epiweek,time_value,issue,geo_type,geo_value,hpiv_positive_tests,adv_positive_tests,hmpv_positive_tests,ev_rv_positive_tests,hcov_positive_tests,rsv_positive_tests
201536,2015-09-12,2016-01-14,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2016-01-14,nation,ca,29,26,10,296,3,8
201538,2015-09-26,2016-01-14,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2016-01-14,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2016-01-14,nation,ca,68,29,2,429,7,8
201541,2015-10-17,2016-01-14,nation,ca,78,38,8,384,2,15
201542,2015-10-24,2016-01-14,nation,ca,88,39,8,369,8,18
201543,2015-10-31,2016-01-14,nation,ca,89,52,13,299,4,16
201544,2015-11-07,2016-01-14,nation,ca,114,69,11,291,9,24
201545,2015-11-14,2016-01-14,nation,ca,128,58,27,289,9,39
201546,2015-11-21,2016-01-14,nation,ca,136,66,23,296,7,43
201547,2015-11-28,2016-01-14,nation,ca,148,73,20,274,6,115
201548,2015-12-05,2016-01-14,nation,ca,149,71,33,214,22,99
201549,2015-12-12,2016-01-14,nation,ca,143,75,55,218,28,187
201550,2015-12-19,2016-01-14,nation,ca,150,79,54,186,25,240
201551,2015-12-26,2016-01-14,nation,ca,147,72,95,184,27,232
201552,2016-01-02,2016-01-14,nation,ca,119,61,84,181,44,350
201601,2016-01-09,2016-01-14,nation,ca,159,84,128,183,72,419
201535,2015-09-05,2016-01-07,nation,ca,33,17,12,199,4,7
201536,2015-09-12,2016-01-07,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2016-01-07,nation,ca,29,26,10,296,3,8
201538,2015-09-26,2016-01-07,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2016-01-07,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2016-01-07,nation,ca,68,29,2,429,7,8
201541,2015-10-17,2016-01-07,nation,ca,78,38,8,384,2,15
201542,2015-10-24,2016-01-07,nation,ca,88,39,8,369,8,18
201543,2015-10-31,2016-01-07,nation,ca,89,52,13,299,4,16
201544,2015-11-07,2016-01-07,nation,ca,114,69,11,291,9,24
201545,2015-11-14,2016-01-07,nation,ca,128,58,27,289,9,39
201546,2015-11-21,2016-01-07,nation,ca,136,66,23,296,7,43
201547,2015-11-28,2016-01-07,nation,ca,148,73,20,274,6,115
201548,2015-12-05,2016-01-07,nation,ca,149,71,33,214,22,99
201549,2015-12-12,2016-01-07,nation,ca,143,75,55,218,28,187
201550,2015-12-19,2016-01-07,nation,ca,150,79,54,186,25,240
201551,2015-12-26,2016-01-07,nation,ca,147,72,95,184,27,232
201552,2016-01-02,2016-01-07,nation,ca,107,60,70,172,41,345
201535,2015-09-05,2016-01-06,nation,ca,33,17,12,199,4,7
201536,2015-09-12,2016-01-06,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2016-01-06,nation,ca,29,26,10,296,3,8
201538,2015-09-26,2016-01-06,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2016-01-06,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2016-01-06,nation,ca,68,29,2,429,7,8
201541,2015-10-17,2016-01-06,nation,ca,78,38,8,384,2,15
201542,2015-10-24,2016-01-06,nation,ca,88,39,8,369,8,18
201543,2015-10-31,2016-01-06,nation,ca,89,52,13,299,4,16
201544,2015-11-07,2016-01-06,nation,ca,114,69,11,291,9,24
201545,2015-11-14,2016-01-06,nation,ca,128,58,27,289,9,39
201546,2015-11-21,2016-01-06,nation,ca,136,66,23,296,7,43
201547,2015-11-28,2016-01-06,nation,ca,148,73,20,274,6,115
201548,2015-12-05,2016-01-06,nation,ca,149,71,33,214,22,99
201549,2015-12-12,2016-01-06,nation,ca,143,75,55,218,28,187
201550,2015-12-19,2016-01-06,nation,ca,150,79,54,186,25,240
201551,2015-12-26,2016-01-06,nation,ca,147,72,95,184,27,232
201535,2015-09-05,2015-12-23,nation,ca,33,17,12,199,4,7
201536,2015-09-12,2015-12-23,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2015-12-23,nation,ca,29,26,10,296,3,8
201538,2015-09-26,2015-12-23,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2015-12-23,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2015-12-23,nation,ca,68,29,2,429,7,8
201541,2015-10-17,2015-12-23,nation,ca,78,38,8,384,2,15
201542,2015-10-24,2015-12-23,nation,ca,88,39,8,369,8,18
201543,2015-10-31,2015-12-23,nation,ca,89,52,13,299,4,16
201544,2015-11-07,2015-12-23,nation,ca,114,69,11,291,9,24
201545,2015-11-14,2015-12-23,nation,ca,128,58,27,289,9,39
201546,2015-11-21,2015-12-23,nation,ca,136,66,23,296,7,43
201547,2015-11-28,2015-12-23,nation,ca,148,73,27,280,6,115
201548,2015-12-05,2015-12-23,nation,ca,149,71,33,214,22,99
201549,2015-12-12,2015-12-23,nation,ca,143,75,55,218,28,187
201550,2015-12-19,2015-12-23,nation,ca,143,79,53,182,22,223
201535,2015-09-05,2015-12-17,nation,ca,33,17,12,199,4,7
201536,2015-09-12,2015-12-17,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2015-12-17,nation,ca,29,26,10,296,3,8
201538,2015-09-26,2015-12-17,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2015-12-17,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2015-12-17,nation,ca,68,29,2,429,7,8
201541,2015-10-17,2015-12-17,nation,ca,78,38,8,384,2,15
201542,2015-10-24,2015-12-17,nation,ca,88,39,8,369,8,18
201543,2015-10-31,2015-12-17,nation,ca,89,52,13,299,4,16
201544,2015-11-07,2015-12-17,nation,ca,114,69,11,291,9,24
201545,2015-11-14,2015-12-17,nation,ca,128,58,27,289,9,39
201546,2015-11-21,2015-12-17,nation,ca,136,66,23,296,7,43
201547,2015-11-28,2015-12-17,nation,ca,148,73,27,280,6,115
201548,2015-12-05,2015-12-17,nation,ca,149,71,34,216,22,99
201549,2015-12-12,2015-12-17,nation,ca,136,73,52,211,28,185
201535,2015-09-05,2015-12-10,nation,ca,33,17,12,197,4,7
201536,2015-09-12,2015-12-10,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2015-12-10,nation,ca,29,26,10,294,3,8
201538,2015-09-26,2015-12-10,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2015-12-10,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2015-12-10,nation,ca,69,30,2,464,7,8
201541,2015-10-17,2015-12-10,nation,ca,78,39,8,384,2,15
201542,2015-10-24,2015-12-10,nation,ca,88,39,8,368,8,18
201543,2015-10-31,2015-12-10,nation,ca,89,52,13,297,4,16
201544,2015-11-07,2015-12-10,nation,ca,114,69,11,290,9,24
201545,2015-11-14,2015-12-10,nation,ca,127,58,27,289,9,39
201546,2015-11-21,2015-12-10,nation,ca,136,66,23,295,7,43
201547,2015-11-28,2015-12-10,nation,ca,148,73,20,274,6,115
201548,2015-12-05,2015-12-10,nation,ca,140,69,29,197,17,89
201535,2015-09-05,2015-12-03,nation,ca,33,17,12,197,4,7
201536,2015-09-12,2015-12-03,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2015-12-03,nation,ca,29,26,10,294,3,8
201538,2015-09-26,2015-12-03,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2015-12-03,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2015-12-03,nation,ca,69,30,2,464,7,8
201541,2015-10-17,2015-12-03,nation,ca,78,39,8,384,2,15
201542,2015-10-24,2015-12-03,nation,ca,88,39,8,368,8,18
201543,2015-10-31,2015-12-03,nation,ca,89,52,13,297,4,16
201544,2015-11-07,2015-12-03,nation,ca,114,69,11,290,9,24
201545,2015-11-14,2015-12-03,nation,ca,127,58,27,289,9,39
201546,2015-11-21,2015-12-03,nation,ca,136,66,23,295,7,43
201547,2015-11-28,2015-12-03,nation,ca,142,73,19,264,5,115
201535,2015-09-05,2015-11-26,nation,ca,33,17,12,197,4,7
201536,2015-09-12,2015-11-26,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2015-11-26,nation,ca,29,26,10,294,3,8
201538,2015-09-26,2015-11-26,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2015-11-26,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2015-11-26,nation,ca,69,30,2,464,7,8
201541,2015-10-17,2015-11-26,nation,ca,78,39,8,384,2,15
201542,2015-10-24,2015-11-26,nation,ca,88,39,8,368,8,18
201543,2015-10-31,2015-11-26,nation,ca,89,52,13,297,4,16
201544,2015-11-07,2015-11-26,nation,ca,114,69,11,290,9,24
201545,2015-11-14,2015-11-26,nation,ca,127,59,27,289,9,39
201546,2015-11-21,2015-11-26,nation,ca,122,66,16,278,7,40
201535,2015-09-05,2015-11-20,nation,ca,33,17,12,197,4,7
201536,2015-09-12,2015-11-20,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2015-11-20,nation,ca,29,26,10,294,3,8
201538,2015-09-26,2015-11-20,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2015-11-20,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2015-11-20,nation,ca,69,30,2,464,7,8
201541,2015-10-17,2015-11-20,nation,ca,78,39,8,384,2,15
201542,2015-10-24,2015-11-20,nation,ca,88,39,8,368,8,18
201543,2015-10-31,2015-11-20,nation,ca,89,52,13,297,4,16
201544,2015-11-07,2015-11-20,nation,ca,111,67,11,280,8,24
201545,2015-11-14,2015-11-20,nation,ca,120,59,26,273,9,39
201535,2015-09-05,2015-11-12,nation,ca,33,17,12,197,4,7
201536,2015-09-12,2015-11-12,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2015-11-12,nation,ca,29,26,10,294,3,8
201538,2015-09-26,2015-11-12,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2015-11-12,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2015-11-12,nation,ca,69,30,2,464,7,8
201541,2015-10-17,2015-11-12,nation,ca,78,39,8,384,2,15
201542,2015-10-24,2015-11-12,nation,ca,88,39,8,368,8,18
201543,2015-10-31,2015-11-12,nation,ca,88,52,13,291,4,16
201544,2015-11-07,2015-11-12,nation,ca,97,62,10,231,8,22
201535,2015-09-05,2015-11-05,nation,ca,33,17,12,197,4,7
201536,2015-09-12,2015-11-05,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2015-11-05,nation,ca,29,26,10,294,3,8
201538,2015-09-26,2015-11-05,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2015-11-05,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2015-11-05,nation,ca,69,30,2,464,7,8
201541,2015-10-17,2015-11-05,nation,ca,78,39,8,384,2,15
201542,2015-10-24,2015-11-05,nation,ca,88,39,8,368,8,18
201543,2015-10-31,2015-11-05,nation,ca,83,52,11,275,4,16
201535,2015-09-05,2015-10-29,nation,ca,33,17,12,197,4,7
201536,2015-09-12,2015-10-29,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2015-10-29,nation,ca,29,26,10,294,3,8
201538,2015-09-26,2015-10-29,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2015-10-29,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2015-10-29,nation,ca,69,30,2,464,7,8
201541,2015-10-17,2015-10-29,nation,ca,78,38,8,383,2,15
201542,2015-10-24,2015-10-29,nation,ca,83,38,7,314,8,14
201535,2015-09-05,2015-10-22,nation,ca,33,17,12,197,4,7
201536,2015-09-12,2015-10-22,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2015-10-22,nation,ca,29,26,10,294,3,8
201538,2015-09-26,2015-10-22,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2015-10-22,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2015-10-22,nation,ca,69,30,2,464,7,8
201541,2015-10-17,2015-10-22,nation,ca,73,37,8,365,2,15
201535,2015-09-05,2015-10-15,nation,ca,33,17,12,197,4,7
201536,2015-09-12,2015-10-15,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2015-10-15,nation,ca,29,26,10,294,3,8
201538,2015-09-26,2015-10-15,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2015-10-15,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2015-10-15,nation,ca,65,29,2,451,7,8
201535,2015-09-05,2015-10-08,nation,ca,33,16,12,197,4,7
201536,2015-09-12,2015-10-08,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2015-10-08,nation,ca,29,26,10,294,3,8
201538,2015-09-26,2015-10-08,nation,ca,42,18,2,327,2,8
201539,2015-10-03,2015-10-08,nation,ca,47,17,3,371,7,14
201535,2015-09-05,2015-10-01,nation,ca,33,16,12,197,4,7
201536,2015-09-12,2015-10-01,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2015-10-01,nation,ca,29,26,10,294,3,7
201538,2015-09-26,2015-10-01,nation,ca,50,16,1,307,2,7
201535,2015-09-05,2015-09-24,nation,ca,33,16,12,197,4,7
201536,2015-09-12,2015-09-24,nation,ca,27,35,9,214,1,6
201537,2015-09-19,2015-09-24,nation,ca,27,25,9,272,2,7
201535,2015-09-05,2015-09-17,nation,ca,33,17,12,197,4,7
201536,2015-09-12,2015-09-17,nation,ca,22,33,7,184,1,5
201535,2015-09-05,2015-09-10,nation,ca,29,13,11,175,4,6
