,epiweek,time_value,issue,geo_type,geo_value,flu_tests,flu_h1n1_2009_positive_tests,flu_ah1_positive_tests,flu_ah3_positive_tests,flu_a_positive_tests,flu_b_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv_1_positive_tests,hpiv_2_positive_tests,hpiv_3_positive_tests,hpiv_4_positive_tests,other_hpiv_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests
4,201407,2014-02-15,2014-02-20,region,atlantic,501.0,15.0,0.0,0.0,91.0,9.0,389.0,13.0,325.0,1.0,0.0,0.0,0.0,0.0,325.0,2.0,114.0,7.0,15.0,0.0,15.0,0.0
5,201407,2014-02-15,2014-02-20,lab,région nord-est,309.0,0.0,0.0,0.0,84.0,33.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
6,201407,2014-02-15,2014-02-20,lab,québec-chaudière-appalaches,739.0,0.0,0.0,0.0,101.0,29.0,355.0,60.0,294.0,1.0,1.0,0.0,2.0,0.0,296.0,11.0,194.0,0.0,,,194.0,0.0
7,201407,2014-02-15,2014-02-20,lab,centre-du-québec,544.0,55.0,0.0,0.0,100.0,17.0,181.0,41.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,,,0.0,0.0
8,201407,2014-02-15,2014-02-20,lab,montréal-laval,1092.0,11.0,0.0,0.0,164.0,62.0,739.0,66.0,321.0,2.0,2.0,1.0,0.0,0.0,332.0,7.0,224.0,18.0,,,209.0,9.0
9,201407,2014-02-15,2014-02-20,lab,ouest du québec,245.0,0.0,0.0,0.0,38.0,10.0,65.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
10,201407,2014-02-15,2014-02-20,lab,montérégie,141.0,0.0,0.0,0.0,9.0,0.0,61.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
11,201407,2014-02-15,2014-02-20,region,qc,3070.0,66.0,0.0,0.0,496.0,151.0,1434.0,196.0,624.0,3.0,3.0,1.0,2.0,0.0,637.0,18.0,418.0,18.0,,,403.0,9.0
12,201407,2014-02-15,2014-02-20,lab,ottawa p.h.l.,14.0,1.0,0.0,0.0,2.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,12.0,0.0,4.0,1.0,3.0,1.0
13,201407,2014-02-15,2014-02-20,lab,cheo - ottawa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,201407,2014-02-15,2014-02-20,lab,kingston,80.0,4.0,0.0,0.0,13.0,6.0,71.0,4.0,71.0,0.0,0.0,1.0,0.0,0.0,71.0,0.0,70.0,2.0,20.0,0.0,11.0,2.0
15,201407,2014-02-15,2014-02-20,region,atlantic,247.0,5.0,0.0,0.0,17.0,7.0,247.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,201407,2014-02-15,2014-02-20,lab,c.p.h.l. - toronto,607.0,38.0,0.0,6.0,92.0,19.0,583.0,49.0,583.0,1.0,1.0,0.0,2.0,0.0,583.0,7.0,565.0,18.0,143.0,6.0,125.0,6.0
17,201407,2014-02-15,2014-02-20,lab,sick kids' hospital - toronto,154.0,0.0,0.0,0.0,8.0,6.0,154.0,18.0,154.0,0.0,0.0,1.0,0.0,0.0,154.0,1.0,154.0,9.0,14.0,2.0,14.0,0.0
18,201407,2014-02-15,2014-02-20,lab,sunnybrook & women's college hsc,69.0,8.0,0.0,3.0,11.0,6.0,69.0,3.0,69.0,0.0,2.0,0.0,2.0,0.0,69.0,2.0,69.0,4.0,69.0,2.0,69.0,9.0
19,201407,2014-02-15,2014-02-20,lab,sault ste. marie,17.0,1.0,0.0,0.0,4.0,0.0,11.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,2.0,0.0,2.0,0.0
20,201407,2014-02-15,2014-02-20,lab,timmins,40.0,0.0,0.0,0.0,7.0,0.0,42.0,6.0,42.0,1.0,0.0,0.0,0.0,0.0,42.0,0.0,31.0,1.0,12.0,0.0,0.0,0.0
21,201407,2014-02-15,2014-02-20,lab,st. joseph's - london,109.0,0.0,0.0,0.0,0.0,1.0,109.0,21.0,109.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,109.0,3.0,109.0,3.0,109.0,9.0
22,201407,2014-02-15,2014-02-20,lab,london p.h.l.,169.0,4.0,0.0,0.0,9.0,1.0,154.0,31.0,154.0,1.0,1.0,0.0,0.0,0.0,154.0,3.0,153.0,6.0,26.0,0.0,17.0,5.0
23,201407,2014-02-15,2014-02-20,lab,orillia p.h.l.,64.0,2.0,0.0,0.0,7.0,0.0,62.0,12.0,62.0,0.0,0.0,1.0,0.0,0.0,62.0,0.0,62.0,1.0,10.0,0.0,8.0,2.0
24,201407,2014-02-15,2014-02-20,lab,thunder bay,45.0,0.0,0.0,0.0,6.0,0.0,38.0,1.0,38.0,2.0,0.0,0.0,0.0,0.0,38.0,0.0,38.0,5.0,7.0,0.0,2.0,0.0
25,201407,2014-02-15,2014-02-20,lab,sudbury p.h.l.,47.0,0.0,0.0,0.0,1.0,1.0,39.0,4.0,39.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,25.0,2.0,17.0,0.0,2.0,0.0
26,201407,2014-02-15,2014-02-20,lab,hamilton p.h.l.,151.0,8.0,0.0,1.0,18.0,7.0,138.0,8.0,138.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,136.0,4.0,35.0,0.0,23.0,8.0
27,201407,2014-02-15,2014-02-20,lab,peterborough p.h.l.,86.0,3.0,0.0,0.0,9.0,2.0,84.0,17.0,84.0,1.0,0.0,0.0,0.0,0.0,84.0,0.0,81.0,0.0,25.0,2.0,20.0,2.0
28,201407,2014-02-15,2014-02-20,region,on,1899.0,74.0,0.0,10.0,204.0,56.0,1813.0,192.0,1566.0,6.0,4.0,4.0,4.0,0.0,1566.0,14.0,1516.0,55.0,493.0,16.0,405.0,44.0
29,201407,2014-02-15,2014-02-20,lab,mb,236.0,30.0,0.0,0.0,34.0,2.0,82.0,11.0,85.0,8.0,0.0,0.0,0.0,0.0,85.0,0.0,38.0,1.0,85.0,1.0,38.0,2.0
30,201407,2014-02-15,2014-02-20,lab,regina,367.0,34.0,0.0,1.0,40.0,3.0,367.0,37.0,367.0,7.0,2.0,1.0,2.0,0.0,367.0,15.0,367.0,50.0,367.0,14.0,367.0,47.0
31,201407,2014-02-15,2014-02-20,region,atlantic,66.0,0.0,0.0,0.0,6.0,2.0,66.0,9.0,66.0,1.0,0.0,0.0,2.0,0.0,66.0,3.0,66.0,7.0,57.0,10.0,66.0,3.0
32,201407,2014-02-15,2014-02-20,lab,sk,433.0,34.0,0.0,1.0,46.0,5.0,433.0,46.0,433.0,8.0,2.0,1.0,4.0,0.0,433.0,18.0,433.0,57.0,424.0,24.0,433.0,50.0
33,201407,2014-02-15,2014-02-20,lab,ab,855.0,47.0,0.0,1.0,94.0,10.0,855.0,83.0,855.0,20.0,0.0,0.0,0.0,0.0,855.0,9.0,855.0,66.0,855.0,66.0,855.0,15.0
34,201407,2014-02-15,2014-02-20,region,prairies,1524.0,111.0,0.0,2.0,174.0,17.0,1370.0,140.0,1373.0,36.0,2.0,1.0,4.0,0.0,1373.0,27.0,1326.0,124.0,1364.0,91.0,1326.0,67.0
35,201407,2014-02-15,2014-02-20,region,bc,510.0,48.0,0.0,7.0,71.0,12.0,510.0,51.0,66.0,1.0,0.0,0.0,1.0,0.0,66.0,1.0,66.0,12.0,66.0,11.0,66.0,6.0
36,201407,2014-02-15,2014-02-20,nation,ca,7504.0,314.0,0.0,19.0,1036.0,245.0,5516.0,592.0,3954.0,47.0,9.0,6.0,11.0,0.0,3967.0,62.0,3440.0,216.0,1938.0,118.0,2215.0,126.0
0,201406,2014-02-08,2014-02-13,lab,nl,141.0,0.0,0.0,0.0,32.0,8.0,141.0,0.0,141.0,1.0,0.0,0.0,0.0,0.0,141.0,0.0,141.0,5.0,,,,
1,201406,2014-02-08,2014-02-13,lab,pe,66.0,30.0,0.0,0.0,30.0,0.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,2.0,7.0,0.0,7.0,3.0
2,201406,2014-02-08,2014-02-13,lab,ns,117.0,13.0,0.0,0.0,14.0,1.0,106.0,7.0,17.0,3.0,1.0,0.0,0.0,0.0,17.0,0.0,17.0,2.0,17.0,1.0,17.0,0.0
3,201406,2014-02-08,2014-02-13,lab,nb,406.0,0.0,0.0,0.0,141.0,2.0,98.0,1.0,96.0,0.0,1.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,201406,2014-02-08,2014-02-13,region,atlantic,730.0,43.0,0.0,0.0,217.0,11.0,357.0,8.0,261.0,4.0,2.0,0.0,0.0,0.0,261.0,1.0,165.0,9.0,24.0,1.0,24.0,3.0
5,201406,2014-02-08,2014-02-13,lab,région nord-est,274.0,0.0,0.0,0.0,60.0,17.0,98.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
6,201406,2014-02-08,2014-02-13,lab,québec-chaudière-appalaches,770.0,0.0,0.0,0.0,124.0,20.0,340.0,62.0,264.0,1.0,3.0,0.0,1.0,0.0,267.0,12.0,175.0,1.0,,,175.0,2.0
7,201406,2014-02-08,2014-02-13,lab,centre-du-québec,655.0,64.0,0.0,0.0,133.0,20.0,244.0,50.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,,0.0,0.0
8,201406,2014-02-08,2014-02-13,lab,montréal-laval,1438.0,24.0,0.0,0.0,228.0,61.0,1097.0,130.0,575.0,1.0,3.0,1.0,1.0,0.0,587.0,9.0,469.0,20.0,,,447.0,11.0
9,201406,2014-02-08,2014-02-13,lab,ouest du québec,276.0,0.0,0.0,0.0,58.0,8.0,71.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
10,201406,2014-02-08,2014-02-13,lab,montérégie,204.0,0.0,0.0,0.0,22.0,4.0,93.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
11,201406,2014-02-08,2014-02-13,region,qc,3617.0,88.0,0.0,0.0,625.0,130.0,1943.0,285.0,846.0,2.0,6.0,1.0,2.0,0.0,861.0,21.0,644.0,21.0,,,622.0,13.0
12,201406,2014-02-08,2014-02-13,lab,ottawa p.h.l.,22.0,1.0,0.0,1.0,5.0,0.0,15.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,15.0,3.0,5.0,0.0,5.0,0.0
13,201406,2014-02-08,2014-02-13,lab,cheo - ottawa,215.0,5.0,0.0,1.0,28.0,2.0,215.0,73.0,215.0,0.0,0.0,0.0,0.0,0.0,215.0,1.0,215.0,13.0,215.0,2.0,0.0,0.0
14,201406,2014-02-08,2014-02-13,lab,kingston,78.0,7.0,0.0,3.0,24.0,8.0,73.0,9.0,73.0,2.0,0.0,0.0,0.0,0.0,73.0,0.0,71.0,1.0,14.0,1.0,12.0,1.0
15,201406,2014-02-08,2014-02-13,region,atlantic,291.0,0.0,0.0,0.0,23.0,2.0,291.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,201406,2014-02-08,2014-02-13,lab,c.p.h.l. - toronto,887.0,62.0,0.0,7.0,142.0,33.0,891.0,69.0,891.0,3.0,1.0,0.0,1.0,0.0,891.0,8.0,886.0,15.0,124.0,6.0,118.0,11.0
17,201406,2014-02-08,2014-02-13,lab,sick kids' hospital - toronto,161.0,0.0,0.0,0.0,17.0,3.0,161.0,19.0,161.0,1.0,0.0,0.0,0.0,5.0,161.0,0.0,161.0,6.0,5.0,0.0,5.0,0.0
18,201406,2014-02-08,2014-02-13,lab,sunnybrook & women's college hsc,46.0,4.0,0.0,0.0,5.0,2.0,46.0,1.0,46.0,0.0,0.0,1.0,0.0,0.0,46.0,1.0,46.0,0.0,46.0,2.0,46.0,5.0
19,201406,2014-02-08,2014-02-13,lab,sault ste. marie,14.0,0.0,0.0,0.0,1.0,0.0,16.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,6.0,0.0,3.0,0.0
20,201406,2014-02-08,2014-02-13,lab,timmins,48.0,1.0,0.0,0.0,14.0,0.0,48.0,10.0,48.0,2.0,0.0,0.0,0.0,0.0,48.0,1.0,31.0,2.0,19.0,0.0,2.0,0.0
21,201406,2014-02-08,2014-02-13,lab,st. joseph's - london,95.0,0.0,0.0,0.0,7.0,2.0,95.0,17.0,95.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,95.0,3.0,95.0,4.0,95.0,7.0
22,201406,2014-02-08,2014-02-13,lab,london p.h.l.,183.0,9.0,0.0,1.0,21.0,4.0,184.0,22.0,184.0,1.0,3.0,1.0,0.0,0.0,184.0,3.0,181.0,5.0,42.0,1.0,29.0,2.0
23,201406,2014-02-08,2014-02-13,lab,orillia p.h.l.,90.0,1.0,0.0,0.0,11.0,1.0,86.0,9.0,86.0,2.0,0.0,0.0,0.0,0.0,86.0,0.0,86.0,0.0,12.0,0.0,7.0,1.0
24,201406,2014-02-08,2014-02-13,lab,thunder bay,50.0,1.0,0.0,0.0,4.0,0.0,50.0,1.0,50.0,4.0,1.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,10.0,1.0,9.0,0.0
25,201406,2014-02-08,2014-02-13,lab,sudbury p.h.l.,73.0,0.0,0.0,0.0,4.0,0.0,70.0,10.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,4.0,50.0,0.0,36.0,0.0,10.0,0.0
26,201406,2014-02-08,2014-02-13,lab,hamilton p.h.l.,169.0,5.0,0.0,2.0,30.0,3.0,152.0,14.0,152.0,0.0,2.0,0.0,0.0,0.0,152.0,0.0,147.0,4.0,37.0,1.0,23.0,1.0
27,201406,2014-02-08,2014-02-13,lab,peterborough p.h.l.,100.0,8.0,0.0,0.0,20.0,0.0,101.0,16.0,101.0,2.0,0.0,0.0,0.0,0.0,101.0,0.0,100.0,0.0,22.0,1.0,20.0,3.0
28,201406,2014-02-08,2014-02-13,region,on,2522.0,104.0,0.0,15.0,356.0,60.0,2494.0,283.0,2203.0,17.0,7.0,2.0,1.0,5.0,2203.0,19.0,2150.0,52.0,688.0,19.0,384.0,31.0
29,201406,2014-02-08,2014-02-13,lab,mb,282.0,43.0,0.0,0.0,55.0,0.0,93.0,9.0,93.0,3.0,0.0,0.0,0.0,0.0,93.0,5.0,14.0,3.0,93.0,2.0,14.0,1.0
30,201406,2014-02-08,2014-02-13,lab,regina,342.0,57.0,0.0,1.0,65.0,5.0,342.0,29.0,342.0,10.0,4.0,0.0,3.0,0.0,342.0,16.0,342.0,41.0,342.0,19.0,342.0,56.0
31,201406,2014-02-08,2014-02-13,region,atlantic,93.0,0.0,0.0,0.0,12.0,1.0,93.0,8.0,93.0,4.0,0.0,0.0,1.0,0.0,93.0,4.0,93.0,10.0,57.0,3.0,93.0,7.0
32,201406,2014-02-08,2014-02-13,lab,sk,435.0,57.0,0.0,1.0,77.0,6.0,435.0,37.0,435.0,14.0,4.0,0.0,4.0,0.0,435.0,20.0,435.0,51.0,399.0,22.0,435.0,63.0
33,201406,2014-02-08,2014-02-13,lab,ab,917.0,86.0,0.0,3.0,127.0,16.0,917.0,86.0,917.0,20.0,0.0,0.0,0.0,0.0,917.0,10.0,917.0,78.0,917.0,83.0,917.0,31.0
34,201406,2014-02-08,2014-02-13,region,prairies,1634.0,186.0,0.0,4.0,259.0,22.0,1445.0,132.0,1445.0,37.0,4.0,0.0,4.0,0.0,1445.0,35.0,1366.0,132.0,1409.0,107.0,1366.0,95.0
35,201406,2014-02-08,2014-02-13,region,bc,568.0,100.0,0.0,11.0,123.0,8.0,568.0,37.0,66.0,1.0,0.0,0.0,0.0,0.0,66.0,1.0,66.0,8.0,66.0,10.0,66.0,13.0
36,201406,2014-02-08,2014-02-13,nation,ca,9071.0,521.0,0.0,30.0,1580.0,231.0,6807.0,745.0,4821.0,61.0,19.0,3.0,7.0,5.0,4836.0,77.0,4391.0,222.0,2187.0,137.0,2462.0,155.0
0,201405,2014-02-01,2014-02-06,lab,nl,204.0,0.0,0.0,0.0,53.0,17.0,65.0,0.0,65.0,1.0,0.0,0.0,0.0,0.0,65.0,1.0,65.0,0.0,,,,
1,201405,2014-02-01,2014-02-06,lab,pe,61.0,29.0,0.0,0.0,29.0,0.0,14.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,3.0,5.0,1.0,5.0,0.0
2,201405,2014-02-01,2014-02-06,lab,ns,120.0,20.0,0.0,2.0,23.0,0.0,110.0,7.0,26.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,1.0,26.0,1.0,26.0,3.0
3,201405,2014-02-01,2014-02-06,lab,nb,546.0,30.0,0.0,0.0,234.0,1.0,103.0,1.0,103.0,0.0,0.0,0.0,0.0,0.0,103.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4,201405,2014-02-01,2014-02-06,region,atlantic,931.0,79.0,0.0,2.0,339.0,18.0,292.0,12.0,199.0,2.0,0.0,0.0,0.0,0.0,199.0,5.0,96.0,4.0,31.0,2.0,31.0,3.0
5,201405,2014-02-01,2014-02-06,lab,région nord-est,396.0,0.0,0.0,0.0,72.0,26.0,173.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
6,201405,2014-02-01,2014-02-06,lab,québec-chaudière-appalaches,761.0,0.0,0.0,0.0,126.0,28.0,338.0,57.0,272.0,1.0,0.0,0.0,1.0,0.0,272.0,16.0,177.0,4.0,,,9.0,1.0
7,201405,2014-02-01,2014-02-06,lab,centre-du-québec,646.0,77.0,0.0,1.0,166.0,22.0,308.0,56.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,0.0,0.0
8,201405,2014-02-01,2014-02-06,lab,montréal-laval,1342.0,23.0,0.0,0.0,268.0,48.0,919.0,127.0,376.0,1.0,1.0,1.0,1.0,0.0,392.0,7.0,253.0,9.0,,,232.0,10.0
9,201405,2014-02-01,2014-02-06,lab,ouest du québec,323.0,0.0,0.0,0.0,63.0,11.0,63.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
10,201405,2014-02-01,2014-02-06,lab,montérégie,226.0,0.0,0.0,0.0,20.0,5.0,71.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
11,201405,2014-02-01,2014-02-06,region,qc,3694.0,100.0,0.0,1.0,715.0,140.0,1872.0,275.0,651.0,2.0,1.0,1.0,2.0,0.0,667.0,23.0,430.0,13.0,,,241.0,11.0
12,201405,2014-02-01,2014-02-06,lab,ottawa p.h.l.,33.0,2.0,0.0,0.0,11.0,1.0,31.0,2.0,31.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,2.0,23.0,1.0,14.0,4.0
13,201405,2014-02-01,2014-02-06,lab,cheo - ottawa,240.0,4.0,0.0,1.0,36.0,0.0,240.0,54.0,240.0,1.0,0.0,0.0,0.0,0.0,240.0,1.0,240.0,7.0,240.0,2.0,0.0,0.0
14,201405,2014-02-01,2014-02-06,lab,kingston,90.0,4.0,0.0,0.0,25.0,1.0,102.0,17.0,102.0,1.0,0.0,2.0,1.0,0.0,102.0,1.0,103.0,1.0,43.0,2.0,25.0,0.0
15,201405,2014-02-01,2014-02-06,region,atlantic,254.0,0.0,0.0,0.0,26.0,1.0,254.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,201405,2014-02-01,2014-02-06,lab,c.p.h.l. - toronto,936.0,75.0,0.0,12.0,188.0,15.0,760.0,39.0,760.0,3.0,0.0,2.0,0.0,0.0,760.0,4.0,726.0,14.0,145.0,5.0,102.0,11.0
17,201405,2014-02-01,2014-02-06,lab,sick kids' hospital - toronto,172.0,0.0,0.0,0.0,26.0,0.0,172.0,32.0,172.0,0.0,0.0,1.0,0.0,0.0,172.0,2.0,172.0,6.0,7.0,1.0,7.0,1.0
18,201405,2014-02-01,2014-02-06,lab,sunnybrook & women's college hsc,85.0,5.0,0.0,1.0,6.0,0.0,85.0,8.0,85.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0,85.0,3.0,85.0,2.0,85.0,11.0
19,201405,2014-02-01,2014-02-06,lab,sault ste. marie,28.0,0.0,0.0,0.0,5.0,0.0,26.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,25.0,0.0,6.0,1.0,1.0,0.0
20,201405,2014-02-01,2014-02-06,lab,timmins,55.0,4.0,0.0,0.0,14.0,0.0,47.0,5.0,47.0,4.0,0.0,0.0,0.0,0.0,47.0,0.0,24.0,0.0,23.0,0.0,0.0,0.0
21,201405,2014-02-01,2014-02-06,lab,st. joseph's - london,134.0,0.0,0.0,0.0,12.0,0.0,134.0,11.0,134.0,2.0,0.0,0.0,0.0,0.0,134.0,0.0,134.0,2.0,134.0,6.0,134.0,19.0
22,201405,2014-02-01,2014-02-06,lab,london p.h.l.,258.0,13.0,0.0,4.0,35.0,3.0,223.0,30.0,223.0,4.0,1.0,0.0,3.0,0.0,223.0,3.0,219.0,3.0,59.0,0.0,27.0,7.0
23,201405,2014-02-01,2014-02-06,lab,orillia p.h.l.,112.0,2.0,0.0,0.0,27.0,1.0,112.0,10.0,112.0,0.0,0.0,0.0,1.0,0.0,112.0,0.0,111.0,0.0,11.0,0.0,5.0,0.0
24,201405,2014-02-01,2014-02-06,lab,thunder bay,65.0,1.0,0.0,0.0,5.0,1.0,54.0,2.0,54.0,2.0,0.0,0.0,0.0,0.0,54.0,1.0,54.0,2.0,13.0,0.0,8.0,0.0
25,201405,2014-02-01,2014-02-06,lab,sudbury p.h.l.,88.0,3.0,0.0,0.0,14.0,0.0,71.0,7.0,71.0,1.0,0.0,0.0,0.0,0.0,71.0,0.0,65.0,1.0,20.0,1.0,12.0,2.0
26,201405,2014-02-01,2014-02-06,lab,hamilton p.h.l.,166.0,10.0,0.0,6.0,32.0,2.0,144.0,13.0,144.0,0.0,0.0,0.0,0.0,0.0,144.0,1.0,140.0,1.0,35.0,3.0,22.0,1.0
27,201405,2014-02-01,2014-02-06,lab,peterborough p.h.l.,99.0,4.0,0.0,0.0,12.0,0.0,89.0,11.0,89.0,2.0,0.0,0.0,0.0,0.0,89.0,1.0,88.0,3.0,18.0,0.0,12.0,3.0
28,201405,2014-02-01,2014-02-06,region,on,2815.0,127.0,0.0,24.0,474.0,25.0,2544.0,251.0,2290.0,22.0,1.0,5.0,5.0,0.0,2290.0,14.0,2217.0,45.0,862.0,24.0,454.0,59.0
29,201405,2014-02-01,2014-02-06,lab,mb,382.0,55.0,0.0,0.0,71.0,0.0,133.0,11.0,131.0,6.0,0.0,1.0,0.0,0.0,131.0,3.0,56.0,4.0,131.0,3.0,56.0,2.0
30,201405,2014-02-01,2014-02-06,lab,regina,413.0,67.0,0.0,1.0,74.0,5.0,413.0,25.0,413.0,7.0,3.0,1.0,1.0,0.0,413.0,14.0,413.0,34.0,413.0,18.0,413.0,56.0
31,201405,2014-02-01,2014-02-06,region,atlantic,104.0,0.0,0.0,0.0,20.0,1.0,104.0,6.0,104.0,3.0,0.0,0.0,1.0,1.0,104.0,4.0,104.0,15.0,57.0,4.0,104.0,7.0
32,201405,2014-02-01,2014-02-06,lab,sk,517.0,67.0,0.0,1.0,94.0,6.0,517.0,31.0,517.0,10.0,3.0,1.0,2.0,1.0,517.0,18.0,517.0,49.0,470.0,22.0,517.0,63.0
33,201405,2014-02-01,2014-02-06,lab,ab,1077.0,103.0,0.0,2.0,151.0,14.0,1077.0,73.0,1077.0,27.0,0.0,0.0,0.0,0.0,1077.0,7.0,1077.0,90.0,1077.0,66.0,1077.0,45.0
34,201405,2014-02-01,2014-02-06,region,prairies,1976.0,225.0,0.0,3.0,316.0,20.0,1727.0,115.0,1725.0,43.0,3.0,2.0,2.0,1.0,1725.0,28.0,1650.0,143.0,1678.0,91.0,1650.0,110.0
35,201405,2014-02-01,2014-02-06,region,bc,728.0,127.0,0.0,16.0,165.0,7.0,728.0,56.0,64.0,1.0,1.0,0.0,0.0,0.0,64.0,1.0,64.0,8.0,64.0,7.0,64.0,9.0
36,201405,2014-02-01,2014-02-06,nation,ca,10144.0,658.0,0.0,46.0,2009.0,210.0,7163.0,709.0,4929.0,70.0,6.0,8.0,9.0,1.0,4945.0,71.0,4457.0,213.0,2635.0,124.0,2440.0,192.0
0,201404,2014-01-25,2014-01-29,lab,nl,267.0,0.0,0.0,0.0,75.0,29.0,12.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,1.0,,,,
1,201404,2014-01-25,2014-01-29,lab,pe,49.0,24.0,0.0,0.0,24.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
2,201404,2014-01-25,2014-01-29,lab,ns,120.0,19.0,0.0,0.0,19.0,0.0,106.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,3.0,25.0,9.0,25.0,2.0
3,201404,2014-01-25,2014-01-29,lab,nb,742.0,22.0,0.0,0.0,378.0,2.0,37.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,201404,2014-01-25,2014-01-29,region,atlantic,1178.0,65.0,0.0,0.0,496.0,31.0,162.0,9.0,67.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,38.0,5.0,26.0,9.0,26.0,2.0
5,201404,2014-01-25,2014-01-29,lab,région nord-est,300.0,0.0,0.0,0.0,52.0,12.0,141.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
6,201404,2014-01-25,2014-01-29,lab,québec-chaudière-appalaches,739.0,0.0,0.0,0.0,121.0,23.0,325.0,31.0,279.0,1.0,1.0,0.0,2.0,0.0,284.0,13.0,183.0,3.0,,,9.0,0.0
7,201404,2014-01-25,2014-01-29,lab,centre-du-québec,636.0,81.0,0.0,0.0,136.0,17.0,273.0,48.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,,0.0,0.0
8,201404,2014-01-25,2014-01-29,lab,montréal-laval,1373.0,20.0,0.0,0.0,288.0,44.0,966.0,121.0,449.0,4.0,2.0,2.0,1.0,0.0,463.0,4.0,399.0,9.0,,,272.0,6.0
9,201404,2014-01-25,2014-01-29,lab,ouest du québec,345.0,0.0,0.0,0.0,79.0,12.0,80.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
10,201404,2014-01-25,2014-01-29,lab,montérégie,185.0,0.0,0.0,0.0,26.0,2.0,53.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
11,201404,2014-01-25,2014-01-29,region,qc,3578.0,101.0,0.0,0.0,702.0,110.0,1838.0,236.0,733.0,5.0,3.0,2.0,3.0,0.0,752.0,17.0,582.0,12.0,,,281.0,6.0
