epiweek,time_value,issue,geo_type,geo_value,flu_tests,flu_ah1n1pdm09_positive_tests,flu_ah1_positive_tests,flu_ah3_positive_tests,flu_a_positive_tests,flu_b_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv_1_positive_tests,hpiv_2_positive_tests,hpiv_3_positive_tests,hpiv_4_positive_tests,hpiv_other_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests
201523,2015-06-13,2015-06-18,lab,pe,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0
201523,2015-06-13,2015-06-18,lab,ns,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,11.0,0.0,11.0,1.0,11.0,2.0
201523,2015-06-13,2015-06-18,lab,nb,21.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,22.0,0.0,0.0,2.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
201523,2015-06-13,2015-06-18,region,atlantic,61.0,0.0,0.0,0.0,0.0,1.0,63.0,3.0,60.0,0.0,0.0,3.0,0.0,0.0,60.0,7.0,38.0,3.0,35.0,4.0,14.0,2.0
201523,2015-06-13,2015-06-18,lab,région nord-est,12.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201523,2015-06-13,2015-06-18,lab,québec-chaudière-appalaches,61.0,0.0,0.0,0.0,0.0,0.0,84.0,1.0,72.0,0.0,0.0,1.0,0.0,0.0,77.0,7.0,59.0,2.0,,,59.0,0.0
201523,2015-06-13,2015-06-18,lab,centre-du-québec,26.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,0.0,0.0
201523,2015-06-13,2015-06-18,lab,montréal-laval,319.0,0.0,0.0,0.0,0.0,1.0,289.0,0.0,259.0,1.0,1.0,9.0,0.0,0.0,274.0,14.0,197.0,3.0,,,190.0,1.0
201523,2015-06-13,2015-06-18,lab,ouest du québec,18.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201523,2015-06-13,2015-06-18,lab,montérégie,12.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201523,2015-06-13,2015-06-18,region,qc,448.0,0.0,0.0,0.0,1.0,1.0,435.0,1.0,333.0,1.0,1.0,10.0,0.0,0.0,353.0,21.0,256.0,5.0,,,249.0,1.0
201523,2015-06-13,2015-06-18,lab,ottawa p.h.l.,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0
201523,2015-06-13,2015-06-18,lab,cheo - ottawa,,,,,,,,,,,,,,,,,,,,,,
201523,2015-06-13,2015-06-18,lab,kingston p.h.l.,18.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,16.0,5.0,11.0,4.0,9.0,0.0
201523,2015-06-13,2015-06-18,lab,toronto medical laboratory,165.0,0.0,0.0,0.0,2.0,1.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201523,2015-06-13,2015-06-18,lab,p.h.o.l. - toronto,177.0,1.0,0.0,2.0,3.0,1.0,180.0,1.0,180.0,0.0,1.0,18.0,0.0,0.0,180.0,2.0,167.0,2.0,76.0,8.0,61.0,3.0
201523,2015-06-13,2015-06-18,lab,sick kids'hospital - toronto,79.0,0.0,0.0,0.0,0.0,1.0,79.0,0.0,79.0,0.0,0.0,5.0,0.0,0.0,79.0,2.0,79.0,1.0,18.0,6.0,18.0,0.0
201523,2015-06-13,2015-06-18,lab,sunnybrook & women's college hsc,,,,,,,,,,,,,,,,,,,,,,
201523,2015-06-13,2015-06-18,lab,sault ste. marie p.h.l.,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
201523,2015-06-13,2015-06-18,lab,timmins p.h.l.,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
201523,2015-06-13,2015-06-18,lab,st. joseph's - london,,,,,,,,,,,,,,,,,,,,,,
201523,2015-06-13,2015-06-18,lab,london p.h.l.,25.0,0.0,0.0,0.0,0.0,2.0,29.0,0.0,29.0,0.0,0.0,2.0,0.0,0.0,29.0,1.0,29.0,0.0,12.0,3.0,11.0,1.0
201523,2015-06-13,2015-06-18,lab,orillia p.h.l.,27.0,0.0,0.0,1.0,2.0,0.0,23.0,0.0,23.0,0.0,0.0,2.0,0.0,0.0,23.0,1.0,23.0,3.0,5.0,0.0,5.0,0.0
201523,2015-06-13,2015-06-18,lab,thunder bay p.h.l.,16.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,1.0,3.0,0.0,3.0,0.0
201523,2015-06-13,2015-06-18,lab,sudbury p.h.l.,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,10.0,0.0,4.0,0.0,2.0,0.0
201523,2015-06-13,2015-06-18,lab,hamilton p.h.l.,40.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,37.0,1.0,0.0,2.0,0.0,0.0,37.0,3.0,32.0,1.0,14.0,1.0,9.0,2.0
201523,2015-06-13,2015-06-18,lab,peterborough p.h.l.,27.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,27.0,0.0,10.0,1.0,7.0,0.0
201523,2015-06-13,2015-06-18,region,on,598.0,1.0,0.0,3.0,7.0,6.0,597.0,2.0,432.0,1.0,1.0,29.0,1.0,0.0,432.0,9.0,409.0,13.0,156.0,23.0,126.0,6.0
201523,2015-06-13,2015-06-18,lab,mb,81.0,0.0,0.0,0.0,0.0,2.0,46.0,0.0,46.0,0.0,1.0,0.0,0.0,0.0,46.0,0.0,28.0,0.0,46.0,10.0,28.0,0.0
201523,2015-06-13,2015-06-18,lab,regina,166.0,0.0,0.0,1.0,1.0,4.0,166.0,0.0,166.0,0.0,0.0,10.0,0.0,0.0,166.0,10.0,166.0,6.0,101.0,48.0,101.0,4.0
201523,2015-06-13,2015-06-18,lab,saskatoon,70.0,0.0,0.0,0.0,1.0,15.0,70.0,0.0,70.0,0.0,0.0,4.0,0.0,0.0,70.0,2.0,70.0,4.0,70.0,13.0,701.0,0.0
201523,2015-06-13,2015-06-18,lab,sk,236.0,0.0,0.0,1.0,2.0,19.0,236.0,0.0,236.0,0.0,0.0,14.0,0.0,0.0,236.0,12.0,236.0,10.0,171.0,61.0,802.0,4.0
201523,2015-06-13,2015-06-18,lab,ab,286.0,0.0,0.0,3.0,3.0,9.0,286.0,0.0,286.0,10.0,0.0,0.0,0.0,0.0,286.0,8.0,286.0,11.0,286.0,52.0,286.0,1.0
201523,2015-06-13,2015-06-18,region,prairies,603.0,0.0,0.0,4.0,5.0,30.0,568.0,0.0,568.0,10.0,1.0,14.0,0.0,0.0,568.0,20.0,550.0,21.0,503.0,123.0,1116.0,5.0
201523,2015-06-13,2015-06-18,region,bc,150.0,0.0,0.0,0.0,0.0,5.0,150.0,2.0,79.0,1.0,0.0,4.0,0.0,0.0,79.0,2.0,79.0,0.0,79.0,23.0,79.0,0.0
201523,2015-06-13,2015-06-18,nation,ca,1860.0,1.0,0.0,7.0,13.0,43.0,1813.0,8.0,1472.0,13.0,3.0,60.0,1.0,0.0,1492.0,59.0,1332.0,42.0,773.0,173.0,1584.0,14.0
201522,2015-06-06,2015-06-11,lab,nl,49.0,0.0,0.0,0.0,0.0,2.0,49.0,0.0,49.0,0.0,0.0,2.0,0.0,0.0,49.0,1.0,49.0,4.0,49.0,5.0,,
201522,2015-06-06,2015-06-11,lab,pe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201522,2015-06-06,2015-06-11,lab,ns,26.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,12.0,2.0,12.0,0.0,12.0,0.0
201522,2015-06-06,2015-06-11,lab,nb,22.0,0.0,0.0,0.0,0.0,2.0,94.0,1.0,94.0,1.0,0.0,4.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201522,2015-06-06,2015-06-11,region,atlantic,97.0,0.0,0.0,0.0,0.0,4.0,167.0,1.0,155.0,1.0,0.0,7.0,0.0,0.0,155.0,1.0,61.0,6.0,61.0,5.0,12.0,0.0
201522,2015-06-06,2015-06-11,lab,région nord-est,28.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201522,2015-06-06,2015-06-11,lab,québec-chaudière-appalaches,52.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,74.0,3.0,57.0,1.0,,,57.0,0.0
201522,2015-06-06,2015-06-11,lab,centre-du-québec,46.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,,0.0,0.0
201522,2015-06-06,2015-06-11,lab,montréal-laval,356.0,0.0,0.0,0.0,1.0,1.0,324.0,9.0,253.0,1.0,0.0,9.0,0.0,0.0,266.0,7.0,203.0,5.0,,,196.0,1.0
201522,2015-06-06,2015-06-11,lab,ouest du québec,16.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201522,2015-06-06,2015-06-11,lab,montérégie,23.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201522,2015-06-06,2015-06-11,region,qc,521.0,0.0,0.0,0.0,1.0,1.0,500.0,11.0,333.0,1.0,0.0,9.0,0.0,0.0,346.0,10.0,260.0,6.0,,,253.0,1.0
201522,2015-06-06,2015-06-11,lab,ottawa p.h.l.,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0
201522,2015-06-06,2015-06-11,lab,cheo - ottawa,,,,,,,,,,,,,,,,,,,,,,
201522,2015-06-06,2015-06-11,lab,kingston p.h.l.,12.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,11.0,0.0,6.0,1.0,3.0,0.0
201522,2015-06-06,2015-06-11,lab,toronto medical laboratory,,,,,,,,,,,,,,,,,,,,,,
201522,2015-06-06,2015-06-11,lab,p.h.o.l. - toronto,142.0,0.0,0.0,1.0,1.0,11.0,182.0,1.0,182.0,1.0,0.0,8.0,0.0,0.0,182.0,4.0,168.0,2.0,60.0,8.0,46.0,2.0
201522,2015-06-06,2015-06-11,lab,sick kids'hospital - toronto,77.0,0.0,0.0,0.0,0.0,0.0,77.0,1.0,77.0,0.0,0.0,7.0,0.0,0.0,77.0,1.0,77.0,0.0,18.0,3.0,18.0,0.0
201522,2015-06-06,2015-06-11,lab,sunnybrook & women's college hsc,37.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,0.0,0.0,8.0,0.0,0.0,37.0,0.0,37.0,1.0,37.0,5.0,37.0,0.0
201522,2015-06-06,2015-06-11,lab,sault ste. marie p.h.l.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201522,2015-06-06,2015-06-11,lab,timmins p.h.l.,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
201522,2015-06-06,2015-06-11,lab,st. joseph's - london,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201522,2015-06-06,2015-06-11,lab,london p.h.l.,,,,,,,,,,,,,,,,,,,,,,
201522,2015-06-06,2015-06-11,lab,orillia p.h.l.,12.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,11.0,0.0,2.0,0.0,0.0,0.0
201522,2015-06-06,2015-06-11,lab,thunder bay p.h.l.,12.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,1.0,0.0,1.0,0.0
201522,2015-06-06,2015-06-11,lab,sudbury p.h.l.,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,3.0,1.0,3.0,0.0
201522,2015-06-06,2015-06-11,lab,hamilton p.h.l.,22.0,0.0,0.0,0.0,0.0,1.0,31.0,2.0,31.0,0.0,0.0,2.0,0.0,0.0,31.0,1.0,31.0,0.0,20.0,0.0,18.0,1.0
201522,2015-06-06,2015-06-11,lab,peterborough p.h.l.,16.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,1.0,0.0,1.0,0.0,0.0,17.0,1.0,13.0,0.0,7.0,0.0,1.0,0.0
201522,2015-06-06,2015-06-11,region,on,340.0,0.0,0.0,1.0,1.0,14.0,396.0,4.0,396.0,2.0,0.0,26.0,0.0,0.0,396.0,11.0,374.0,3.0,157.0,19.0,128.0,3.0
201522,2015-06-06,2015-06-11,lab,mb,98.0,0.0,0.0,0.0,0.0,0.0,52.0,3.0,57.0,0.0,0.0,4.0,0.0,0.0,57.0,2.0,24.0,3.0,57.0,4.0,24.0,1.0
201522,2015-06-06,2015-06-11,lab,regina,114.0,0.0,0.0,0.0,0.0,2.0,114.0,1.0,114.0,0.0,0.0,8.0,0.0,0.0,114.0,3.0,114.0,9.0,114.0,37.0,114.0,1.0
201522,2015-06-06,2015-06-11,lab,saskatoon,55.0,0.0,0.0,0.0,0.0,11.0,55.0,0.0,55.0,0.0,1.0,3.0,0.0,0.0,55.0,1.0,55.0,1.0,55.0,14.0,55.0,1.0
201522,2015-06-06,2015-06-11,lab,sk,169.0,0.0,0.0,0.0,0.0,13.0,169.0,1.0,169.0,0.0,1.0,11.0,0.0,0.0,169.0,4.0,169.0,10.0,169.0,51.0,169.0,2.0
201522,2015-06-06,2015-06-11,lab,ab,315.0,0.0,0.0,1.0,1.0,15.0,315.0,2.0,315.0,20.0,0.0,0.0,0.0,0.0,315.0,12.0,315.0,13.0,315.0,48.0,315.0,1.0
201522,2015-06-06,2015-06-11,region,prairies,582.0,0.0,0.0,1.0,1.0,28.0,536.0,6.0,541.0,20.0,1.0,15.0,0.0,0.0,541.0,18.0,508.0,26.0,541.0,103.0,508.0,4.0
201522,2015-06-06,2015-06-11,region,bc,131.0,0.0,0.0,4.0,6.0,3.0,131.0,1.0,21.0,1.0,0.0,2.0,0.0,0.0,21.0,0.0,21.0,4.0,21.0,5.0,21.0,0.0
201522,2015-06-06,2015-06-11,nation,ca,1671.0,0.0,0.0,6.0,9.0,50.0,1730.0,23.0,1446.0,25.0,1.0,59.0,0.0,0.0,1459.0,40.0,1224.0,45.0,780.0,132.0,922.0,8.0
201521,2015-05-30,2015-06-04,lab,nl,29.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,29.0,3.0,29.0,4.0,,
201521,2015-05-30,2015-06-04,lab,pe,,,,,,,,,,,,,,,,,,,,,,
201521,2015-05-30,2015-06-04,lab,ns,22.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,13.0,1.0,13.0,4.0,13.0,0.0
201521,2015-05-30,2015-06-04,lab,nb,34.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
201521,2015-05-30,2015-06-04,region,atlantic,85.0,0.0,0.0,0.0,0.0,3.0,58.0,0.0,45.0,0.0,0.0,3.0,0.0,0.0,49.0,1.0,42.0,4.0,42.0,8.0,13.0,0.0
201521,2015-05-30,2015-06-04,lab,région nord-est,31.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201521,2015-05-30,2015-06-04,lab,québec-chaudière-appalaches,87.0,0.0,0.0,0.0,1.0,2.0,62.0,0.0,58.0,2.0,0.0,2.0,0.0,0.0,71.0,8.0,51.0,3.0,,,51.0,0.0
201521,2015-05-30,2015-06-04,lab,centre-du-québec,50.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,,,0.0,0.0
201521,2015-05-30,2015-06-04,lab,montréal-laval,428.0,0.0,0.0,0.0,3.0,2.0,379.0,5.0,296.0,1.0,1.0,14.0,0.0,0.0,301.0,13.0,240.0,8.0,,,231.0,2.0
201521,2015-05-30,2015-06-04,lab,ouest du québec,28.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201521,2015-05-30,2015-06-04,lab,montérégie,30.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201521,2015-05-30,2015-06-04,region,qc,654.0,0.0,0.0,0.0,4.0,4.0,535.0,8.0,359.0,3.0,1.0,16.0,0.0,0.0,377.0,22.0,291.0,11.0,,,282.0,2.0
201521,2015-05-30,2015-06-04,lab,ottawa p.h.l.,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,9.0,2.0,5.0,3.0,5.0,0.0
201521,2015-05-30,2015-06-04,lab,cheo - ottawa,,,,,,,,,,,,,,,,,,,,,,
201521,2015-05-30,2015-06-04,lab,kingston p.h.l.,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,8.0,0.0,5.0,1.0,5.0,2.0
201521,2015-05-30,2015-06-04,lab,toronto medical laboratory,220.0,0.0,0.0,0.0,2.0,1.0,220.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201521,2015-05-30,2015-06-04,lab,p.h.o.l. - toronto,170.0,0.0,0.0,1.0,1.0,4.0,159.0,3.0,159.0,2.0,0.0,6.0,1.0,0.0,159.0,4.0,149.0,3.0,80.0,10.0,63.0,1.0
201521,2015-05-30,2015-06-04,lab,sick kids'hospital - toronto,87.0,0.0,0.0,0.0,0.0,2.0,87.0,0.0,87.0,0.0,0.0,2.0,0.0,0.0,87.0,3.0,87.0,1.0,18.0,5.0,18.0,0.0
201521,2015-05-30,2015-06-04,lab,sunnybrook & women's college hsc,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,1.0,0.0,2.0,0.0,0.0,24.0,0.0,24.0,3.0,24.0,3.0,24.0,0.0
201521,2015-05-30,2015-06-04,lab,sault ste. marie p.h.l.,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
201521,2015-05-30,2015-06-04,lab,timmins p.h.l.,5.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
201521,2015-05-30,2015-06-04,lab,st. joseph's - london,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201521,2015-05-30,2015-06-04,lab,london p.h.l.,,,,,,,,,,,,,,,,,,,,,,
201521,2015-05-30,2015-06-04,lab,orillia p.h.l.,14.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,5.0,0.0,5.0,2.0
201521,2015-05-30,2015-06-04,lab,thunder bay p.h.l.,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
201521,2015-05-30,2015-06-04,lab,sudbury p.h.l.,13.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,1.0,7.0,0.0,3.0,0.0
201521,2015-05-30,2015-06-04,lab,hamilton p.h.l.,39.0,0.0,0.0,0.0,0.0,5.0,23.0,2.0,23.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,20.0,2.0,15.0,0.0,12.0,0.0
201521,2015-05-30,2015-06-04,lab,peterborough p.h.l.,11.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,15.0,0.0,15.0,0.0,6.0,0.0,6.0,0.0
201521,2015-05-30,2015-06-04,region,on,610.0,0.0,0.0,1.0,3.0,13.0,574.0,7.0,354.0,3.0,0.0,16.0,1.0,0.0,354.0,7.0,334.0,12.0,169.0,22.0,141.0,5.0
201521,2015-05-30,2015-06-04,lab,mb,108.0,0.0,0.0,0.0,0.0,4.0,49.0,1.0,52.0,0.0,0.0,4.0,0.0,0.0,52.0,0.0,26.0,5.0,52.0,7.0,26.0,3.0
201521,2015-05-30,2015-06-04,lab,regina,126.0,0.0,0.0,0.0,0.0,17.0,126.0,3.0,126.0,0.0,0.0,8.0,0.0,0.0,126.0,2.0,126.0,8.0,126.0,30.0,126.0,1.0
201521,2015-05-30,2015-06-04,lab,saskatoon,66.0,0.0,0.0,0.0,0.0,8.0,66.0,0.0,66.0,0.0,0.0,1.0,0.0,0.0,66.0,0.0,66.0,2.0,66.0,12.0,66.0,0.0
201521,2015-05-30,2015-06-04,lab,sk,192.0,0.0,0.0,0.0,0.0,25.0,192.0,3.0,192.0,0.0,0.0,9.0,0.0,0.0,192.0,2.0,192.0,10.0,192.0,42.0,192.0,1.0
201521,2015-05-30,2015-06-04,lab,ab,359.0,0.0,0.0,0.0,0.0,16.0,359.0,2.0,359.0,18.0,0.0,0.0,0.0,0.0,359.0,8.0,359.0,24.0,359.0,82.0,359.0,2.0
201521,2015-05-30,2015-06-04,region,prairies,659.0,0.0,0.0,0.0,0.0,45.0,600.0,6.0,603.0,18.0,0.0,13.0,0.0,0.0,603.0,10.0,577.0,39.0,603.0,131.0,577.0,6.0
201521,2015-05-30,2015-06-04,region,bc,145.0,0.0,0.0,0.0,0.0,9.0,145.0,2.0,61.0,1.0,1.0,9.0,0.0,0.0,61.0,2.0,61.0,5.0,61.0,18.0,61.0,0.0
201521,2015-05-30,2015-06-04,nation,ca,2153.0,0.0,0.0,1.0,7.0,74.0,1912.0,23.0,1422.0,25.0,2.0,57.0,1.0,0.0,1444.0,42.0,1305.0,71.0,875.0,179.0,1074.0,13.0
201520,2015-05-23,2015-05-28,lab,nl,46.0,0.0,0.0,0.0,0.0,6.0,46.0,1.0,46.0,0.0,0.0,4.0,0.0,0.0,46.0,0.0,46.0,7.0,46.0,3.0,,
201520,2015-05-23,2015-05-28,lab,pe,,,,,,,,,,,,,,,,,,,,,,
201520,2015-05-23,2015-05-28,lab,ns,28.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,2.0,19.0,1.0,19.0,0.0
201520,2015-05-23,2015-05-28,lab,nb,,,,,,,,,,,,,,,,,,,,,,
201520,2015-05-23,2015-05-28,region,atlantic,74.0,0.0,0.0,0.0,0.0,6.0,72.0,4.0,65.0,0.0,0.0,4.0,0.0,0.0,65.0,0.0,65.0,9.0,65.0,4.0,19.0,0.0
201520,2015-05-23,2015-05-28,lab,région nord-est,65.0,0.0,0.0,0.0,0.0,2.0,51.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201520,2015-05-23,2015-05-28,lab,québec-chaudière-appalaches,101.0,0.0,0.0,0.0,0.0,14.0,78.0,1.0,72.0,0.0,2.0,3.0,1.0,0.0,85.0,4.0,52.0,2.0,,,52.0,1.0
201520,2015-05-23,2015-05-28,lab,centre-du-québec,104.0,0.0,0.0,0.0,0.0,5.0,92.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,,0.0,0.0
201520,2015-05-23,2015-05-28,lab,montréal-laval,452.0,0.0,0.0,0.0,0.0,9.0,384.0,7.0,289.0,0.0,0.0,17.0,1.0,0.0,299.0,9.0,245.0,14.0,,,235.0,3.0
201520,2015-05-23,2015-05-28,lab,ouest du québec,33.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201520,2015-05-23,2015-05-28,lab,montérégie,23.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201520,2015-05-23,2015-05-28,region,qc,778.0,0.0,0.0,0.0,0.0,32.0,632.0,11.0,367.0,0.0,2.0,20.0,2.0,0.0,390.0,13.0,297.0,16.0,,,287.0,4.0
201520,2015-05-23,2015-05-28,lab,ottawa p.h.l.,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
201520,2015-05-23,2015-05-28,lab,cheo - ottawa,,,,,,,,,,,,,,,,,,,,,,
201520,2015-05-23,2015-05-28,lab,kingston p.h.l.,11.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,7.0,0.0,2.0,0.0,2.0,0.0
201520,2015-05-23,2015-05-28,lab,toronto medical laboratory,191.0,0.0,0.0,0.0,1.0,2.0,191.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201520,2015-05-23,2015-05-28,lab,p.h.o.l. - toronto,205.0,0.0,0.0,0.0,0.0,14.0,193.0,2.0,193.0,1.0,0.0,11.0,0.0,0.0,193.0,5.0,184.0,3.0,49.0,6.0,38.0,1.0
