epiweek,time_value,issue,geo_type,geo_value,sars-cov-2_tests,sars-cov-2_positive_tests,flu_tests,flu_ah1pdm09_positive_tests,flu_ah3_positive_tests,flu_auns_positive_tests,flu_a_positive_tests,flu_b_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv_1_positive_tests,hpiv_2_positive_tests,hpiv_3_positive_tests,hpiv_4_positive_tests,hpiv_other_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,flu_positive_tests
202413,2024-03-30,2024-04-04,region,atlantic,1626.0,25.0,1298.0,16.0,2.0,4.0,22.0,34.0,1298.0,3.0,1286.0,0.0,0.0,0.0,0.0,20.0,1286.0,11.0,1297.0,17.0,1297.0,19.0,1297.0,22.0,
202413,2024-03-30,2024-04-04,lab,p.h.o.l. - sault ste. marie,16.0,10.0,22.0,2.0,0.0,0.0,2.0,0.0,22.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,
202413,2024-03-30,2024-04-04,lab,p.h.o.l. - timmins,22.0,0.0,32.0,0.0,0.0,0.0,0.0,2.0,32.0,1.0,28.0,0.0,0.0,0.0,0.0,3.0,28.0,0.0,28.0,1.0,28.0,0.0,28.0,6.0,
202413,2024-03-30,2024-04-04,lab,st. joseph's - london,740.0,19.0,574.0,0.0,0.0,4.0,4.0,16.0,574.0,1.0,73.0,0.0,0.0,0.0,0.0,8.0,73.0,1.0,73.0,1.0,73.0,9.0,73.0,3.0,
202413,2024-03-30,2024-04-04,lab,p.h.o.l. - london,224.0,13.0,210.0,1.0,0.0,7.0,8.0,5.0,210.0,1.0,198.0,0.0,0.0,0.0,0.0,16.0,198.0,1.0,198.0,12.0,198.0,31.0,198.0,16.0,
202413,2024-03-30,2024-04-04,lab,p.h.o.l. - orillia,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,4.0,0.0,4.0,0.0,
202413,2024-03-30,2024-04-04,lab,p.h.o.l. - thunder bay,32.0,3.0,23.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,2.0,
202413,2024-03-30,2024-04-04,lab,p.h.o.l. - sudbury,14.0,0.0,26.0,2.0,0.0,1.0,3.0,0.0,26.0,2.0,25.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,9.0,
202413,2024-03-30,2024-04-04,lab,p.h.o.l. - hamilton,126.0,10.0,146.0,7.0,1.0,10.0,17.0,3.0,146.0,0.0,121.0,0.0,0.0,0.0,0.0,5.0,121.0,4.0,121.0,15.0,121.0,8.0,121.0,16.0,
202413,2024-03-30,2024-04-04,lab,p.h.o.l. - peterborough,38.0,0.0,49.0,0.0,0.0,3.0,3.0,0.0,49.0,0.0,28.0,0.0,0.0,0.0,0.0,4.0,28.0,2.0,28.0,8.0,28.0,4.0,28.0,1.0,
202413,2024-03-30,2024-04-04,lab,st. joseph's - hamilton,1543.0,48.0,1478.0,0.0,0.0,36.0,36.0,63.0,1478.0,10.0,1478.0,0.0,0.0,51.0,0.0,0.0,1478.0,8.0,1478.0,73.0,1478.0,65.0,0.0,0.0,
202413,2024-03-30,2024-04-04,lab,sault area hospital,122.0,7.0,101.0,2.0,1.0,0.0,3.0,1.0,101.0,5.0,80.0,0.0,0.0,2.0,0.0,0.0,80.0,1.0,80.0,6.0,80.0,6.0,80.0,4.0,
202413,2024-03-30,2024-04-04,region,on,6962.0,298.0,6384.0,57.0,6.0,96.0,156.0,210.0,6384.0,37.0,4574.0,0.0,0.0,67.0,0.0,143.0,4574.0,40.0,4585.0,217.0,4585.0,236.0,3107.0,202.0,
202413,2024-03-30,2024-04-04,lab,mb,1280.0,85.0,1092.0,1.0,0.0,14.0,15.0,74.0,1092.0,24.0,75.0,0.0,0.0,1.0,0.0,0.0,75.0,1.0,83.0,8.0,75.0,7.0,83.0,7.0,
202413,2024-03-30,2024-04-04,lab,sk,1750.0,84.0,1348.0,0.0,0.0,35.0,35.0,214.0,1092.0,41.0,420.0,0.0,0.0,18.0,2.0,0.0,420.0,2.0,420.0,16.0,420.0,33.0,420.0,20.0,
202413,2024-03-30,2024-04-04,lab,ab,4440.0,210.0,4230.0,24.0,5.0,2.0,39.0,403.0,4070.0,70.0,1028.0,3.0,0.0,46.0,0.0,0.0,1028.0,10.0,941.0,1.0,1012.0,105.0,1028.0,48.0,
202413,2024-03-30,2024-04-04,region,prairies,7470.0,379.0,6670.0,25.0,5.0,51.0,89.0,691.0,6254.0,135.0,1523.0,3.0,0.0,65.0,2.0,0.0,1523.0,13.0,1444.0,25.0,1507.0,145.0,1531.0,75.0,
202413,2024-03-30,2024-04-04,region,bc,3454.0,317.0,2178.0,23.0,15.0,2.0,62.0,47.0,2052.0,41.0,704.0,1.0,3.0,32.0,3.0,0.0,704.0,34.0,704.0,59.0,688.0,100.0,688.0,44.0,
202413,2024-03-30,2024-04-04,lab,yk,31.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,,,,,,,,,,,,,,,
202413,2024-03-30,2024-04-04,lab,nt,25.0,3.0,23.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,,,,,,,23.0,0.0,23.0,0.0,23.0,2.0,,,
202413,2024-03-30,2024-04-04,lab,nu,216.0,17.0,183.0,1.0,1.0,0.0,2.0,48.0,183.0,23.0,,,,,,,,,,,,,,,
202413,2024-03-30,2024-04-04,region,territories,272.0,20.0,228.0,1.0,1.0,0.0,2.0,49.0,228.0,23.0,,,,,,,23.0,0.0,23.0,0.0,23.0,2.0,,,
202413,2024-03-30,2024-04-04,nation,ca,29526.0,1438.0,27703.0,106.0,27.0,582.0,742.0,1814.0,23940.0,556.0,8781.0,5.0,5.0,231.0,9.0,143.0,8826.0,140.0,8732.0,438.0,7384.0,533.0,7176.0,422.0,
202412,2024-03-23,2024-03-28,lab,nl,523.0,49.0,421.0,0.0,0.0,14.0,14.0,15.0,421.0,31.0,421.0,0.0,1.0,8.0,0.0,0.0,421.0,4.0,421.0,25.0,421.0,27.0,421.0,25.0,
202412,2024-03-23,2024-03-28,lab,pe,304.0,30.0,295.0,0.0,0.0,3.0,3.0,44.0,295.0,9.0,32.0,0.0,0.0,3.0,0.0,0.0,32.0,1.0,32.0,3.0,32.0,3.0,32.0,2.0,
202412,2024-03-23,2024-03-28,lab,ns,1265.0,108.0,1250.0,0.0,0.0,94.0,94.0,29.0,1097.0,25.0,52.0,0.0,1.0,0.0,0.0,0.0,52.0,0.0,52.0,1.0,52.0,1.0,52.0,4.0,
202412,2024-03-23,2024-03-28,lab,nb,1114.0,61.0,1131.0,12.0,0.0,29.0,41.0,97.0,1131.0,39.0,87.0,0.0,0.0,6.0,0.0,0.0,87.0,3.0,87.0,4.0,87.0,12.0,87.0,5.0,
202412,2024-03-23,2024-03-28,region,atlantic,3206.0,248.0,3097.0,12.0,0.0,140.0,152.0,185.0,2944.0,104.0,592.0,0.0,2.0,17.0,0.0,0.0,592.0,8.0,592.0,33.0,592.0,43.0,592.0,36.0,
202412,2024-03-23,2024-03-28,lab,région nord-est,1260.0,33.0,1152.0,0.0,0.0,26.0,26.0,81.0,606.0,48.0,71.0,1.0,0.0,2.0,0.0,0.0,71.0,2.0,69.0,3.0,,,71.0,14.0,
202412,2024-03-23,2024-03-28,lab,québec-chaudière-appalaches,1292.0,27.0,1068.0,0.0,0.0,31.0,31.0,105.0,1008.0,28.0,417.0,1.0,0.0,3.0,0.0,0.0,440.0,5.0,417.0,31.0,,,283.0,13.0,
202412,2024-03-23,2024-03-28,lab,centre-du-québec,1835.0,34.0,1657.0,0.0,0.0,69.0,69.0,99.0,653.0,24.0,24.0,0.0,0.0,2.0,0.0,0.0,24.0,1.0,24.0,4.0,,,24.0,1.0,
202412,2024-03-23,2024-03-28,lab,montréal-laval,1997.0,39.0,2363.0,0.0,0.0,91.0,91.0,72.0,1291.0,38.0,729.0,0.0,1.0,23.0,0.0,0.0,729.0,11.0,732.0,31.0,,,729.0,38.0,
202412,2024-03-23,2024-03-28,lab,ouest du québec,1069.0,23.0,672.0,0.0,0.0,35.0,35.0,23.0,666.0,12.0,13.0,0.0,0.0,1.0,0.0,0.0,13.0,1.0,13.0,1.0,,,13.0,0.0,
202412,2024-03-23,2024-03-28,lab,montérégie,1155.0,38.0,1420.0,0.0,0.0,52.0,52.0,34.0,1416.0,30.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,,,8.0,0.0,
202412,2024-03-23,2024-03-28,region,qc,8608.0,194.0,8332.0,0.0,0.0,304.0,304.0,414.0,5640.0,180.0,1262.0,2.0,1.0,31.0,0.0,0.0,1285.0,20.0,1263.0,70.0,,,1128.0,66.0,
202412,2024-03-23,2024-03-28,lab,p.h.o.l. - ottawa,302.0,76.0,291.0,1.0,0.0,13.0,14.0,5.0,291.0,0.0,140.0,0.0,0.0,0.0,0.0,13.0,140.0,1.0,140.0,9.0,140.0,3.0,140.0,32.0,
202412,2024-03-23,2024-03-28,lab,eorla,855.0,27.0,524.0,0.0,0.0,22.0,22.0,46.0,524.0,7.0,36.0,0.0,0.0,4.0,0.0,0.0,36.0,0.0,36.0,2.0,36.0,7.0,36.0,4.0,
202412,2024-03-23,2024-03-28,lab,p.h.o.l. - kingston,156.0,10.0,124.0,3.0,2.0,2.0,7.0,0.0,124.0,0.0,89.0,0.0,0.0,0.0,0.0,15.0,89.0,0.0,89.0,8.0,89.0,2.0,89.0,16.0,
202412,2024-03-23,2024-03-28,lab,uhn / mount sinai hospital,950.0,22.0,622.0,0.0,0.0,5.0,5.0,5.0,622.0,5.0,123.0,0.0,0.0,4.0,0.0,0.0,123.0,1.0,123.0,4.0,123.0,8.0,123.0,2.0,
202412,2024-03-23,2024-03-28,lab,p.h.o.l. - toronto,330.0,13.0,894.0,15.0,5.0,13.0,30.0,17.0,894.0,4.0,862.0,0.0,0.0,0.0,0.0,65.0,862.0,16.0,862.0,65.0,862.0,55.0,862.0,111.0,
202412,2024-03-23,2024-03-28,lab,sick kids hospital - toronto,111.0,4.0,109.0,2.0,1.0,0.0,3.0,6.0,109.0,2.0,109.0,0.0,0.0,7.0,2.0,0.0,109.0,7.0,109.0,7.0,109.0,19.0,109.0,5.0,
202412,2024-03-23,2024-03-28,region,atlantic,1820.0,33.0,1438.0,18.0,4.0,5.0,27.0,47.0,1439.0,2.0,1424.0,0.0,0.0,0.0,0.0,11.0,1424.0,10.0,1433.0,27.0,1433.0,39.0,1433.0,20.0,
202412,2024-03-23,2024-03-28,lab,p.h.o.l. - sault ste. marie,13.0,2.0,16.0,1.0,0.0,0.0,1.0,1.0,16.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,3.0,
202412,2024-03-23,2024-03-28,lab,p.h.o.l. - timmins,33.0,10.0,28.0,0.0,0.0,3.0,3.0,3.0,28.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,2.0,12.0,4.0,
202412,2024-03-23,2024-03-28,lab,st. joseph's - london,821.0,27.0,633.0,0.0,0.0,13.0,13.0,15.0,633.0,1.0,79.0,0.0,0.0,0.0,0.0,4.0,79.0,2.0,79.0,8.0,79.0,5.0,79.0,5.0,
202412,2024-03-23,2024-03-28,lab,p.h.o.l. - london,233.0,18.0,216.0,9.0,0.0,1.0,10.0,9.0,216.0,1.0,204.0,0.0,0.0,0.0,0.0,13.0,204.0,1.0,204.0,12.0,204.0,18.0,204.0,17.0,
202412,2024-03-23,2024-03-28,lab,p.h.o.l. - orillia,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,
202412,2024-03-23,2024-03-28,lab,p.h.o.l. - thunder bay,46.0,4.0,38.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,27.0,1.0,27.0,1.0,27.0,8.0,
202412,2024-03-23,2024-03-28,lab,p.h.o.l. - sudbury,30.0,1.0,34.0,1.0,0.0,1.0,2.0,0.0,34.0,1.0,24.0,0.0,0.0,0.0,0.0,5.0,24.0,0.0,24.0,6.0,24.0,1.0,24.0,6.0,
202412,2024-03-23,2024-03-28,lab,p.h.o.l. - hamilton,122.0,24.0,159.0,3.0,0.0,0.0,3.0,1.0,159.0,0.0,137.0,0.0,0.0,0.0,0.0,5.0,137.0,3.0,137.0,19.0,137.0,17.0,137.0,11.0,
202412,2024-03-23,2024-03-28,lab,p.h.o.l. - peterborough,61.0,1.0,77.0,2.0,0.0,1.0,3.0,10.0,77.0,0.0,56.0,0.0,0.0,0.0,0.0,6.0,56.0,0.0,56.0,6.0,56.0,6.0,56.0,2.0,
202412,2024-03-23,2024-03-28,lab,st. joseph's - hamilton,1701.0,51.0,1633.0,0.0,0.0,79.0,79.0,69.0,1633.0,8.0,1633.0,0.0,0.0,48.0,0.0,0.0,1633.0,15.0,1633.0,67.0,1633.0,88.0,0.0,0.0,
202412,2024-03-23,2024-03-28,lab,sault area hospital,187.0,8.0,123.0,1.0,3.0,4.0,8.0,2.0,123.0,2.0,97.0,1.0,0.0,4.0,0.0,0.0,97.0,2.0,97.0,7.0,97.0,4.0,97.0,7.0,
202412,2024-03-23,2024-03-28,region,on,7773.0,331.0,6961.0,56.0,15.0,162.0,230.0,236.0,6962.0,34.0,5066.0,1.0,0.0,67.0,2.0,138.0,5066.0,60.0,5075.0,248.0,5075.0,275.0,3442.0,253.0,
202412,2024-03-23,2024-03-28,lab,mb,1380.0,123.0,905.0,1.0,1.0,9.0,11.0,79.0,905.0,25.0,112.0,2.0,0.0,3.0,0.0,0.0,112.0,2.0,105.0,5.0,112.0,8.0,105.0,14.0,
202412,2024-03-23,2024-03-28,lab,sk,1605.0,80.0,1231.0,0.0,0.0,43.0,43.0,175.0,985.0,52.0,375.0,0.0,0.0,17.0,0.0,0.0,375.0,7.0,375.0,20.0,375.0,26.0,375.0,22.0,
202412,2024-03-23,2024-03-28,lab,ab,4524.0,262.0,4325.0,24.0,13.0,0.0,39.0,351.0,4088.0,100.0,1047.0,2.0,1.0,53.0,0.0,0.0,1046.0,4.0,984.0,1.0,1038.0,73.0,1047.0,68.0,
202412,2024-03-23,2024-03-28,region,prairies,7509.0,465.0,6461.0,25.0,14.0,52.0,93.0,605.0,5978.0,177.0,1534.0,4.0,1.0,73.0,0.0,0.0,1533.0,13.0,1464.0,26.0,1525.0,107.0,1527.0,104.0,
202412,2024-03-23,2024-03-28,region,bc,3559.0,347.0,2451.0,27.0,24.0,0.0,110.0,65.0,2338.0,70.0,777.0,1.0,2.0,37.0,5.0,0.0,777.0,25.0,777.0,50.0,753.0,90.0,753.0,44.0,
202412,2024-03-23,2024-03-28,lab,yk,33.0,2.0,27.0,0.0,0.0,0.0,1.0,1.0,27.0,0.0,,,,,,,,,,,,,,,
202412,2024-03-23,2024-03-28,lab,nt,40.0,2.0,41.0,0.0,0.0,0.0,0.0,2.0,41.0,1.0,,,,,,,41.0,1.0,41.0,0.0,41.0,3.0,,,
202412,2024-03-23,2024-03-28,lab,nu,232.0,12.0,192.0,5.0,2.0,0.0,7.0,43.0,192.0,15.0,,,,,,,,,,,,,,,
202412,2024-03-23,2024-03-28,region,territories,305.0,16.0,260.0,5.0,2.0,0.0,8.0,46.0,260.0,16.0,,,,,,,41.0,1.0,41.0,0.0,41.0,3.0,,,
202412,2024-03-23,2024-03-28,nation,ca,30960.0,1601.0,27562.0,125.0,55.0,658.0,897.0,1551.0,24122.0,581.0,9231.0,8.0,6.0,225.0,7.0,138.0,9294.0,127.0,9212.0,427.0,7986.0,518.0,7442.0,503.0,
202411,2024-03-16,2024-03-21,lab,nl,565.0,37.0,452.0,0.0,0.0,19.0,19.0,7.0,452.0,36.0,452.0,1.0,6.0,0.0,0.0,0.0,452.0,5.0,452.0,33.0,452.0,16.0,452.0,21.0,
202411,2024-03-16,2024-03-21,lab,pe,275.0,21.0,265.0,0.0,0.0,9.0,9.0,43.0,265.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,24.0,2.0,24.0,4.0,24.0,4.0,
202411,2024-03-16,2024-03-21,lab,ns,1306.0,127.0,1251.0,0.0,0.0,127.0,127.0,31.0,1099.0,23.0,34.0,1.0,0.0,1.0,0.0,0.0,34.0,0.0,34.0,2.0,34.0,5.0,34.0,2.0,
202411,2024-03-16,2024-03-21,lab,nb,1200.0,46.0,1202.0,14.0,1.0,21.0,36.0,76.0,1203.0,76.0,116.0,0.0,0.0,2.0,1.0,0.0,116.0,2.0,116.0,11.0,116.0,16.0,116.0,4.0,
202411,2024-03-16,2024-03-21,region,atlantic,3346.0,231.0,3170.0,14.0,1.0,176.0,191.0,157.0,3019.0,155.0,626.0,2.0,6.0,3.0,1.0,0.0,626.0,9.0,626.0,48.0,626.0,41.0,626.0,31.0,
202411,2024-03-16,2024-03-21,lab,région nord-est,1436.0,52.0,1181.0,0.0,0.0,54.0,54.0,63.0,538.0,29.0,76.0,1.0,0.0,5.0,0.0,0.0,76.0,4.0,75.0,6.0,,,76.0,13.0,
202411,2024-03-16,2024-03-21,lab,québec-chaudière-appalaches,1433.0,40.0,1186.0,0.0,0.0,63.0,63.0,134.0,1099.0,52.0,422.0,0.0,0.0,6.0,0.0,0.0,435.0,7.0,422.0,26.0,,,305.0,28.0,
202411,2024-03-16,2024-03-21,lab,centre-du-québec,2038.0,68.0,1495.0,0.0,0.0,129.0,129.0,89.0,687.0,24.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,1.0,,,18.0,0.0,
202411,2024-03-16,2024-03-21,lab,montréal-laval,2104.0,56.0,2122.0,0.0,0.0,125.0,125.0,55.0,1116.0,38.0,614.0,0.0,0.0,12.0,0.0,0.0,614.0,8.0,617.0,26.0,,,614.0,32.0,
202411,2024-03-16,2024-03-21,lab,ouest du québec,1134.0,32.0,543.0,0.0,0.0,28.0,28.0,30.0,539.0,17.0,11.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,11.0,2.0,,,11.0,1.0,
202411,2024-03-16,2024-03-21,lab,montérégie,1238.0,37.0,1136.0,0.0,0.0,61.0,61.0,27.0,1129.0,30.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,,,11.0,0.0,
202411,2024-03-16,2024-03-21,region,qc,9383.0,285.0,7663.0,0.0,0.0,460.0,460.0,398.0,5108.0,190.0,1152.0,1.0,0.0,24.0,0.0,0.0,1165.0,19.0,1154.0,61.0,,,1035.0,74.0,
202411,2024-03-16,2024-03-21,lab,p.h.o.l. - ottawa,281.0,42.0,287.0,11.0,1.0,16.0,28.0,5.0,287.0,2.0,185.0,0.0,0.0,0.0,0.0,19.0,185.0,0.0,185.0,9.0,185.0,12.0,185.0,25.0,
202411,2024-03-16,2024-03-21,lab,eorla,914.0,40.0,566.0,0.0,0.0,35.0,35.0,49.0,566.0,8.0,38.0,0.0,0.0,1.0,0.0,0.0,38.0,2.0,38.0,5.0,38.0,6.0,38.0,3.0,
202411,2024-03-16,2024-03-21,lab,p.h.o.l. - kingston,128.0,19.0,93.0,2.0,0.0,1.0,3.0,0.0,93.0,1.0,59.0,0.0,0.0,0.0,0.0,3.0,59.0,0.0,59.0,4.0,59.0,3.0,59.0,12.0,
202411,2024-03-16,2024-03-21,lab,uhn / mount sinai hospital,851.0,22.0,561.0,1.0,0.0,7.0,8.0,6.0,561.0,6.0,72.0,0.0,0.0,3.0,0.0,0.0,72.0,0.0,72.0,0.0,72.0,5.0,72.0,4.0,
202411,2024-03-16,2024-03-21,lab,p.h.o.l. - toronto,350.0,20.0,890.0,22.0,2.0,27.0,50.0,18.0,890.0,4.0,868.0,0.0,0.0,0.0,0.0,52.0,869.0,15.0,868.0,69.0,868.0,50.0,868.0,110.0,
202411,2024-03-16,2024-03-21,lab,sick kids hospital - toronto,,,,,,,,,,,,,,,,,,,,,,,,,
202411,2024-03-16,2024-03-21,region,atlantic,1751.0,34.0,1370.0,17.0,4.0,8.0,29.0,39.0,1370.0,8.0,1362.0,0.0,0.0,0.0,0.0,19.0,1362.0,9.0,1375.0,27.0,1375.0,44.0,1375.0,27.0,
202411,2024-03-16,2024-03-21,lab,p.h.o.l. - sault ste. marie,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,2.0,
202411,2024-03-16,2024-03-21,lab,p.h.o.l. - timmins,44.0,22.0,55.0,0.0,0.0,0.0,0.0,2.0,55.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,2.0,37.0,0.0,37.0,3.0,
202411,2024-03-16,2024-03-21,lab,st. joseph's - london,756.0,28.0,636.0,0.0,0.0,19.0,19.0,26.0,636.0,3.0,70.0,0.0,0.0,0.0,0.0,1.0,70.0,1.0,70.0,5.0,70.0,6.0,70.0,4.0,
202411,2024-03-16,2024-03-21,lab,p.h.o.l. - london,368.0,62.0,332.0,17.0,1.0,5.0,23.0,12.0,332.0,2.0,284.0,0.0,0.0,0.0,0.0,16.0,284.0,0.0,284.0,14.0,284.0,13.0,284.0,39.0,
202411,2024-03-16,2024-03-21,lab,p.h.o.l. - orillia,11.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,13.0,0.0,13.0,1.0,13.0,7.0,
202411,2024-03-16,2024-03-21,lab,p.h.o.l. - thunder bay,37.0,7.0,38.0,0.0,0.0,0.0,0.0,1.0,38.0,1.0,33.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,33.0,3.0,33.0,2.0,33.0,6.0,
202411,2024-03-16,2024-03-21,lab,p.h.o.l. - sudbury,16.0,0.0,27.0,3.0,0.0,1.0,4.0,0.0,27.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,1.0,26.0,1.0,26.0,11.0,
202411,2024-03-16,2024-03-21,lab,p.h.o.l. - hamilton,153.0,35.0,163.0,3.0,0.0,0.0,3.0,6.0,163.0,2.0,147.0,0.0,0.0,0.0,0.0,9.0,147.0,2.0,147.0,9.0,147.0,15.0,147.0,10.0,
202411,2024-03-16,2024-03-21,lab,p.h.o.l. - peterborough,42.0,0.0,66.0,0.0,0.0,2.0,2.0,2.0,66.0,0.0,57.0,0.0,0.0,0.0,0.0,3.0,57.0,1.0,57.0,3.0,57.0,2.0,57.0,11.0,
202411,2024-03-16,2024-03-21,lab,st. joseph's - hamilton,1711.0,60.0,1608.0,0.0,0.0,64.0,64.0,88.0,1608.0,15.0,1608.0,0.0,0.0,38.0,0.0,0.0,1608.0,7.0,1608.0,76.0,1608.0,85.0,0.0,0.0,
202411,2024-03-16,2024-03-21,lab,sault area hospital,170.0,22.0,120.0,1.0,3.0,2.0,6.0,3.0,120.0,5.0,88.0,1.0,0.0,1.0,0.0,0.0,88.0,0.0,88.0,2.0,88.0,5.0,88.0,3.0,
202411,2024-03-16,2024-03-21,region,on,7587.0,415.0,6837.0,77.0,11.0,187.0,274.0,257.0,6837.0,59.0,4958.0,1.0,0.0,43.0,0.0,124.0,4959.0,37.0,4971.0,229.0,4971.0,250.0,3363.0,277.0,
202411,2024-03-16,2024-03-21,lab,mb,1549.0,187.0,1115.0,2.0,0.0,8.0,10.0,38.0,1115.0,23.0,94.0,0.0,0.0,1.0,0.0,0.0,94.0,4.0,124.0,8.0,94.0,8.0,124.0,12.0,
202411,2024-03-16,2024-03-21,lab,sk,1727.0,103.0,1236.0,0.0,0.0,23.0,23.0,153.0,1017.0,58.0,407.0,1.0,0.0,13.0,3.0,0.0,407.0,7.0,407.0,22.0,407.0,21.0,407.0,27.0,
202411,2024-03-16,2024-03-21,lab,ab,4466.0,281.0,1543.0,11.0,6.0,1.0,26.0,101.0,1504.0,51.0,323.0,0.0,0.0,12.0,0.0,0.0,323.0,4.0,294.0,0.0,318.0,28.0,323.0,17.0,
202411,2024-03-16,2024-03-21,region,prairies,7742.0,571.0,3894.0,13.0,6.0,32.0,59.0,292.0,3636.0,132.0,824.0,1.0,0.0,26.0,3.0,0.0,824.0,15.0,825.0,30.0,819.0,57.0,854.0,56.0,
202411,2024-03-16,2024-03-21,region,bc,3901.0,448.0,3941.0,26.0,11.0,4.0,171.0,138.0,3799.0,141.0,873.0,1.0,4.0,28.0,3.0,0.0,873.0,22.0,873.0,62.0,841.0,108.0,841.0,47.0,
202411,2024-03-16,2024-03-21,lab,yk,46.0,2.0,37.0,1.0,0.0,0.0,1.0,1.0,37.0,1.0,,,,,,,,,,,,,,,
202411,2024-03-16,2024-03-21,lab,nt,33.0,1.0,33.0,0.0,0.0,0.0,0.0,3.0,33.0,9.0,,,,,,,33.0,1.0,33.0,1.0,33.0,6.0,,,
202411,2024-03-16,2024-03-21,lab,nu,214.0,19.0,158.0,0.0,0.0,0.0,0.0,16.0,158.0,31.0,,,,,,,,,,,,,,,
202411,2024-03-16,2024-03-21,region,territories,293.0,22.0,228.0,1.0,0.0,0.0,1.0,20.0,228.0,41.0,,,,,,,33.0,1.0,33.0,1.0,33.0,6.0,,,
202411,2024-03-16,2024-03-21,nation,ca,32252.0,1972.0,25733.0,131.0,29.0,859.0,1156.0,1262.0,22627.0,718.0,8433.0,6.0,10.0,124.0,7.0,124.0,8480.0,103.0,8482.0,431.0,7290.0,462.0,6719.0,485.0,
202410,2024-03-09,2024-03-14,lab,nl,457.0,29.0,325.0,0.0,0.0,15.0,15.0,9.0,325.0,20.0,325.0,4.0,1.0,0.0,1.0,0.0,325.0,6.0,325.0,12.0,325.0,14.0,325.0,9.0,
202410,2024-03-09,2024-03-14,lab,pe,223.0,10.0,198.0,0.0,0.0,15.0,15.0,21.0,198.0,21.0,25.0,0.0,0.0,1.0,0.0,0.0,25.0,1.0,25.0,5.0,25.0,4.0,25.0,1.0,
202410,2024-03-09,2024-03-14,lab,ns,1167.0,118.0,1057.0,0.0,0.0,122.0,122.0,25.0,932.0,42.0,37.0,0.0,0.0,1.0,0.0,0.0,37.0,0.0,37.0,2.0,37.0,6.0,37.0,1.0,
202410,2024-03-09,2024-03-14,lab,nb,1265.0,74.0,1246.0,20.0,2.0,24.0,46.0,125.0,1245.0,93.0,96.0,0.0,0.0,4.0,1.0,0.0,96.0,2.0,96.0,7.0,96.0,20.0,96.0,13.0,
202410,2024-03-09,2024-03-14,region,atlantic,3112.0,231.0,2826.0,20.0,2.0,176.0,198.0,180.0,2700.0,176.0,483.0,4.0,1.0,6.0,2.0,0.0,483.0,9.0,483.0,26.0,483.0,44.0,483.0,24.0,
202410,2024-03-09,2024-03-14,lab,région nord-est,1447.0,51.0,1600.0,0.0,0.0,95.0,95.0,93.0,756.0,64.0,83.0,0.0,0.0,2.0,0.0,0.0,83.0,2.0,78.0,7.0,,,83.0,9.0,
202410,2024-03-09,2024-03-14,lab,québec-chaudière-appalaches,1390.0,45.0,1852.0,0.0,0.0,187.0,187.0,223.0,1730.0,79.0,610.0,0.0,0.0,8.0,1.0,0.0,635.0,9.0,610.0,41.0,,,447.0,31.0,
202410,2024-03-09,2024-03-14,lab,centre-du-québec,2067.0,60.0,1957.0,0.0,0.0,215.0,215.0,112.0,850.0,38.0,24.0,0.0,0.0,1.0,0.0,0.0,24.0,1.0,24.0,5.0,,,24.0,2.0,
