epiweek,time_value,issue,geo_type,geo_value,flu_tests,fluah1n1pdm09_positive_tests,fluah3_positive_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv1_positive_tests,hpiv2_positive_tests,hpiv3_positive_tests,hpiv4_positive_tests,hpivother_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,evrv_tests,evrv_positive_tests,hcov_tests,hcov_positive_tests
201611,2016-03-19,2016-03-24,lab,nl,177.0,8.0,0.0,67.0,1.0,177.0,8.0,177.0,1.0,0.0,2.0,0.0,0.0,177.0,4.0,177.0,8.0,177.0,1.0,,
201611,2016-03-19,2016-03-24,lab,pe,23.0,4.0,0.0,4.0,0.0,29.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0
201611,2016-03-19,2016-03-24,lab,ns,163.0,0.0,0.0,34.0,0.0,153.0,27.0,12.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,12.0,2.0,12.0,0.0,12.0,1.0
201611,2016-03-19,2016-03-24,lab,nb,463.0,11.0,1.0,129.0,6.0,468.0,31.0,75.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201611,2016-03-19,2016-03-24,region,atlantic,826.0,23.0,1.0,234.0,7.0,827.0,73.0,266.0,1.0,0.0,2.0,1.0,0.0,268.0,4.0,191.0,10.0,191.0,2.0,14.0,1.0
201611,2016-03-19,2016-03-24,lab,région nord est,495.0,0.0,0.0,106.0,18.0,424.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201611,2016-03-19,2016-03-24,lab,québec chaudière appalaches,751.0,0.0,0.0,228.0,46.0,745.0,43.0,182.0,1.0,0.0,16.0,0.0,0.0,196.0,5.0,143.0,0.0,,,143.0,0.0
201611,2016-03-19,2016-03-24,lab,centre du québec,646.0,99.0,1.0,219.0,31.0,349.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201611,2016-03-19,2016-03-24,lab,montréal laval,1834.0,36.0,0.0,370.0,102.0,1208.0,59.0,596.0,2.0,1.0,1.0,0.0,0.0,608.0,13.0,480.0,22.0,,,459.0,13.0
201611,2016-03-19,2016-03-24,lab,ouest du québec,481.0,0.0,0.0,125.0,22.0,62.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201611,2016-03-19,2016-03-24,lab,montérégie,393.0,0.0,0.0,64.0,4.0,282.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201611,2016-03-19,2016-03-24,region,qc,4600.0,135.0,1.0,1112.0,223.0,3070.0,200.0,778.0,3.0,1.0,17.0,0.0,0.0,804.0,18.0,623.0,22.0,,,602.0,13.0
201611,2016-03-19,2016-03-24,lab,ottawa phl,56.0,5.0,1.0,20.0,2.0,42.0,4.0,42.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,40.0,0.0,7.0,0.0,3.0,0.0
201611,2016-03-19,2016-03-24,lab,cheo ottawa,362.0,0.0,0.0,80.0,12.0,324.0,40.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,32.0,3.0,9.0,0.0,9.0,0.0
201611,2016-03-19,2016-03-24,lab,kingston phl,146.0,7.0,0.0,33.0,3.0,115.0,7.0,115.0,1.0,1.0,0.0,0.0,0.0,115.0,0.0,115.0,1.0,34.0,0.0,19.0,4.0
201611,2016-03-19,2016-03-24,lab,toronto medical laboratory,300.0,0.0,0.0,35.0,19.0,300.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0
201611,2016-03-19,2016-03-24,lab,phol toronto,1094.0,195.0,18.0,350.0,109.0,676.0,13.0,676.0,3.0,4.0,4.0,0.0,0.0,676.0,6.0,663.0,14.0,138.0,6.0,107.0,4.0
201611,2016-03-19,2016-03-24,lab,sick kids hospital toronto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201611,2016-03-19,2016-03-24,lab,sunnybrook womens college hsc,91.0,8.0,1.0,10.0,2.0,91.0,2.0,91.0,2.0,0.0,0.0,0.0,0.0,91.0,0.0,91.0,4.0,91.0,3.0,91.0,2.0
201611,2016-03-19,2016-03-24,lab,sault ste marie phl,44.0,3.0,0.0,11.0,3.0,37.0,4.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,0.0,4.0,0.0,2.0,0.0
201611,2016-03-19,2016-03-24,lab,timmins phl,41.0,4.0,0.0,18.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0
201611,2016-03-19,2016-03-24,lab,st josephs london,231.0,0.0,2.0,45.0,10.0,231.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,1.0,0.0,0.0,0.0,0.0
201611,2016-03-19,2016-03-24,lab,london phl,341.0,37.0,4.0,84.0,52.0,303.0,15.0,303.0,1.0,1.0,0.0,0.0,0.0,303.0,3.0,296.0,7.0,58.0,2.0,35.0,9.0
201611,2016-03-19,2016-03-24,lab,orillia phl,268.0,13.0,0.0,78.0,12.0,251.0,15.0,251.0,0.0,2.0,0.0,0.0,0.0,251.0,2.0,249.0,3.0,33.0,0.0,12.0,6.0
201611,2016-03-19,2016-03-24,lab,thunder bay phl,93.0,8.0,0.0,26.0,1.0,80.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,80.0,2.0,3.0,0.0,3.0,0.0
201611,2016-03-19,2016-03-24,lab,sudbury phl,148.0,4.0,0.0,34.0,4.0,122.0,9.0,122.0,1.0,0.0,1.0,0.0,0.0,122.0,0.0,119.0,4.0,9.0,2.0,5.0,1.0
201611,2016-03-19,2016-03-24,lab,hamilton phl,253.0,9.0,0.0,55.0,30.0,202.0,13.0,202.0,1.0,1.0,0.0,0.0,0.0,202.0,1.0,200.0,16.0,35.0,0.0,30.0,4.0
201611,2016-03-19,2016-03-24,lab,peterborough phl,174.0,14.0,0.0,51.0,11.0,139.0,8.0,139.0,6.0,0.0,0.0,0.0,0.0,139.0,2.0,128.0,2.0,41.0,1.0,26.0,0.0
201611,2016-03-19,2016-03-24,region,on,3642.0,307.0,26.0,930.0,270.0,2936.0,173.0,2109.0,15.0,9.0,5.0,0.0,0.0,2090.0,14.0,2306.0,58.0,479.0,14.0,342.0,30.0
201611,2016-03-19,2016-03-24,lab,mb,523.0,19.0,0.0,108.0,27.0,493.0,24.0,94.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,55.0,3.0,94.0,0.0,55.0,5.0
201611,2016-03-19,2016-03-24,lab,regina,868.0,201.0,14.0,234.0,77.0,868.0,38.0,868.0,1.0,6.0,3.0,2.0,0.0,868.0,16.0,868.0,59.0,868.0,73.0,868.0,43.0
201611,2016-03-19,2016-03-24,lab,saskatoon,215.0,0.0,0.0,52.0,24.0,215.0,18.0,44.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,44.0,5.0,44.0,5.0,44.0,3.0
201611,2016-03-19,2016-03-24,lab,sk,1083.0,201.0,14.0,286.0,101.0,1083.0,56.0,912.0,1.0,6.0,3.0,2.0,0.0,912.0,16.0,912.0,64.0,912.0,78.0,912.0,46.0
201611,2016-03-19,2016-03-24,lab,ab,1039.0,152.0,4.0,212.0,152.0,1039.0,46.0,1039.0,13.0,0.0,0.0,0.0,0.0,1039.0,4.0,1039.0,44.0,1039.0,61.0,1039.0,20.0
201611,2016-03-19,2016-03-24,region,prairies,2645.0,372.0,18.0,606.0,280.0,2615.0,126.0,2045.0,14.0,6.0,3.0,2.0,0.0,2045.0,20.0,2006.0,111.0,2045.0,139.0,2006.0,71.0
201611,2016-03-19,2016-03-24,region,bc,515.0,58.0,1.0,109.0,46.0,515.0,40.0,192.0,0.0,1.0,0.0,0.0,0.0,192.0,4.0,192.0,19.0,192.0,28.0,192.0,21.0
201611,2016-03-19,2016-03-24,lab,yt,18.0,4.0,0.0,7.0,0.0,18.0,1.0,,,,,,,,,,,,,,
201611,2016-03-19,2016-03-24,lab,nt,29.0,10.0,2.0,17.0,1.0,29.0,0.0,29.0,2.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,29.0,1.0,29.0,1.0
201611,2016-03-19,2016-03-24,lab,nu,4.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,3.0,1.0,2.0,1.0
201611,2016-03-19,2016-03-24,region,territories,51.0,14.0,2.0,25.0,1.0,51.0,1.0,33.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,33.0,0.0,32.0,2.0,31.0,2.0
201611,2016-03-19,2016-03-24,nation,ca,12279.0,909.0,49.0,3016.0,827.0,10014.0,613.0,5423.0,35.0,17.0,27.0,3.0,0.0,5432.0,60.0,5351.0,220.0,2939.0,185.0,3187.0,138.0
201610,2016-03-12,2016-03-17,lab,nl,177.0,4.0,0.0,69.0,3.0,177.0,11.0,177.0,4.0,0.0,0.0,0.0,0.0,177.0,3.0,177.0,3.0,177.0,2.0,,
201610,2016-03-12,2016-03-17,lab,pe,23.0,6.0,0.0,6.0,0.0,25.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
201610,2016-03-12,2016-03-17,lab,ns,127.0,0.0,0.0,48.0,2.0,106.0,8.0,11.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
201610,2016-03-12,2016-03-17,lab,nb,261.0,0.0,0.0,86.0,2.0,261.0,20.0,54.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201610,2016-03-12,2016-03-17,region,atlantic,588.0,10.0,0.0,209.0,7.0,569.0,43.0,243.0,6.0,0.0,0.0,0.0,0.0,243.0,3.0,189.0,3.0,189.0,2.0,12.0,1.0
201610,2016-03-12,2016-03-17,lab,région nord est,429.0,0.0,0.0,125.0,4.0,372.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201610,2016-03-12,2016-03-17,lab,québec chaudière appalaches,758.0,0.0,0.0,247.0,40.0,737.0,99.0,110.0,2.0,0.0,0.0,1.0,0.0,114.0,5.0,77.0,3.0,,,77.0,6.0
201610,2016-03-12,2016-03-17,lab,centre du québec,647.0,100.0,0.0,228.0,16.0,351.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201610,2016-03-12,2016-03-17,lab,montréal laval,2085.0,50.0,0.0,540.0,81.0,1395.0,62.0,667.0,0.0,0.0,1.0,1.0,0.0,678.0,21.0,516.0,24.0,,,510.0,13.0
201610,2016-03-12,2016-03-17,lab,ouest du québec,608.0,0.0,0.0,167.0,43.0,87.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201610,2016-03-12,2016-03-17,lab,montérégie,234.0,0.0,0.0,45.0,7.0,156.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201610,2016-03-12,2016-03-17,region,qc,4761.0,150.0,0.0,1352.0,191.0,3098.0,263.0,777.0,2.0,0.0,1.0,2.0,0.0,792.0,26.0,593.0,27.0,,,587.0,19.0
201610,2016-03-12,2016-03-17,lab,ottawa phl,41.0,2.0,0.0,10.0,1.0,35.0,3.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,34.0,2.0,11.0,0.0,5.0,1.0
201610,2016-03-12,2016-03-17,lab,cheo ottawa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201610,2016-03-12,2016-03-17,lab,kingston phl,130.0,2.0,0.0,22.0,2.0,120.0,11.0,120.0,0.0,1.0,2.0,0.0,0.0,120.0,2.0,120.0,1.0,37.0,0.0,27.0,1.0
201610,2016-03-12,2016-03-17,lab,toronto medical laboratory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201610,2016-03-12,2016-03-17,lab,phol toronto,1178.0,392.0,16.0,547.0,92.0,727.0,21.0,727.0,2.0,2.0,0.0,0.0,0.0,727.0,6.0,714.0,15.0,135.0,2.0,96.0,8.0
201610,2016-03-12,2016-03-17,lab,sick kids hospital toronto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201610,2016-03-12,2016-03-17,lab,sunnybrook womens college hsc,109.0,10.0,0.0,10.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,8.0
201610,2016-03-12,2016-03-17,lab,sault ste marie phl,35.0,2.0,0.0,12.0,4.0,32.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,0.0,3.0,0.0,2.0,0.0
201610,2016-03-12,2016-03-17,lab,timmins phl,34.0,4.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,13.0,0.0,12.0,0.0,3.0,0.0
201610,2016-03-12,2016-03-17,lab,st josephs london,190.0,0.0,0.0,41.0,14.0,190.0,34.0,35.0,1.0,0.0,0.0,0.0,0.0,35.0,2.0,35.0,3.0,5.0,0.0,5.0,0.0
201610,2016-03-12,2016-03-17,lab,london phl,331.0,24.0,2.0,107.0,31.0,271.0,17.0,271.0,0.0,1.0,2.0,0.0,0.0,271.0,3.0,270.0,10.0,45.0,5.0,31.0,6.0
201610,2016-03-12,2016-03-17,lab,orillia phl,246.0,8.0,0.0,68.0,8.0,255.0,19.0,255.0,0.0,0.0,1.0,0.0,0.0,255.0,3.0,245.0,6.0,29.0,0.0,17.0,6.0
201610,2016-03-12,2016-03-17,lab,thunder bay phl,51.0,6.0,0.0,20.0,1.0,45.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0,1.0,2.0,0.0,1.0,0.0
201610,2016-03-12,2016-03-17,lab,sudbury phl,112.0,2.0,1.0,26.0,11.0,112.0,9.0,112.0,1.0,0.0,1.0,0.0,0.0,112.0,1.0,112.0,2.0,16.0,0.0,12.0,0.0
201610,2016-03-12,2016-03-17,lab,hamilton phl,265.0,21.0,1.0,61.0,28.0,214.0,12.0,214.0,0.0,0.0,1.0,0.0,0.0,214.0,2.0,213.0,4.0,35.0,1.0,27.0,0.0
201610,2016-03-12,2016-03-17,lab,peterborough phl,144.0,11.0,1.0,38.0,11.0,127.0,10.0,127.0,1.0,0.0,1.0,0.0,0.0,127.0,2.0,127.0,6.0,36.0,2.0,22.0,2.0
201610,2016-03-12,2016-03-17,region,on,2866.0,484.0,21.0,983.0,207.0,2149.0,143.0,1994.0,7.0,4.0,8.0,2.0,0.0,1994.0,22.0,1960.0,53.0,366.0,13.0,248.0,32.0
201610,2016-03-12,2016-03-17,lab,mb,673.0,10.0,1.0,211.0,21.0,632.0,40.0,99.0,0.0,0.0,0.0,0.0,0.0,99.0,3.0,78.0,2.0,99.0,0.0,78.0,5.0
201610,2016-03-12,2016-03-17,lab,regina,803.0,208.0,5.0,238.0,73.0,803.0,21.0,803.0,6.0,4.0,2.0,0.0,0.0,803.0,22.0,803.0,49.0,802.0,70.0,803.0,44.0
201610,2016-03-12,2016-03-17,lab,saskatoon,257.0,0.0,0.0,89.0,19.0,257.0,21.0,58.0,0.0,0.0,1.0,0.0,0.0,58.0,0.0,58.0,3.0,58.0,1.0,58.0,4.0
201610,2016-03-12,2016-03-17,lab,sk,1060.0,208.0,5.0,327.0,92.0,1060.0,42.0,861.0,6.0,4.0,3.0,0.0,0.0,861.0,22.0,861.0,52.0,860.0,71.0,861.0,48.0
201610,2016-03-12,2016-03-17,lab,ab,1246.0,254.0,6.0,294.0,152.0,1246.0,65.0,1246.0,15.0,0.0,0.0,0.0,0.0,1246.0,8.0,1246.0,65.0,1246.0,80.0,1246.0,24.0
201610,2016-03-12,2016-03-17,region,prairies,2979.0,472.0,12.0,832.0,265.0,2938.0,147.0,2206.0,21.0,4.0,3.0,0.0,0.0,2206.0,33.0,2185.0,119.0,2205.0,151.0,2185.0,77.0
201610,2016-03-12,2016-03-17,region,bc,668.0,159.0,17.0,192.0,68.0,668.0,47.0,188.0,0.0,0.0,1.0,0.0,0.0,188.0,2.0,188.0,12.0,188.0,33.0,188.0,13.0
201610,2016-03-12,2016-03-17,lab,yt,25.0,11.0,0.0,14.0,0.0,25.0,2.0,,,,,,,,,,,,,,
201610,2016-03-12,2016-03-17,lab,nt,34.0,11.0,1.0,17.0,1.0,34.0,1.0,34.0,2.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0,1.0,34.0,2.0,34.0,0.0
201610,2016-03-12,2016-03-17,lab,nu,22.0,0.0,0.0,0.0,10.0,22.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,22.0,1.0,15.0,0.0,15.0,0.0
201610,2016-03-12,2016-03-17,region,territories,81.0,22.0,1.0,31.0,11.0,81.0,3.0,56.0,2.0,0.0,1.0,0.0,0.0,56.0,0.0,56.0,2.0,49.0,2.0,49.0,0.0
201610,2016-03-12,2016-03-17,nation,ca,11943.0,1297.0,51.0,3599.0,749.0,9503.0,646.0,5464.0,38.0,8.0,14.0,4.0,0.0,5479.0,86.0,5171.0,216.0,2997.0,201.0,3269.0,142.0
201609,2016-03-05,2016-03-10,lab,nl,161.0,17.0,0.0,69.0,1.0,161.0,6.0,161.0,5.0,0.0,0.0,0.0,0.0,161.0,8.0,161.0,1.0,161.0,4.0,,
201609,2016-03-05,2016-03-10,lab,pe,27.0,2.0,0.0,2.0,0.0,32.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,4.0,0.0,4.0,1.0
201609,2016-03-05,2016-03-10,lab,ns,111.0,0.0,0.0,30.0,0.0,96.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,2.0,19.0,0.0,19.0,5.0
201609,2016-03-05,2016-03-10,lab,nb,219.0,0.0,0.0,55.0,1.0,219.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
201609,2016-03-05,2016-03-10,region,atlantic,518.0,19.0,0.0,156.0,2.0,508.0,34.0,184.0,5.0,0.0,0.0,0.0,0.0,191.0,14.0,184.0,5.0,184.0,4.0,23.0,6.0
201609,2016-03-05,2016-03-10,lab,région nord est,289.0,0.0,0.0,58.0,3.0,245.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201609,2016-03-05,2016-03-10,lab,québec chaudière appalaches,810.0,0.0,0.0,255.0,14.0,803.0,77.0,139.0,1.0,0.0,0.0,0.0,0.0,143.0,3.0,103.0,5.0,,,103.0,5.0
201609,2016-03-05,2016-03-10,lab,centre du québec,600.0,115.0,0.0,225.0,6.0,306.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201609,2016-03-05,2016-03-10,lab,montréal laval,1979.0,85.0,0.0,602.0,65.0,1280.0,95.0,643.0,3.0,1.0,1.0,0.0,0.0,646.0,14.0,523.0,22.0,,,523.0,18.0
201609,2016-03-05,2016-03-10,lab,ouest du québec,596.0,0.0,0.0,184.0,24.0,90.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201609,2016-03-05,2016-03-10,lab,montérégie,308.0,0.0,0.0,37.0,0.0,198.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201609,2016-03-05,2016-03-10,region,qc,4582.0,200.0,0.0,1361.0,112.0,2922.0,275.0,782.0,4.0,1.0,1.0,0.0,0.0,789.0,17.0,626.0,27.0,,,626.0,23.0
201609,2016-03-05,2016-03-10,lab,ottawa phl,41.0,4.0,1.0,18.0,1.0,35.0,3.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,35.0,0.0,12.0,0.0,9.0,6.0
201609,2016-03-05,2016-03-10,lab,cheo ottawa,272.0,0.0,0.0,74.0,5.0,274.0,59.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,35.0,2.0,13.0,0.0,13.0,1.0
201609,2016-03-05,2016-03-10,lab,kingston phl,115.0,2.0,0.0,32.0,4.0,120.0,9.0,120.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,5.0,43.0,1.0,16.0,5.0
201609,2016-03-05,2016-03-10,lab,toronto medical laboratory,363.0,0.0,0.0,76.0,16.0,361.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0
201609,2016-03-05,2016-03-10,lab,phol toronto,1247.0,248.0,15.0,456.0,79.0,864.0,34.0,864.0,8.0,3.0,1.0,0.0,0.0,864.0,5.0,854.0,14.0,145.0,6.0,109.0,6.0
201609,2016-03-05,2016-03-10,lab,sick kids hospital toronto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201609,2016-03-05,2016-03-10,lab,sunnybrook womens college hsc,88.0,18.0,0.0,20.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0
201609,2016-03-05,2016-03-10,lab,sault ste marie phl,37.0,4.0,0.0,12.0,5.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,27.0,0.0,5.0,0.0,1.0,0.0
201609,2016-03-05,2016-03-10,lab,timmins phl,20.0,0.0,0.0,3.0,0.0,19.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,17.0,0.0,9.0,1.0,5.0,2.0
201609,2016-03-05,2016-03-10,lab,st josephs london,174.0,0.0,0.0,41.0,9.0,174.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,25.0,1.0,0.0,0.0,0.0,0.0
201609,2016-03-05,2016-03-10,lab,london phl,305.0,28.0,2.0,95.0,27.0,265.0,28.0,265.0,1.0,1.0,0.0,0.0,0.0,265.0,3.0,264.0,8.0,41.0,0.0,27.0,3.0
201609,2016-03-05,2016-03-10,lab,orillia phl,138.0,4.0,0.0,38.0,7.0,126.0,14.0,126.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,120.0,4.0,21.0,0.0,12.0,5.0
201609,2016-03-05,2016-03-10,lab,thunder bay phl,62.0,5.0,0.0,20.0,1.0,61.0,1.0,61.0,2.0,0.0,1.0,0.0,0.0,61.0,1.0,60.0,4.0,11.0,1.0,8.0,0.0
201609,2016-03-05,2016-03-10,lab,sudbury phl,76.0,6.0,0.0,22.0,5.0,68.0,8.0,68.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,67.0,3.0,11.0,0.0,8.0,0.0
201609,2016-03-05,2016-03-10,lab,hamilton phl,218.0,19.0,0.0,53.0,17.0,180.0,22.0,180.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,178.0,4.0,35.0,4.0,26.0,6.0
201609,2016-03-05,2016-03-10,lab,peterborough phl,129.0,9.0,0.0,21.0,15.0,120.0,12.0,120.0,2.0,1.0,0.0,0.0,0.0,120.0,1.0,120.0,3.0,33.0,1.0,24.0,0.0
201609,2016-03-05,2016-03-10,region,on,3285.0,347.0,18.0,981.0,192.0,2696.0,220.0,1934.0,13.0,5.0,2.0,0.0,0.0,1925.0,13.0,1931.0,52.0,379.0,17.0,258.0,37.0
201609,2016-03-05,2016-03-10,lab,mb,565.0,15.0,3.0,196.0,8.0,178.0,6.0,124.0,6.0,0.0,1.0,1.0,0.0,124.0,6.0,95.0,9.0,124.0,0.0,95.0,12.0
201609,2016-03-05,2016-03-10,lab,regina,774.0,209.0,1.0,245.0,37.0,774.0,34.0,774.0,8.0,4.0,4.0,0.0,0.0,774.0,15.0,774.0,46.0,774.0,36.0,774.0,42.0
201609,2016-03-05,2016-03-10,lab,saskatoon,221.0,0.0,0.0,93.0,14.0,221.0,19.0,64.0,0.0,0.0,0.0,0.0,0.0,64.0,1.0,64.0,6.0,64.0,3.0,64.0,7.0
201609,2016-03-05,2016-03-10,lab,sk,995.0,209.0,1.0,338.0,51.0,995.0,53.0,838.0,8.0,4.0,4.0,0.0,0.0,838.0,16.0,838.0,52.0,838.0,39.0,838.0,49.0
201609,2016-03-05,2016-03-10,lab,ab,1368.0,225.0,4.0,325.0,145.0,1368.0,71.0,1368.0,24.0,0.0,0.0,0.0,0.0,1368.0,5.0,1368.0,76.0,1368.0,67.0,1368.0,25.0
201609,2016-03-05,2016-03-10,region,prairies,2928.0,449.0,8.0,859.0,204.0,2541.0,130.0,2330.0,38.0,4.0,5.0,1.0,0.0,2330.0,27.0,2301.0,137.0,2330.0,106.0,2301.0,86.0
201609,2016-03-05,2016-03-10,region,bc,627.0,87.0,16.0,162.0,65.0,627.0,42.0,361.0,0.0,1.0,1.0,0.0,0.0,361.0,5.0,361.0,34.0,361.0,51.0,361.0,34.0
201609,2016-03-05,2016-03-10,lab,yt,17.0,1.0,0.0,7.0,3.0,17.0,1.0,,,,,,,,,,,,,,
201609,2016-03-05,2016-03-10,lab,nt,43.0,5.0,4.0,22.0,1.0,43.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,43.0,0.0,43.0,2.0,43.0,1.0
201609,2016-03-05,2016-03-10,lab,nu,9.0,0.0,0.0,1.0,1.0,9.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,9.0,0.0,2.0,0.0,2.0,0.0
201609,2016-03-05,2016-03-10,region,territories,69.0,6.0,4.0,30.0,5.0,69.0,3.0,52.0,0.0,0.0,1.0,0.0,0.0,52.0,0.0,52.0,0.0,45.0,2.0,45.0,1.0
201609,2016-03-05,2016-03-10,nation,ca,12009.0,1108.0,46.0,3549.0,580.0,9363.0,704.0,5643.0,60.0,11.0,10.0,1.0,0.0,5648.0,76.0,5455.0,255.0,3299.0,180.0,3614.0,187.0
201608,2016-02-27,2016-03-03,lab,nl,77.0,0.0,0.0,32.0,1.0,77.0,4.0,77.0,2.0,0.0,0.0,0.0,0.0,77.0,3.0,77.0,3.0,77.0,0.0,,
201608,2016-02-27,2016-03-03,lab,pe,20.0,2.0,0.0,2.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201608,2016-02-27,2016-03-03,lab,ns,86.0,0.0,0.0,16.0,1.0,71.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,3.0,9.0,0.0,9.0,0.0
201608,2016-02-27,2016-03-03,lab,nb,218.0,6.0,1.0,54.0,2.0,57.0,4.0,51.0,1.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
