epiweek,time_value,issue,geo_type,geo_value,hpiv_positive_tests,adv_positive_tests,hmpv_positive_tests,ev_rv_positive_tests,hcov_positive_tests,rsv_positive_tests
201945,2019-11-09,2020-01-02,nation,ca,105,84,31,439,16,105
201946,2019-11-16,2020-01-02,nation,ca,118,73,25,414,18,121
201947,2019-11-23,2020-01-02,nation,ca,115,69,35,444,17,221
201948,2019-11-30,2020-01-02,nation,ca,102,81,41,379,22,361
201949,2019-12-07,2020-01-02,nation,ca,112,116,59,393,49,501
201950,2019-12-14,2020-01-02,nation,ca,111,116,56,305,55,519
201951,2019-12-21,2020-01-02,nation,ca,120,90,128,266,84,722
201952,2019-12-28,2020-01-02,nation,ca,91,71,112,248,98,902
201935,2019-08-31,2019-12-26,nation,ca,16,24,2,221,5,8
201936,2019-09-07,2019-12-26,nation,ca,22,23,12,244,3,8
201937,2019-09-14,2019-12-26,nation,ca,32,30,5,316,3,8
201938,2019-09-21,2019-12-26,nation,ca,40,39,28,421,1,11
201939,2019-09-28,2019-12-26,nation,ca,40,53,6,516,3,18
201940,2019-10-05,2019-12-26,nation,ca,63,50,9,528,4,23
201941,2019-10-12,2019-12-26,nation,ca,55,35,25,455,4,30
201942,2019-10-19,2019-12-26,nation,ca,84,63,10,440,6,35
201943,2019-10-26,2019-12-26,nation,ca,91,57,15,416,8,42
201944,2019-11-02,2019-12-26,nation,ca,86,70,9,318,11,64
201945,2019-11-09,2019-12-26,nation,ca,105,84,31,439,16,105
201946,2019-11-16,2019-12-26,nation,ca,118,73,25,414,18,121
201947,2019-11-23,2019-12-26,nation,ca,115,69,35,444,17,221
201948,2019-11-30,2019-12-26,nation,ca,102,81,41,379,22,361
201949,2019-12-07,2019-12-26,nation,ca,112,116,59,393,49,501
201950,2019-12-14,2019-12-26,nation,ca,111,116,56,305,55,519
201951,2019-12-21,2019-12-26,nation,ca,120,90,128,266,84,722
201935,2019-08-31,2019-12-19,nation,ca,16,24,2,221,5,8
201936,2019-09-07,2019-12-19,nation,ca,22,23,12,244,3,8
201937,2019-09-14,2019-12-19,nation,ca,32,30,5,316,3,8
201938,2019-09-21,2019-12-19,nation,ca,40,39,28,421,1,11
201939,2019-09-28,2019-12-19,nation,ca,40,53,6,516,3,18
201940,2019-10-05,2019-12-19,nation,ca,63,50,9,528,4,23
201941,2019-10-12,2019-12-19,nation,ca,55,35,25,455,4,30
201942,2019-10-19,2019-12-19,nation,ca,84,63,10,440,6,35
201943,2019-10-26,2019-12-19,nation,ca,91,57,15,416,8,42
201944,2019-11-02,2019-12-19,nation,ca,86,70,9,318,11,64
201945,2019-11-09,2019-12-19,nation,ca,105,84,31,439,16,105
201946,2019-11-16,2019-12-19,nation,ca,118,73,25,414,18,121
201947,2019-11-23,2019-12-19,nation,ca,115,69,35,444,17,221
201948,2019-11-30,2019-12-19,nation,ca,102,81,41,379,22,361
201949,2019-12-07,2019-12-19,nation,ca,112,116,59,392,49,501
201950,2019-12-14,2019-12-19,nation,ca,102,114,50,295,51,518
201935,2019-08-31,2019-12-12,nation,ca,16,24,2,221,5,8
201936,2019-09-07,2019-12-12,nation,ca,22,23,12,244,3,8
201937,2019-09-14,2019-12-12,nation,ca,32,30,5,316,3,8
201938,2019-09-21,2019-12-12,nation,ca,40,39,28,421,1,11
201939,2019-09-28,2019-12-12,nation,ca,40,53,6,516,3,18
201940,2019-10-05,2019-12-12,nation,ca,63,50,9,528,4,23
201941,2019-10-12,2019-12-12,nation,ca,55,35,25,455,4,30
201942,2019-10-19,2019-12-12,nation,ca,84,63,10,440,6,35
201943,2019-10-26,2019-12-12,nation,ca,91,57,15,416,8,42
201944,2019-11-02,2019-12-12,nation,ca,86,70,9,318,11,64
201945,2019-11-09,2019-12-12,nation,ca,105,84,31,439,16,105
201946,2019-11-16,2019-12-12,nation,ca,118,73,25,414,18,121
201947,2019-11-23,2019-12-12,nation,ca,115,69,35,444,17,221
201948,2019-11-30,2019-12-12,nation,ca,102,81,41,379,22,361
201949,2019-12-07,2019-12-12,nation,ca,110,110,50,376,44,498
201935,2019-08-31,2019-12-05,nation,ca,16,24,2,221,5,8
201936,2019-09-07,2019-12-05,nation,ca,22,23,12,244,3,8
201937,2019-09-14,2019-12-05,nation,ca,32,30,5,316,3,8
201938,2019-09-21,2019-12-05,nation,ca,40,39,28,421,1,11
201939,2019-09-28,2019-12-05,nation,ca,40,53,6,516,3,18
201940,2019-10-05,2019-12-05,nation,ca,63,50,9,528,4,23
201941,2019-10-12,2019-12-05,nation,ca,55,35,25,455,4,30
201942,2019-10-19,2019-12-05,nation,ca,84,63,10,440,6,35
201943,2019-10-26,2019-12-05,nation,ca,91,57,15,416,8,42
201944,2019-11-02,2019-12-05,nation,ca,86,70,9,318,11,64
201945,2019-11-09,2019-12-05,nation,ca,105,84,31,439,16,105
201946,2019-11-16,2019-12-05,nation,ca,118,73,25,414,18,121
201947,2019-11-23,2019-12-05,nation,ca,97,54,32,369,17,171
201948,2019-11-30,2019-12-05,nation,ca,77,69,34,292,19,297
201935,2019-08-31,2019-11-21,nation,ca,16,24,2,221,5,8
201936,2019-09-07,2019-11-21,nation,ca,22,23,12,244,3,8
201937,2019-09-14,2019-11-21,nation,ca,32,30,5,316,3,8
201938,2019-09-21,2019-11-21,nation,ca,40,39,28,421,1,11
201939,2019-09-28,2019-11-21,nation,ca,40,53,6,516,3,18
201940,2019-10-05,2019-11-21,nation,ca,63,50,9,528,4,23
201941,2019-10-12,2019-11-21,nation,ca,55,35,25,455,4,30
201942,2019-10-19,2019-11-21,nation,ca,84,63,10,440,6,35
201943,2019-10-26,2019-11-21,nation,ca,91,57,15,416,8,42
201944,2019-11-02,2019-11-21,nation,ca,86,70,9,318,11,64
201945,2019-11-09,2019-11-21,nation,ca,98,81,28,408,14,105
201946,2019-11-16,2019-11-21,nation,ca,109,71,23,390,16,121
201935,2019-08-31,2019-11-07,nation,ca,16,24,2,221,5,8
201936,2019-09-07,2019-11-07,nation,ca,22,23,12,244,3,8
201937,2019-09-14,2019-11-07,nation,ca,32,30,5,316,3,8
201938,2019-09-21,2019-11-07,nation,ca,40,39,28,421,1,11
201939,2019-09-28,2019-11-07,nation,ca,40,53,6,516,3,18
201940,2019-10-05,2019-11-07,nation,ca,63,50,9,528,4,23
201941,2019-10-12,2019-11-07,nation,ca,55,35,25,455,4,30
201942,2019-10-19,2019-11-07,nation,ca,84,63,10,440,6,35
201943,2019-10-26,2019-11-07,nation,ca,91,57,15,416,8,42
201944,2019-11-02,2019-11-07,nation,ca,79,68,9,293,10,61
201935,2019-08-31,2019-10-31,nation,ca,16,24,2,221,5,8
201936,2019-09-07,2019-10-31,nation,ca,22,23,12,244,3,8
201937,2019-09-14,2019-10-31,nation,ca,32,30,5,316,3,8
201938,2019-09-21,2019-10-31,nation,ca,40,39,28,421,1,11
201939,2019-09-28,2019-10-31,nation,ca,40,53,6,516,3,18
201940,2019-10-05,2019-10-31,nation,ca,63,50,9,528,4,23
201941,2019-10-12,2019-10-31,nation,ca,55,35,25,455,4,30
201942,2019-10-19,2019-10-31,nation,ca,83,61,10,437,6,35
201943,2019-10-26,2019-10-31,nation,ca,87,56,15,407,8,42
201935,2019-08-31,2019-10-17,nation,ca,16,24,2,221,5,8
201936,2019-09-07,2019-10-17,nation,ca,22,23,12,244,3,8
201937,2019-09-14,2019-10-17,nation,ca,32,30,5,316,3,8
201938,2019-09-21,2019-10-17,nation,ca,40,39,28,421,1,11
201939,2019-09-28,2019-10-17,nation,ca,40,53,6,516,3,18
201940,2019-10-05,2019-10-17,nation,ca,63,50,9,528,4,23
201941,2019-10-12,2019-10-17,nation,ca,45,31,21,376,4,30
201935,2019-08-31,2019-10-15,nation,ca,16,24,2,221,5,8
201936,2019-09-07,2019-10-15,nation,ca,22,23,12,244,3,8
201937,2019-09-14,2019-10-15,nation,ca,32,30,5,316,3,8
201938,2019-09-21,2019-10-15,nation,ca,40,39,28,421,1,11
201939,2019-09-28,2019-10-15,nation,ca,40,53,6,444,3,18
201940,2019-10-05,2019-10-15,nation,ca,59,48,7,450,4,20
201935,2019-08-31,2019-10-03,nation,ca,16,24,2,221,5,8
201936,2019-09-07,2019-10-03,nation,ca,22,23,12,244,3,8
201937,2019-09-14,2019-10-03,nation,ca,32,30,5,316,3,8
201938,2019-09-21,2019-10-03,nation,ca,40,39,28,491,1,11
201939,2019-09-28,2019-10-03,nation,ca,40,53,6,504,3,18
201935,2019-08-31,2019-09-26,nation,ca,16,24,2,221,5,8
201936,2019-09-07,2019-09-26,nation,ca,22,23,12,244,3,8
201937,2019-09-14,2019-09-26,nation,ca,32,30,5,316,3,8
201938,2019-09-21,2019-09-26,nation,ca,38,37,28,466,1,11
201935,2019-08-31,2019-09-13,nation,ca,16,24,2,222,5,8
201936,2019-09-07,2019-09-13,nation,ca,19,22,10,236,3,8
201935,2019-08-31,2019-09-05,nation,ca,15,24,3,225,5,8
