epiweek,time_value,issue,geo_type,geo_value,flu_tests,fluah1n1pdm09_positive_tests,fluah3_positive_tests,fluauns_positive_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv1_positive_tests,hpiv2_positive_tests,hpiv3_positive_tests,hpiv4_positive_tests,hpivother_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,evrv_tests,evrv_positive_tests,hcov_tests,hcov_positive_tests
202221,2022-05-28,2022-06-02,region,qc,4551.0,11.0,0.0,688.0,699.0,5.0,3205.0,5.0,191.0,1.0,9.0,1.0,2.0,0.0,440.0,23.0,441.0,15.0,,,304.0,22.0
202221,2022-05-28,2022-06-02,lab,phol ottawa,26.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,26.0,1.0,26.0,0.0
202221,2022-05-28,2022-06-02,lab,eorla,270.0,0.0,0.0,27.0,27.0,0.0,270.0,6.0,32.0,0.0,0.0,1.0,1.0,0.0,32.0,0.0,32.0,1.0,32.0,4.0,32.0,0.0
202221,2022-05-28,2022-06-02,lab,phol kingston,16.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,15.0,0.0,15.0,2.0,15.0,2.0
202221,2022-05-28,2022-06-02,lab,uhn mount sinai hospital,432.0,0.0,0.0,3.0,3.0,0.0,432.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,19.0,0.0,19.0,1.0,19.0,1.0
202221,2022-05-28,2022-06-02,lab,phol toronto,223.0,0.0,8.0,0.0,8.0,0.0,223.0,1.0,223.0,0.0,0.0,0.0,0.0,11.0,223.0,8.0,223.0,17.0,223.0,17.0,223.0,7.0
202221,2022-05-28,2022-06-02,lab,sick kids hospital toronto,,,,,,,,,,,,,,,,,,,,,,
202221,2022-05-28,2022-06-02,lab,sunnybrook womens college hsc,,,,,,,,,,,,,,,,,,,,,,
202221,2022-05-28,2022-06-02,lab,phol sault ste marie,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,1.0
202221,2022-05-28,2022-06-02,lab,phol timmins,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,1.0,16.0,6.0,16.0,0.0
202221,2022-05-28,2022-06-02,lab,st josephs london,57.0,0.0,0.0,3.0,3.0,0.0,57.0,3.0,57.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,57.0,3.0,57.0,6.0,2.0,0.0
202221,2022-05-28,2022-06-02,lab,phol london,97.0,0.0,11.0,0.0,11.0,0.0,97.0,4.0,97.0,0.0,0.0,0.0,0.0,6.0,97.0,1.0,95.0,8.0,97.0,11.0,95.0,5.0
202221,2022-05-28,2022-06-02,lab,phol orillia,27.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,27.0,0.0,0.0,0.0,0.0,3.0,27.0,2.0,27.0,6.0,27.0,8.0,27.0,4.0
202221,2022-05-28,2022-06-02,lab,phol thunder bay,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,7.0,8.0,0.0,8.0,0.0
202221,2022-05-28,2022-06-02,lab,phol sudbury,4.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,4.0,1.0,4.0,0.0
202221,2022-05-28,2022-06-02,lab,phol hamilton,52.0,0.0,3.0,0.0,3.0,0.0,52.0,5.0,52.0,0.0,0.0,0.0,0.0,4.0,52.0,0.0,52.0,5.0,52.0,10.0,52.0,2.0
202221,2022-05-28,2022-06-02,lab,phol peterborough,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,0.0,8.0,3.0,8.0,0.0
202221,2022-05-28,2022-06-02,lab,st josephs hamilton,736.0,0.0,0.0,35.0,35.0,0.0,736.0,0.0,736.0,1.0,0.0,0.0,0.0,0.0,736.0,8.0,736.0,63.0,736.0,51.0,0.0,0.0
202221,2022-05-28,2022-06-02,region,on,1979.0,0.0,23.0,68.0,91.0,0.0,1978.0,24.0,1327.0,1.0,0.0,1.0,1.0,24.0,1328.0,22.0,1325.0,112.0,1327.0,121.0,534.0,22.0
202221,2022-05-28,2022-06-02,lab,mb,834.0,0.0,8.0,70.0,78.0,0.0,834.0,36.0,125.0,0.0,0.0,0.0,1.0,0.0,125.0,2.0,135.0,4.0,125.0,20.0,135.0,2.0
202221,2022-05-28,2022-06-02,lab,sk,539.0,0.0,0.0,68.0,68.0,0.0,537.0,41.0,157.0,0.0,1.0,0.0,5.0,0.0,157.0,2.0,157.0,9.0,157.0,33.0,157.0,8.0
202221,2022-05-28,2022-06-02,lab,ab,2393.0,0.0,49.0,287.0,336.0,1.0,789.0,46.0,789.0,0.0,8.0,10.0,8.0,0.0,789.0,18.0,789.0,52.0,789.0,88.0,789.0,14.0
202221,2022-05-28,2022-06-02,region,prairies,3766.0,0.0,57.0,425.0,482.0,1.0,2160.0,123.0,1071.0,0.0,9.0,10.0,14.0,0.0,1071.0,22.0,1081.0,65.0,1071.0,141.0,1081.0,24.0
202221,2022-05-28,2022-06-02,region,bc,3499.0,0.0,30.0,0.0,116.0,0.0,3275.0,49.0,631.0,1.0,2.0,0.0,8.0,5.0,631.0,18.0,631.0,40.0,620.0,66.0,620.0,28.0
202221,2022-05-28,2022-06-02,lab,yt,7.0,0.0,0.0,0.0,2.0,0.0,7.0,1.0,,,,,,,,,,,,,,
202221,2022-05-28,2022-06-02,lab,nt,64.0,0.0,15.0,0.0,15.0,0.0,62.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,62.0,2.0,5.0,0.0
202221,2022-05-28,2022-06-02,lab,nu,146.0,0.0,10.0,4.0,14.0,0.0,145.0,104.0,,,,,,,,,,,,,,
202221,2022-05-28,2022-06-02,region,territories,217.0,0.0,25.0,4.0,31.0,0.0,214.0,107.0,13.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,13.0,0.0,70.0,4.0,8.0,0.0
202221,2022-05-28,2022-06-02,nation,ca,16031.0,11.0,138.0,1308.0,1545.0,6.0,12668.0,332.0,4323.0,3.0,23.0,15.0,37.0,66.0,4573.0,89.0,4581.0,252.0,4178.0,423.0,2681.0,98.0
202220,2022-05-21,2022-05-26,lab,nl,442.0,0.0,0.0,15.0,15.0,0.0,442.0,11.0,442.0,0.0,4.0,0.0,0.0,12.0,442.0,2.0,442.0,3.0,442.0,22.0,,
202220,2022-05-21,2022-05-26,lab,pe,60.0,0.0,7.0,4.0,11.0,0.0,60.0,3.0,60.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,60.0,8.0,60.0,0.0,60.0,9.0
202220,2022-05-21,2022-05-26,lab,ns,667.0,0.0,0.0,21.0,21.0,0.0,667.0,1.0,36.0,0.0,0.0,0.0,1.0,0.0,36.0,1.0,36.0,6.0,36.0,7.0,36.0,2.0
202220,2022-05-21,2022-05-26,lab,nb,359.0,0.0,3.0,65.0,68.0,0.0,250.0,9.0,46.0,0.0,0.0,0.0,2.0,0.0,46.0,0.0,46.0,3.0,46.0,5.0,46.0,1.0
202220,2022-05-21,2022-05-26,region,atlantic,1528.0,0.0,10.0,105.0,115.0,0.0,1419.0,24.0,584.0,0.0,4.0,0.0,4.0,12.0,584.0,3.0,584.0,20.0,584.0,34.0,142.0,12.0
202220,2022-05-21,2022-05-26,lab,région nord est,1445.0,6.0,0.0,246.0,252.0,1.0,879.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,1.0,0.0
202220,2022-05-21,2022-05-26,lab,québec chaudière appalaches,633.0,0.0,0.0,128.0,128.0,9.0,633.0,1.0,40.0,0.0,1.0,1.0,1.0,0.0,287.0,6.0,286.0,10.0,,,136.0,3.0
202220,2022-05-21,2022-05-26,lab,centre du québec,683.0,0.0,0.0,171.0,171.0,0.0,542.0,1.0,27.0,1.0,2.0,0.0,1.0,0.0,27.0,0.0,27.0,1.0,,,27.0,2.0
202220,2022-05-21,2022-05-26,lab,montréal laval,1398.0,0.0,0.0,165.0,165.0,2.0,879.0,2.0,166.0,0.0,5.0,1.0,1.0,0.0,166.0,16.0,166.0,5.0,,,181.0,8.0
202220,2022-05-21,2022-05-26,lab,ouest du québec,297.0,0.0,1.0,52.0,53.0,0.0,297.0,1.0,17.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,17.0,2.0,,,17.0,0.0
202220,2022-05-21,2022-05-26,lab,montérégie,196.0,0.0,0.0,24.0,24.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
202220,2022-05-21,2022-05-26,region,qc,4652.0,6.0,1.0,786.0,793.0,12.0,3426.0,5.0,251.0,1.0,9.0,2.0,3.0,0.0,498.0,23.0,497.0,18.0,,,362.0,13.0
202220,2022-05-21,2022-05-26,lab,phol ottawa,66.0,0.0,22.0,0.0,22.0,0.0,66.0,0.0,66.0,0.0,0.0,0.0,0.0,3.0,66.0,0.0,66.0,1.0,66.0,0.0,66.0,3.0
202220,2022-05-21,2022-05-26,lab,eorla,216.0,0.0,0.0,16.0,16.0,0.0,216.0,5.0,42.0,0.0,0.0,0.0,2.0,0.0,42.0,0.0,42.0,2.0,42.0,5.0,42.0,2.0
202220,2022-05-21,2022-05-26,lab,phol kingston,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,19.0,2.0,19.0,1.0,19.0,5.0,19.0,0.0
202220,2022-05-21,2022-05-26,lab,uhn mount sinai hospital,500.0,0.0,0.0,4.0,4.0,0.0,500.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,17.0,2.0
202220,2022-05-21,2022-05-26,lab,phol toronto,350.0,0.0,31.0,0.0,31.0,0.0,335.0,7.0,335.0,0.0,0.0,0.0,0.0,20.0,336.0,3.0,335.0,26.0,335.0,25.0,335.0,33.0
202220,2022-05-21,2022-05-26,lab,sick kids hospital toronto,,,,,,,,,,,,,,,,,,,,,,
202220,2022-05-21,2022-05-26,lab,sunnybrook womens college hsc,,,,,,,,,,,,,,,,,,,,,,
202220,2022-05-21,2022-05-26,lab,phol sault ste marie,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,2.0
202220,2022-05-21,2022-05-26,lab,phol timmins,9.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0
202220,2022-05-21,2022-05-26,lab,st josephs london,56.0,0.0,0.0,4.0,4.0,0.0,56.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0,3.0,56.0,8.0,56.0,9.0,4.0,2.0
202220,2022-05-21,2022-05-26,lab,phol london,73.0,0.0,4.0,1.0,5.0,0.0,73.0,2.0,73.0,0.0,0.0,0.0,0.0,3.0,73.0,2.0,73.0,10.0,73.0,5.0,73.0,1.0
202220,2022-05-21,2022-05-26,lab,phol orillia,25.0,0.0,5.0,0.0,5.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,25.0,1.0,25.0,1.0,25.0,5.0,25.0,2.0
202220,2022-05-21,2022-05-26,lab,phol thunder bay,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0
202220,2022-05-21,2022-05-26,lab,phol sudbury,11.0,0.0,1.0,0.0,1.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,11.0,0.0,11.0,0.0,11.0,0.0
202220,2022-05-21,2022-05-26,lab,phol hamilton,46.0,0.0,2.0,0.0,2.0,0.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,2.0,46.0,0.0,46.0,0.0,46.0,3.0,46.0,1.0
202220,2022-05-21,2022-05-26,lab,phol peterborough,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,16.0,0.0,17.0,5.0,16.0,0.0
202220,2022-05-21,2022-05-26,lab,st josephs hamilton,735.0,0.0,0.0,41.0,41.0,0.0,735.0,8.0,735.0,0.0,0.0,3.0,0.0,0.0,735.0,4.0,735.0,43.0,735.0,50.0,0.0,0.0
202220,2022-05-21,2022-05-26,region,on,2138.0,0.0,66.0,66.0,132.0,0.0,2123.0,24.0,1466.0,0.0,0.0,3.0,2.0,32.0,1467.0,16.0,1465.0,92.0,1449.0,112.0,678.0,48.0
202220,2022-05-21,2022-05-26,lab,mb,909.0,0.0,9.0,75.0,84.0,0.0,909.0,41.0,86.0,0.0,0.0,0.0,2.0,0.0,86.0,0.0,116.0,1.0,86.0,10.0,116.0,2.0
202220,2022-05-21,2022-05-26,lab,sk,578.0,0.0,0.0,81.0,81.0,0.0,578.0,56.0,202.0,0.0,1.0,0.0,5.0,0.0,202.0,3.0,202.0,15.0,202.0,31.0,202.0,9.0
202220,2022-05-21,2022-05-26,lab,ab,2707.0,0.0,65.0,326.0,391.0,0.0,894.0,72.0,894.0,0.0,14.0,13.0,4.0,0.0,894.0,9.0,894.0,43.0,894.0,80.0,894.0,15.0
202220,2022-05-21,2022-05-26,region,prairies,4194.0,0.0,74.0,482.0,556.0,0.0,2381.0,169.0,1182.0,0.0,15.0,13.0,11.0,0.0,1182.0,12.0,1212.0,59.0,1182.0,121.0,1212.0,26.0
202220,2022-05-21,2022-05-26,region,bc,3489.0,0.0,29.0,0.0,96.0,0.0,3423.0,55.0,672.0,0.0,1.0,4.0,14.0,0.0,672.0,17.0,672.0,25.0,666.0,73.0,666.0,42.0
202220,2022-05-21,2022-05-26,lab,yt,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,
202220,2022-05-21,2022-05-26,lab,nt,122.0,0.0,27.0,0.0,27.0,0.0,122.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,122.0,14.0,4.0,0.0
202220,2022-05-21,2022-05-26,lab,nu,183.0,0.0,7.0,1.0,8.0,0.0,182.0,31.0,,,,,,,,,,,,,,
202220,2022-05-21,2022-05-26,region,territories,315.0,0.0,34.0,1.0,35.0,0.0,314.0,40.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,125.0,14.0,4.0,0.0
202220,2022-05-21,2022-05-26,nation,ca,16316.0,6.0,214.0,1440.0,1727.0,12.0,13086.0,317.0,4162.0,1.0,29.0,22.0,34.0,44.0,4410.0,71.0,4437.0,214.0,4006.0,354.0,3064.0,141.0
202219,2022-05-14,2022-05-19,lab,nl,348.0,0.0,0.0,22.0,22.0,0.0,348.0,1.0,348.0,0.0,3.0,0.0,0.0,1.0,348.0,3.0,348.0,2.0,348.0,9.0,,
202219,2022-05-14,2022-05-19,lab,pe,47.0,0.0,9.0,3.0,12.0,0.0,47.0,6.0,47.0,0.0,0.0,1.0,0.0,1.0,47.0,2.0,47.0,3.0,47.0,7.0,47.0,3.0
202219,2022-05-14,2022-05-19,lab,ns,729.0,0.0,0.0,37.0,37.0,2.0,729.0,5.0,21.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,21.0,3.0,21.0,1.0,21.0,0.0
202219,2022-05-14,2022-05-19,lab,nb,385.0,0.0,0.0,36.0,36.0,0.0,314.0,7.0,54.0,0.0,0.0,3.0,6.0,0.0,54.0,3.0,54.0,7.0,54.0,7.0,54.0,3.0
202219,2022-05-14,2022-05-19,region,atlantic,1509.0,0.0,9.0,98.0,107.0,2.0,1438.0,19.0,470.0,0.0,3.0,4.0,7.0,2.0,470.0,8.0,470.0,15.0,470.0,24.0,122.0,6.0
202219,2022-05-14,2022-05-19,lab,région nord est,1703.0,0.0,0.0,426.0,426.0,0.0,1064.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,,,3.0,0.0
202219,2022-05-14,2022-05-19,lab,québec chaudière appalaches,864.0,0.0,0.0,329.0,329.0,5.0,864.0,0.0,33.0,0.0,1.0,0.0,1.0,0.0,315.0,3.0,315.0,13.0,,,146.0,8.0
202219,2022-05-14,2022-05-19,lab,centre du québec,753.0,0.0,0.0,220.0,220.0,1.0,574.0,3.0,24.0,1.0,1.0,1.0,0.0,0.0,24.0,1.0,24.0,0.0,,,24.0,2.0
202219,2022-05-14,2022-05-19,lab,montréal laval,1620.0,0.0,0.0,227.0,227.0,0.0,963.0,0.0,160.0,0.0,3.0,1.0,1.0,0.0,160.0,7.0,160.0,1.0,,,199.0,10.0
202219,2022-05-14,2022-05-19,lab,ouest du québec,329.0,0.0,0.0,86.0,86.0,0.0,329.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,12.0,2.0,,,12.0,1.0
202219,2022-05-14,2022-05-19,lab,montérégie,165.0,0.0,0.0,28.0,28.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
202219,2022-05-14,2022-05-19,region,qc,5434.0,0.0,0.0,1316.0,1316.0,6.0,3959.0,5.0,237.0,1.0,5.0,3.0,2.0,0.0,514.0,12.0,514.0,16.0,,,384.0,21.0
202219,2022-05-14,2022-05-19,lab,phol ottawa,71.0,0.0,31.0,0.0,31.0,0.0,71.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,71.0,1.0,71.0,1.0,71.0,2.0,71.0,2.0
202219,2022-05-14,2022-05-19,lab,eorla,200.0,0.0,0.0,23.0,23.0,0.0,200.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,30.0,0.0,30.0,1.0
202219,2022-05-14,2022-05-19,lab,phol kingston,23.0,0.0,2.0,0.0,2.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,23.0,7.0,23.0,1.0
202219,2022-05-14,2022-05-19,lab,uhn mount sinai hospital,514.0,0.0,0.0,5.0,5.0,0.0,514.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,0.0,31.0,0.0,31.0,0.0
202219,2022-05-14,2022-05-19,lab,phol toronto,289.0,0.0,15.0,0.0,15.0,0.0,289.0,1.0,289.0,0.0,0.0,0.0,0.0,10.0,289.0,4.0,289.0,10.0,289.0,32.0,289.0,29.0
202219,2022-05-14,2022-05-19,lab,sick kids hospital toronto,,,,,,,,,,,,,,,,,,,,,,
202219,2022-05-14,2022-05-19,lab,sunnybrook womens college hsc,,,,,,,,,,,,,,,,,,,,,,
202219,2022-05-14,2022-05-19,lab,phol sault ste marie,9.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,1.0
202219,2022-05-14,2022-05-19,lab,phol timmins,17.0,0.0,2.0,0.0,2.0,0.0,17.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,2.0
202219,2022-05-14,2022-05-19,lab,st josephs london,63.0,0.0,0.0,3.0,3.0,0.0,63.0,1.0,63.0,0.0,0.0,0.0,0.0,2.0,63.0,1.0,63.0,7.0,63.0,5.0,2.0,0.0
202219,2022-05-14,2022-05-19,lab,phol london,90.0,0.0,7.0,2.0,9.0,0.0,90.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,4.0,90.0,7.0,90.0,4.0,90.0,1.0
202219,2022-05-14,2022-05-19,lab,phol orillia,24.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,24.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0,24.0,3.0,24.0,4.0,24.0,3.0
202219,2022-05-14,2022-05-19,lab,phol thunder bay,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,1.0,7.0,0.0
202219,2022-05-14,2022-05-19,lab,phol sudbury,11.0,0.0,2.0,0.0,2.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,2.0,11.0,0.0,11.0,1.0
202219,2022-05-14,2022-05-19,lab,phol hamilton,53.0,0.0,1.0,1.0,2.0,0.0,53.0,2.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,53.0,2.0,53.0,4.0,53.0,3.0
202219,2022-05-14,2022-05-19,lab,phol peterborough,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,10.0,1.0,10.0,1.0,10.0,0.0
202219,2022-05-14,2022-05-19,lab,st josephs hamilton,,,,,,,,,,,,,,,,,,,,,,
202219,2022-05-14,2022-05-19,region,on,1381.0,0.0,61.0,34.0,95.0,0.0,1381.0,15.0,728.0,0.0,0.0,0.0,0.0,15.0,728.0,13.0,699.0,33.0,728.0,60.0,667.0,44.0
202219,2022-05-14,2022-05-19,lab,mb,1056.0,0.0,7.0,66.0,73.0,0.0,1056.0,43.0,113.0,0.0,1.0,0.0,1.0,0.0,113.0,1.0,137.0,3.0,113.0,14.0,137.0,3.0
202219,2022-05-14,2022-05-19,lab,sk,633.0,0.0,0.0,77.0,77.0,0.0,633.0,74.0,223.0,0.0,3.0,1.0,5.0,0.0,223.0,5.0,223.0,9.0,223.0,27.0,216.0,10.0
202219,2022-05-14,2022-05-19,lab,ab,2560.0,2.0,79.0,210.0,291.0,0.0,1031.0,78.0,1031.0,0.0,12.0,12.0,8.0,0.0,1031.0,6.0,1031.0,35.0,1031.0,70.0,1031.0,21.0
202219,2022-05-14,2022-05-19,region,prairies,4249.0,2.0,86.0,353.0,441.0,0.0,2720.0,195.0,1367.0,0.0,16.0,13.0,14.0,0.0,1367.0,12.0,1391.0,47.0,1367.0,111.0,1384.0,34.0
202219,2022-05-14,2022-05-19,region,bc,3882.0,0.0,29.0,0.0,95.0,0.0,3739.0,62.0,644.0,0.0,1.0,9.0,12.0,6.0,644.0,17.0,644.0,22.0,639.0,84.0,639.0,38.0
202219,2022-05-14,2022-05-19,lab,yt,22.0,0.0,0.0,0.0,2.0,0.0,22.0,1.0,,,,,,,,,,,,,,
202219,2022-05-14,2022-05-19,lab,nt,138.0,0.0,35.0,0.0,35.0,0.0,137.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,137.0,14.0,1.0,0.0
202219,2022-05-14,2022-05-19,lab,nu,,,,,,,,,,,,,,,,,,,,,,
202219,2022-05-14,2022-05-19,region,territories,163.0,0.0,36.0,0.0,38.0,0.0,161.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,139.0,14.0,3.0,0.0
202219,2022-05-14,2022-05-19,nation,ca,16618.0,2.0,221.0,1801.0,2092.0,8.0,13398.0,304.0,3449.0,1.0,25.0,29.0,35.0,23.0,3726.0,62.0,3721.0,133.0,3343.0,293.0,3199.0,143.0
202218,2022-05-07,2022-05-12,lab,nl,,,,,,,,,,,,,,,,,,,,,,
202218,2022-05-07,2022-05-12,lab,pe,52.0,0.0,8.0,1.0,9.0,0.0,52.0,3.0,52.0,0.0,0.0,0.0,4.0,0.0,52.0,0.0,52.0,12.0,52.0,13.0,52.0,3.0
202218,2022-05-07,2022-05-12,lab,ns,565.0,0.0,0.0,35.0,35.0,0.0,565.0,3.0,27.0,0.0,0.0,2.0,3.0,0.0,27.0,1.0,27.0,2.0,27.0,2.0,27.0,1.0
202218,2022-05-07,2022-05-12,lab,nb,563.0,0.0,0.0,2.0,2.0,0.0,264.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,12.0,0.0,12.0,5.0,12.0,0.0
202218,2022-05-07,2022-05-12,region,atlantic,1180.0,0.0,8.0,38.0,46.0,0.0,881.0,8.0,91.0,0.0,0.0,2.0,8.0,0.0,91.0,3.0,91.0,14.0,91.0,20.0,91.0,4.0
202218,2022-05-07,2022-05-12,lab,région nord est,1783.0,0.0,1.0,515.0,516.0,0.0,1057.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,,,1.0,0.0
202218,2022-05-07,2022-05-12,lab,québec chaudière appalaches,832.0,0.0,0.0,268.0,268.0,1.0,832.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,293.0,5.0,293.0,6.0,,,128.0,8.0
202218,2022-05-07,2022-05-12,lab,centre du québec,724.0,0.0,0.0,200.0,200.0,1.0,570.0,0.0,326.0,0.0,2.0,1.0,1.0,0.0,326.0,1.0,326.0,0.0,,,326.0,0.0
202218,2022-05-07,2022-05-12,lab,montréal laval,873.0,0.0,2.0,172.0,174.0,0.0,849.0,3.0,333.0,0.0,7.0,0.0,0.0,0.0,333.0,21.0,333.0,4.0,,,333.0,23.0
202218,2022-05-07,2022-05-12,lab,ouest du québec,371.0,0.0,0.0,81.0,81.0,0.0,371.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,,,13.0,0.0
202218,2022-05-07,2022-05-12,lab,montérégie,168.0,0.0,0.0,23.0,23.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
202218,2022-05-07,2022-05-12,region,qc,4751.0,0.0,3.0,1259.0,1262.0,2.0,3807.0,5.0,708.0,2.0,11.0,1.0,1.0,0.0,967.0,27.0,967.0,10.0,,,801.0,31.0
202218,2022-05-07,2022-05-12,lab,phol ottawa,61.0,0.0,1.0,1.0,2.0,0.0,61.0,2.0,61.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,61.0,2.0,61.0,4.0,61.0,9.0
202218,2022-05-07,2022-05-12,lab,eorla,267.0,0.0,0.0,22.0,22.0,0.0,267.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,28.0,2.0,28.0,2.0,28.0,1.0
202218,2022-05-07,2022-05-12,lab,phol kingston,46.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,46.0,1.0,46.0,6.0,46.0,4.0
202218,2022-05-07,2022-05-12,lab,uhn mount sinai hospital,560.0,0.0,0.0,7.0,7.0,0.0,560.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0
202218,2022-05-07,2022-05-12,lab,phol toronto,283.0,0.0,2.0,0.0,2.0,0.0,283.0,0.0,283.0,0.0,0.0,0.0,0.0,5.0,283.0,3.0,283.0,9.0,283.0,19.0,283.0,26.0
202218,2022-05-07,2022-05-12,lab,sick kids hospital toronto,,,,,,,,,,,,,,,,,,,,,,
202218,2022-05-07,2022-05-12,lab,sunnybrook womens college hsc,,,,,,,,,,,,,,,,,,,,,,
202218,2022-05-07,2022-05-12,lab,phol sault ste marie,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
