epiweek,time_value,issue,geo_type,geo_value,flu_tests,flu_ah1n1pdm09_positive_tests,flu_ah3_positive_tests,flu_auns_positive_tests,flu_a_positive_tests,flu_b_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv_1_positive_tests,hpiv_2_positive_tests,hpiv_3_positive_tests,hpiv_4_positive_tests,hpiv_other_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests
201725,2017-06-24,2017-06-29,lab,nu,7,0,0,0,0,0,7,0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,3.0,1.0,3.0,0.0
201725,2017-06-24,2017-06-29,region,territories,16,0,0,1,1,0,16,0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,6.0,3.0,6.0,0.0
201725,2017-06-24,2017-06-29,nation,ca,1932,1,3,7,11,28,1878,9,1447.0,11.0,7.0,34.0,10.0,0.0,1448.0,36.0,1383.0,39.0,1068.0,259.0,1177.0,10.0
201724,2017-06-17,2017-06-22,lab,nl,38,0,0,0,0,5,38,1,38.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,38.0,2.0,38.0,3.0,,
201724,2017-06-17,2017-06-22,lab,pe,3,0,0,0,0,0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
201724,2017-06-17,2017-06-22,lab,ns,16,0,0,0,0,0,16,0,8.0,0.0,0.0,2.0,0.0,0.0,8.0,1.0,8.0,0.0,8.0,2.0,8.0,0.0
201724,2017-06-17,2017-06-22,lab,nb,94,0,0,0,0,4,94,2,33.0,0.0,0.0,2.0,0.0,0.0,33.0,1.0,33.0,0.0,33.0,7.0,33.0,1.0
201724,2017-06-17,2017-06-22,region,atlantic,151,0,0,0,0,9,151,3,80.0,0.0,0.0,4.0,0.0,0.0,80.0,3.0,80.0,2.0,80.0,13.0,42.0,1.0
201724,2017-06-17,2017-06-22,lab,région nord-est,71,0,0,1,1,1,64,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201724,2017-06-17,2017-06-22,lab,québec-chaudière-appalaches,79,0,0,1,1,1,86,2,70.0,0.0,0.0,1.0,0.0,0.0,72.0,4.0,65.0,0.0,,,63.0,0.0
201724,2017-06-17,2017-06-22,lab,centre-du-québec,30,0,0,0,0,0,28,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201724,2017-06-17,2017-06-22,lab,montréal-laval,406,0,0,0,0,2,396,5,331.0,4.0,0.0,12.0,2.0,0.0,351.0,20.0,319.0,6.0,,,298.0,1.0
201724,2017-06-17,2017-06-22,lab,ouest du québec,24,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201724,2017-06-17,2017-06-22,lab,montérégie,34,0,0,0,0,0,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201724,2017-06-17,2017-06-22,region,qc,644,0,0,2,2,4,618,12,401.0,4.0,0.0,13.0,2.0,0.0,423.0,24.0,384.0,6.0,,,361.0,1.0
201724,2017-06-17,2017-06-22,lab,ottawa p.h.l.,7,0,0,0,0,0,7,0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,0.0,7.0,3.0,6.0,0.0
201724,2017-06-17,2017-06-22,lab,cheo/hee0 - ottawa,117,0,0,0,0,0,117,1,36.0,0.0,0.0,0.0,1.0,0.0,36.0,1.0,36.0,1.0,36.0,14.0,36.0,0.0
201724,2017-06-17,2017-06-22,lab,kingston p.h.l.,12,0,0,0,0,0,12,0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,9.0,4.0,12.0,1.0,9.0,0.0
201724,2017-06-17,2017-06-22,lab,uhn / mount sinai hospital,164,0,0,0,0,0,164,0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
201724,2017-06-17,2017-06-22,lab,p.h.o.l. - toronto,276,1,2,0,3,4,276,2,276.0,1.0,0.0,15.0,4.0,0.0,276.0,5.0,266.0,7.0,276.0,62.0,266.0,3.0
201724,2017-06-17,2017-06-22,lab,sick kids'hospital - toronto,57,0,0,0,0,0,57,0,57.0,3.0,0.0,1.0,1.0,0.0,57.0,1.0,57.0,4.0,57.0,21.0,57.0,0.0
201724,2017-06-17,2017-06-22,lab,sunnybrook & women's college hsc,49,0,0,0,0,0,49,0,49.0,0.0,0.0,1.0,2.0,0.0,49.0,0.0,49.0,0.0,49.0,10.0,49.0,0.0
201724,2017-06-17,2017-06-22,lab,sault ste. marie p.h.l.,8,0,0,0,0,0,8,0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,1.0,8.0,0.0
201724,2017-06-17,2017-06-22,lab,timmins p.h.l.,15,0,0,0,0,1,12,0,12.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,5.0,12.0,1.0
201724,2017-06-17,2017-06-22,lab,st. joseph's - london,12,0,0,0,0,0,12,0,12.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,7.0,12.0,1.0
201724,2017-06-17,2017-06-22,lab,london p.h.l.,30,0,0,0,0,1,30,0,30.0,0.0,0.0,3.0,0.0,0.0,30.0,3.0,30.0,0.0,30.0,11.0,30.0,1.0
201724,2017-06-17,2017-06-22,lab,orillia p.h.l.,28,0,0,0,0,0,28,0,28.0,0.0,0.0,1.0,0.0,0.0,28.0,3.0,27.0,1.0,28.0,8.0,27.0,0.0
201724,2017-06-17,2017-06-22,lab,thunder bay p.h.l.,9,0,0,0,0,0,9,0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,1.0,9.0,0.0,9.0,1.0
201724,2017-06-17,2017-06-22,lab,sudbury p.h.l.,23,0,0,0,0,0,23,0,23.0,0.0,0.0,2.0,0.0,0.0,23.0,3.0,22.0,0.0,23.0,11.0,22.0,1.0
201724,2017-06-17,2017-06-22,lab,hamilton p.h.l.,40,0,0,0,0,3,40,1,40.0,1.0,0.0,4.0,1.0,0.0,40.0,2.0,38.0,0.0,40.0,14.0,38.0,1.0
201724,2017-06-17,2017-06-22,lab,peterborough p.h.l.,40,0,1,0,1,0,40,0,40.0,0.0,0.0,1.0,0.0,0.0,40.0,1.0,39.0,0.0,40.0,14.0,39.0,1.0
201724,2017-06-17,2017-06-22,region,on,887,1,3,0,4,9,884,4,655.0,5.0,0.0,31.0,9.0,0.0,639.0,20.0,636.0,18.0,639.0,182.0,620.0,10.0
201724,2017-06-17,2017-06-22,lab,mb,113,0,0,0,0,1,113,0,81.0,0.0,0.0,2.0,0.0,0.0,81.0,1.0,32.0,1.0,81.0,6.0,32.0,0.0
201724,2017-06-17,2017-06-22,lab,regina,148,0,0,0,0,3,148,1,148.0,1.0,1.0,6.0,1.0,0.0,148.0,8.0,148.0,10.0,148.0,49.0,148.0,0.0
201724,2017-06-17,2017-06-22,region,atlantic,60,0,0,1,1,1,60,0,60.0,1.0,0.0,1.0,1.0,0.0,60.0,1.0,60.0,3.0,60.0,14.0,60.0,0.0
201724,2017-06-17,2017-06-22,lab,sk,208,0,0,1,1,4,208,1,208.0,2.0,1.0,7.0,2.0,0.0,208.0,9.0,208.0,13.0,208.0,63.0,208.0,0.0
201724,2017-06-17,2017-06-22,lab,ab,337,0,1,0,1,15,309,2,309.0,1.0,3.0,9.0,8.0,0.0,309.0,9.0,309.0,19.0,309.0,86.0,309.0,2.0
201724,2017-06-17,2017-06-22,region,prairies,658,0,1,1,2,20,630,3,598.0,3.0,4.0,18.0,10.0,0.0,598.0,19.0,549.0,33.0,598.0,155.0,549.0,2.0
201724,2017-06-17,2017-06-22,region,bc,229,0,0,0,0,2,229,2,108.0,0.0,0.0,4.0,0.0,0.0,108.0,2.0,108.0,1.0,75.0,20.0,75.0,8.0
201724,2017-06-17,2017-06-22,lab,yk,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
201724,2017-06-17,2017-06-22,lab,nt,4,0,0,0,0,0,4,0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,1.0,4.0,0.0
201724,2017-06-17,2017-06-22,lab,nu,12,0,0,0,0,3,12,0,12.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,12.0,1.0,12.0,2.0,12.0,0.0
201724,2017-06-17,2017-06-22,region,territories,16,0,0,0,0,3,16,0,16.0,0.0,0.0,0.0,1.0,0.0,16.0,2.0,16.0,1.0,16.0,3.0,16.0,0.0
201724,2017-06-17,2017-06-22,nation,ca,2585,1,4,3,8,47,2528,24,1858.0,12.0,4.0,70.0,22.0,0.0,1864.0,70.0,1773.0,61.0,1408.0,373.0,1663.0,22.0
201723,2017-06-10,2017-06-15,lab,nl,56,0,0,0,0,6,56,0,56.0,0.0,0.0,2.0,0.0,0.0,56.0,1.0,56.0,2.0,56.0,6.0,,
201723,2017-06-10,2017-06-15,lab,pe,6,0,0,0,0,0,6,0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,4.0,0.0
201723,2017-06-10,2017-06-15,lab,ns,21,0,0,0,0,2,21,1,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,1.0,10.0,2.0,10.0,0.0
201723,2017-06-10,2017-06-15,lab,nb,62,0,1,0,1,4,29,1,26.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,26.0,0.0,26.0,3.0,26.0,0.0
201723,2017-06-10,2017-06-15,region,atlantic,145,0,1,0,1,12,112,2,96.0,0.0,0.0,3.0,0.0,0.0,96.0,1.0,96.0,3.0,96.0,13.0,40.0,0.0
201723,2017-06-10,2017-06-15,lab,région nord-est,75,0,0,0,0,3,66,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201723,2017-06-10,2017-06-15,lab,québec-chaudière-appalaches,84,0,0,1,1,1,95,1,79.0,0.0,0.0,2.0,1.0,0.0,82.0,1.0,67.0,1.0,,,66.0,0.0
201723,2017-06-10,2017-06-15,lab,centre-du-québec,32,0,0,0,0,2,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201723,2017-06-10,2017-06-15,lab,montréal-laval,385,0,0,2,2,0,367,4,295.0,1.0,0.0,13.0,1.0,0.0,303.0,6.0,256.0,2.0,,,256.0,4.0
201723,2017-06-10,2017-06-15,lab,ouest du québec,34,0,0,0,0,1,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201723,2017-06-10,2017-06-15,lab,montérégie,29,0,0,0,0,0,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201723,2017-06-10,2017-06-15,region,qc,639,0,0,3,3,7,608,7,374.0,1.0,0.0,15.0,2.0,0.0,385.0,7.0,323.0,3.0,,,322.0,4.0
201723,2017-06-10,2017-06-15,lab,ottawa p.h.l.,1,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
201723,2017-06-10,2017-06-15,lab,cheo/hee0 - ottawa,106,0,0,1,1,1,106,1,30.0,0.0,0.0,0.0,1.0,0.0,30.0,1.0,30.0,0.0,30.0,11.0,30.0,1.0
201723,2017-06-10,2017-06-15,lab,kingston p.h.l.,6,0,0,0,0,0,6,0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,6.0,1.0,6.0,0.0
201723,2017-06-10,2017-06-15,lab,uhn / mount sinai hospital,147,0,0,1,1,2,147,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
201723,2017-06-10,2017-06-15,lab,p.h.o.l. - toronto,326,0,3,0,3,6,324,0,324.0,8.0,0.0,15.0,0.0,0.0,324.0,8.0,316.0,14.0,324.0,57.0,316.0,2.0
201723,2017-06-10,2017-06-15,lab,sick kids'hospital - toronto,61,0,1,0,1,0,61,0,61.0,0.0,0.0,8.0,0.0,0.0,61.0,0.0,61.0,4.0,61.0,19.0,61.0,1.0
201723,2017-06-10,2017-06-15,lab,sunnybrook & women's college hsc,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201723,2017-06-10,2017-06-15,lab,sault ste. marie p.h.l.,5,1,0,0,1,0,5,0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,1.0,5.0,0.0
201723,2017-06-10,2017-06-15,lab,timmins p.h.l.,2,0,0,0,0,0,2,0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
201723,2017-06-10,2017-06-15,lab,st. joseph's - london,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201723,2017-06-10,2017-06-15,lab,london p.h.l.,51,0,0,0,0,0,51,1,51.0,1.0,0.0,0.0,0.0,0.0,51.0,0.0,51.0,4.0,51.0,17.0,51.0,0.0
201723,2017-06-10,2017-06-15,lab,orillia p.h.l.,30,0,0,0,0,0,30,0,30.0,0.0,0.0,1.0,0.0,0.0,30.0,2.0,29.0,1.0,30.0,4.0,29.0,0.0
201723,2017-06-10,2017-06-15,lab,thunder bay p.h.l.,7,0,0,0,0,1,7,0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,1.0,7.0,1.0,7.0,0.0
201723,2017-06-10,2017-06-15,lab,sudbury p.h.l.,20,0,0,0,0,1,20,1,20.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,19.0,0.0,20.0,5.0,19.0,1.0
201723,2017-06-10,2017-06-15,lab,hamilton p.h.l.,27,0,0,0,0,0,27,2,27.0,1.0,0.0,2.0,0.0,0.0,27.0,3.0,26.0,0.0,27.0,5.0,26.0,0.0
201723,2017-06-10,2017-06-15,lab,peterborough p.h.l.,30,0,0,1,1,0,30,0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,29.0,2.0,30.0,7.0,29.0,0.0
201723,2017-06-10,2017-06-15,region,on,819,1,4,3,8,11,817,6,606.0,10.0,0.0,27.0,1.0,0.0,594.0,14.0,594.0,28.0,594.0,128.0,582.0,5.0
201723,2017-06-10,2017-06-15,lab,mb,103,0,0,0,0,3,104,0,74.0,0.0,0.0,1.0,0.0,0.0,74.0,0.0,27.0,3.0,74.0,9.0,27.0,0.0
201723,2017-06-10,2017-06-15,lab,regina,196,0,1,0,1,5,196,3,196.0,7.0,0.0,0.0,0.0,0.0,196.0,9.0,196.0,9.0,196.0,51.0,196.0,3.0
201723,2017-06-10,2017-06-15,region,atlantic,76,0,0,2,2,7,76,0,76.0,0.0,0.0,1.0,0.0,0.0,76.0,4.0,76.0,5.0,76.0,12.0,76.0,2.0
201723,2017-06-10,2017-06-15,lab,sk,272,0,1,2,3,12,272,3,272.0,7.0,0.0,1.0,0.0,0.0,272.0,13.0,272.0,14.0,272.0,63.0,272.0,5.0
201723,2017-06-10,2017-06-15,lab,ab,373,0,2,1,3,20,328,0,328.0,6.0,2.0,9.0,3.0,0.0,328.0,9.0,328.0,24.0,328.0,77.0,328.0,0.0
201723,2017-06-10,2017-06-15,region,prairies,748,0,3,3,6,35,704,3,674.0,13.0,2.0,11.0,3.0,0.0,674.0,22.0,627.0,41.0,674.0,149.0,627.0,5.0
201723,2017-06-10,2017-06-15,region,bc,200,0,0,0,0,3,200,1,134.0,1.0,1.0,7.0,2.0,0.0,134.0,6.0,134.0,6.0,111.0,33.0,111.0,3.0
201723,2017-06-10,2017-06-15,lab,yk,3,0,0,1,1,0,3,0,,,,,,,,,,,,,,
201723,2017-06-10,2017-06-15,lab,nt,5,0,0,0,0,0,5,0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,5.0,1.0,5.0,0.0
201723,2017-06-10,2017-06-15,lab,nu,7,0,0,0,0,2,7,1,7.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,1.0,7.0,2.0,7.0,0.0
201723,2017-06-10,2017-06-15,region,territories,15,0,0,1,1,2,15,1,12.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,12.0,2.0,12.0,3.0,12.0,0.0
201723,2017-06-10,2017-06-15,nation,ca,2566,1,8,10,19,70,2456,20,1896.0,25.0,3.0,63.0,8.0,0.0,1895.0,51.0,1786.0,83.0,1487.0,326.0,1694.0,17.0
201722,2017-06-03,2017-06-08,lab,nl,39,0,0,1,1,7,39,0,39.0,0.0,0.0,2.0,0.0,0.0,39.0,0.0,39.0,0.0,39.0,4.0,,
201722,2017-06-03,2017-06-08,lab,pe,6,0,0,0,0,0,7,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
201722,2017-06-03,2017-06-08,lab,ns,15,0,0,1,1,0,16,1,6.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,6.0,0.0,6.0,2.0,6.0,0.0
201722,2017-06-03,2017-06-08,lab,nb,67,0,0,1,1,3,68,1,37.0,0.0,0.0,2.0,1.0,0.0,37.0,1.0,37.0,5.0,37.0,6.0,37.0,0.0
201722,2017-06-03,2017-06-08,region,atlantic,127,0,0,3,3,10,130,2,83.0,0.0,0.0,6.0,2.0,0.0,82.0,1.0,83.0,5.0,83.0,13.0,44.0,0.0
201722,2017-06-03,2017-06-08,lab,région nord-est,104,0,0,0,0,6,94,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201722,2017-06-03,2017-06-08,lab,québec-chaudière-appalaches,108,0,0,0,0,1,81,0,63.0,0.0,0.0,1.0,1.0,0.0,63.0,3.0,52.0,1.0,,,51.0,0.0
201722,2017-06-03,2017-06-08,lab,centre-du-québec,48,0,0,0,0,1,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201722,2017-06-03,2017-06-08,lab,montréal-laval,441,0,0,0,0,5,419,3,325.0,2.0,0.0,13.0,2.0,0.0,327.0,11.0,285.0,2.0,,,285.0,2.0
201722,2017-06-03,2017-06-08,lab,ouest du québec,28,0,0,0,0,0,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201722,2017-06-03,2017-06-08,lab,montérégie,50,0,0,0,0,0,48,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201722,2017-06-03,2017-06-08,region,qc,779,0,0,0,0,13,709,9,388.0,2.0,0.0,14.0,3.0,0.0,390.0,14.0,337.0,3.0,,,336.0,2.0
201722,2017-06-03,2017-06-08,lab,ottawa p.h.l.,7,0,0,0,0,0,7,0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,7.0,2.0,4.0,0.0
201722,2017-06-03,2017-06-08,lab,cheo/hee0 - ottawa,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201722,2017-06-03,2017-06-08,lab,kingston p.h.l.,14,0,0,0,0,1,14,0,14.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,12.0,0.0,14.0,4.0,12.0,0.0
201722,2017-06-03,2017-06-08,lab,uhn / mount sinai hospital,147,0,0,2,2,2,147,0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
201722,2017-06-03,2017-06-08,lab,p.h.o.l. - toronto,328,1,4,0,5,8,325,2,325.0,3.0,0.0,20.0,4.0,0.0,325.0,11.0,316.0,11.0,325.0,67.0,316.0,7.0
201722,2017-06-03,2017-06-08,lab,sick kids'hospital - toronto,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201722,2017-06-03,2017-06-08,lab,sunnybrook & women's college hsc,47,0,0,0,0,1,60,0,60.0,0.0,0.0,1.0,0.0,0.0,60.0,0.0,60.0,0.0,60.0,12.0,60.0,0.0
201722,2017-06-03,2017-06-08,lab,sault ste. marie p.h.l.,6,0,0,0,0,0,6,0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,4.0,6.0,0.0
201722,2017-06-03,2017-06-08,lab,timmins p.h.l.,14,0,0,0,0,1,14,0,14.0,0.0,0.0,2.0,0.0,0.0,14.0,1.0,14.0,0.0,14.0,4.0,14.0,1.0
201722,2017-06-03,2017-06-08,lab,st. joseph's - london,15,0,0,0,0,0,15,0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,15.0,2.0,1.0,0.0
201722,2017-06-03,2017-06-08,lab,london p.h.l.,67,0,0,0,0,1,67,1,67.0,0.0,0.0,7.0,0.0,0.0,67.0,3.0,65.0,3.0,67.0,21.0,65.0,1.0
201722,2017-06-03,2017-06-08,lab,orillia p.h.l.,34,0,1,0,1,1,34,0,34.0,1.0,0.0,2.0,0.0,0.0,34.0,0.0,33.0,1.0,34.0,10.0,33.0,0.0
201722,2017-06-03,2017-06-08,lab,thunder bay p.h.l.,11,0,0,0,0,0,11,0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,0.0,11.0,1.0,10.0,0.0
201722,2017-06-03,2017-06-08,lab,sudbury p.h.l.,32,0,0,0,0,2,30,1,30.0,0.0,0.0,1.0,0.0,0.0,30.0,2.0,29.0,1.0,30.0,9.0,29.0,0.0
201722,2017-06-03,2017-06-08,lab,hamilton p.h.l.,48,0,0,0,0,0,48,0,48.0,0.0,2.0,3.0,1.0,0.0,48.0,4.0,47.0,3.0,48.0,12.0,47.0,3.0
201722,2017-06-03,2017-06-08,lab,peterborough p.h.l.,61,0,0,0,0,2,61,1,61.0,0.0,0.0,4.0,0.0,0.0,61.0,3.0,61.0,3.0,61.0,12.0,61.0,2.0
201722,2017-06-03,2017-06-08,region,on,831,1,5,2,8,19,839,5,713.0,4.0,2.0,41.0,6.0,0.0,692.0,24.0,693.0,22.0,692.0,160.0,658.0,14.0
201722,2017-06-03,2017-06-08,lab,mb,95,0,0,0,0,5,93,1,69.0,1.0,0.0,0.0,0.0,0.0,69.0,2.0,27.0,6.0,69.0,8.0,27.0,0.0
201722,2017-06-03,2017-06-08,lab,regina,219,0,0,1,1,11,219,1,219.0,0.0,0.0,9.0,0.0,0.0,219.0,6.0,219.0,10.0,219.0,47.0,219.0,10.0
201722,2017-06-03,2017-06-08,region,atlantic,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201722,2017-06-03,2017-06-08,lab,sk,219,0,0,1,1,11,219,1,219.0,0.0,0.0,9.0,0.0,0.0,219.0,6.0,219.0,10.0,219.0,47.0,219.0,10.0
201722,2017-06-03,2017-06-08,lab,ab,431,5,4,0,9,23,401,3,401.0,26.0,0.0,0.0,0.0,0.0,401.0,14.0,401.0,44.0,401.0,105.0,401.0,6.0
201722,2017-06-03,2017-06-08,region,prairies,745,5,4,1,10,39,713,5,689.0,27.0,0.0,9.0,0.0,0.0,689.0,22.0,647.0,60.0,689.0,160.0,647.0,16.0
201722,2017-06-03,2017-06-08,region,bc,282,1,6,0,7,14,282,2,163.0,1.0,0.0,6.0,2.0,0.0,163.0,8.0,163.0,7.0,133.0,36.0,133.0,4.0
201722,2017-06-03,2017-06-08,lab,yk,2,0,0,0,0,1,2,0,,,,,,,,,,,,,,
201722,2017-06-03,2017-06-08,lab,nt,6,0,0,0,0,0,6,0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,0.0,6.0,5.0,6.0,0.0
201722,2017-06-03,2017-06-08,lab,nu,8,0,0,0,0,2,8,1,8.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,3.0,8.0,3.0,8.0,1.0
201722,2017-06-03,2017-06-08,region,territories,16,0,0,0,0,3,16,1,14.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,14.0,3.0,14.0,8.0,14.0,1.0
201722,2017-06-03,2017-06-08,nation,ca,2780,7,15,6,28,98,2689,24,2050.0,35.0,2.0,76.0,13.0,0.0,2030.0,70.0,1937.0,100.0,1611.0,377.0,1832.0,37.0
201721,2017-05-27,2017-06-01,lab,nl,44,0,0,0,0,4,44,0,44.0,1.0,0.0,3.0,0.0,0.0,44.0,0.0,44.0,1.0,44.0,5.0,,
201721,2017-05-27,2017-06-01,lab,pe,8,0,0,0,0,0,10,0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0
201721,2017-05-27,2017-06-01,lab,ns,24,0,0,0,0,0,24,0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,4.0,1.0,4.0,0.0
201721,2017-05-27,2017-06-01,lab,nb,92,0,0,1,1,7,92,2,47.0,1.0,1.0,3.0,0.0,0.0,47.0,1.0,47.0,6.0,47.0,11.0,47.0,1.0
201721,2017-05-27,2017-06-01,region,atlantic,168,0,0,1,1,11,170,2,98.0,2.0,1.0,7.0,0.0,0.0,98.0,2.0,98.0,7.0,98.0,20.0,54.0,1.0
201721,2017-05-27,2017-06-01,lab,région nord-est,150,0,0,2,2,6,126,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201721,2017-05-27,2017-06-01,lab,québec-chaudière-appalaches,96,0,0,1,1,1,96,4,59.0,0.0,0.0,3.0,2.0,0.0,60.0,4.0,49.0,1.0,,,49.0,0.0
201721,2017-05-27,2017-06-01,lab,centre-du-québec,41,0,0,1,1,1,40,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201721,2017-05-27,2017-06-01,lab,montréal-laval,488,0,0,1,1,8,448,4,343.0,2.0,0.0,19.0,2.0,0.0,356.0,17.0,300.0,7.0,,,300.0,1.0
201721,2017-05-27,2017-06-01,lab,ouest du québec,50,0,0,1,1,2,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201721,2017-05-27,2017-06-01,lab,montérégie,37,0,0,0,0,0,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201721,2017-05-27,2017-06-01,region,qc,862,0,0,6,6,18,779,11,402.0,2.0,0.0,22.0,4.0,0.0,416.0,21.0,349.0,8.0,,,349.0,1.0
201721,2017-05-27,2017-06-01,lab,ottawa p.h.l.,3,0,0,0,0,2,3,0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,3.0,0.0,3.0,0.0
201721,2017-05-27,2017-06-01,lab,cheo/hee0 - ottawa,121,0,0,0,0,5,121,2,25.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,25.0,1.0,25.0,3.0,25.0,1.0
201721,2017-05-27,2017-06-01,lab,kingston p.h.l.,13,0,0,0,0,0,13,0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,13.0,4.0,13.0,0.0
