epiweek,time_value,issue,geo_type,geo_value,flu_tests,fluah1pdm09_positive_tests,fluah3_positive_tests,fluauns_positive_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv1_positive_tests,hpiv2_positive_tests,hpiv3_positive_tests,hpiv4_positive_tests,hpivother_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,evrv_tests,evrv_positive_tests,hcov_tests,hcov_positive_tests,fluah1n1pdm09_positive_tests
202125,2021-06-26,2021-07-02,lab,province of saskatchewan,50.0,,0.0,0.0,0.0,0.0,50.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40.0,7.0,40.0,1.0,0.0
202125,2021-06-26,2021-07-02,lab,province of alberta,1071.0,,0.0,0.0,0.0,0.0,347.0,0.0,347.0,0.0,1.0,0.0,1.0,0.0,347.0,2.0,347.0,0.0,347.0,63.0,347.0,1.0,0.0
202125,2021-06-26,2021-07-02,region,prairies,2402.0,,0.0,0.0,0.0,0.0,1678.0,0.0,393.0,0.0,1.0,0.0,1.0,0.0,393.0,2.0,451.0,0.0,393.0,70.0,451.0,2.0,0.0
202125,2021-06-26,2021-07-02,region,bc,773.0,,0.0,0.0,0.0,0.0,773.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,317.0,3.0,317.0,0.0,307.0,27.0,302.0,0.0,0.0
202125,2021-06-26,2021-07-02,lab,yk,621.0,,0.0,0.0,0.0,0.0,621.0,0.0,,,,,,,,,,,,,,,0.0
202125,2021-06-26,2021-07-02,lab,nt,5.0,,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
202125,2021-06-26,2021-07-02,lab,nu,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202125,2021-06-26,2021-07-02,region,territories,626.0,,0.0,0.0,0.0,0.0,623.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
202125,2021-06-26,2021-07-02,nation,ca,5707.0,,0.0,0.0,0.0,0.0,4602.0,13.0,1457.0,13.0,1.0,27.0,1.0,0.0,1441.0,16.0,1484.0,2.0,1234.0,127.0,1116.0,6.0,0.0
202124,2021-06-19,2021-06-24,lab,nl,230.0,,0.0,0.0,0.0,0.0,230.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,230.0,1.0,230.0,0.0,230.0,27.0,,,0.0
202124,2021-06-19,2021-06-24,lab,pe,46.0,,0.0,0.0,0.0,0.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,46.0,0.0,46.0,1.0,46.0,0.0,0.0
202124,2021-06-19,2021-06-24,lab,ns,56.0,,0.0,0.0,0.0,0.0,56.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,55.0,0.0,55.0,1.0,55.0,0.0,0.0
202124,2021-06-19,2021-06-24,lab,nb,93.0,,0.0,0.0,0.0,0.0,57.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0
202124,2021-06-19,2021-06-24,region,atlantic,425.0,,0.0,0.0,0.0,0.0,389.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,347.0,2.0,347.0,0.0,347.0,29.0,117.0,0.0,0.0
202124,2021-06-19,2021-06-24,lab,région nord-est,347.0,,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
202124,2021-06-19,2021-06-24,lab,québec-chaudière-appalaches,6.0,,0.0,0.0,0.0,0.0,9.0,2.0,21.0,0.0,0.0,3.0,0.0,0.0,21.0,2.0,21.0,0.0,,,21.0,2.0,0.0
202124,2021-06-19,2021-06-24,lab,centre-du-québec,6.0,,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,7.0,0.0,,,7.0,0.0,0.0
202124,2021-06-19,2021-06-24,lab,montréal-laval,433.0,,0.0,0.0,0.0,0.0,433.0,13.0,126.0,15.0,0.0,18.0,0.0,0.0,126.0,8.0,126.0,0.0,,,126.0,3.0,0.0
202124,2021-06-19,2021-06-24,lab,ouest du québec,55.0,,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
202124,2021-06-19,2021-06-24,lab,montérégie,12.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
202124,2021-06-19,2021-06-24,region,qc,859.0,,0.0,0.0,0.0,0.0,529.0,15.0,154.0,15.0,0.0,22.0,0.0,0.0,154.0,10.0,154.0,0.0,,,154.0,5.0,0.0
202124,2021-06-19,2021-06-24,lab,p.h.o.l. - ottawa,10.0,,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0
202124,2021-06-19,2021-06-24,lab,cheo - ottawa,51.0,,0.0,0.0,0.0,0.0,51.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,29.0,0.0,29.0,2.0,29.0,0.0,0.0
202124,2021-06-19,2021-06-24,lab,p.h.o.l. - kingston,7.0,,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0
202124,2021-06-19,2021-06-24,lab,uhn / mount sinai hospital,402.0,,0.0,0.0,0.0,0.0,402.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,53.0,0.0,53.0,2.0,53.0,0.0,0.0
202124,2021-06-19,2021-06-24,lab,p.h.o.l. - toronto,79.0,,0.0,0.0,0.0,0.0,79.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,69.0,1.0,69.0,0.0,69.0,2.0,69.0,0.0,0.0
202124,2021-06-19,2021-06-24,lab,sick kids hospital - toronto,,,,,,,,,,,,,,,,,,,,,,,
202124,2021-06-19,2021-06-24,lab,sunnybrook & women's college hsc,,,,,,,,,,,,,,,,,,,,,,,
202124,2021-06-19,2021-06-24,lab,p.h.o.l. - sault ste. marie,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202124,2021-06-19,2021-06-24,lab,p.h.o.l. - timmins,3.0,,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0
202124,2021-06-19,2021-06-24,lab,st. joseph's - london,,,,,,,,,,,,,,,,,,,,,,,
202124,2021-06-19,2021-06-24,lab,p.h.o.l. - london,16.0,,0.0,0.0,0.0,0.0,16.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,0.0
202124,2021-06-19,2021-06-24,lab,p.h.o.l. - orillia,3.0,,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
202124,2021-06-19,2021-06-24,lab,p.h.o.l. - thunder bay,2.0,,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
202124,2021-06-19,2021-06-24,lab,p.h.o.l. - sudbury,4.0,,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0
202124,2021-06-19,2021-06-24,lab,p.h.o.l. - hamilton,5.0,,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,4.0,0.0,0.0
202124,2021-06-19,2021-06-24,lab,p.h.o.l. - peterborough,8.0,,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0
202124,2021-06-19,2021-06-24,lab,st. joseph's - hamilton,131.0,,0.0,0.0,0.0,0.0,131.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,131.0,0.0,131.0,5.0,0.0,0.0,0.0
202124,2021-06-19,2021-06-24,region,on,721.0,,0.0,0.0,0.0,0.0,721.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,329.0,3.0,329.0,0.0,329.0,13.0,198.0,0.0,0.0
202124,2021-06-19,2021-06-24,lab,province of manitoba,1334.0,,0.0,0.0,0.0,0.0,1334.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,73.0,0.0,13.0,1.0,73.0,0.0,0.0
202124,2021-06-19,2021-06-24,lab,province of saskatchewan,54.0,,0.0,0.0,0.0,0.0,53.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,23.0,5.0,23.0,1.0,0.0
202124,2021-06-19,2021-06-24,lab,province of alberta,,,,,,,,,,,,,,,,,,,,,,,
202124,2021-06-19,2021-06-24,region,prairies,1388.0,,0.0,0.0,0.0,0.0,1387.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,96.0,0.0,36.0,6.0,96.0,1.0,0.0
202124,2021-06-19,2021-06-24,region,bc,793.0,,0.0,0.0,0.0,0.0,793.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,320.0,6.0,320.0,0.0,313.0,23.0,311.0,0.0,0.0
202124,2021-06-19,2021-06-24,lab,yk,622.0,,0.0,0.0,0.0,0.0,622.0,0.0,,,,,,,,,,,,,,,0.0
202124,2021-06-19,2021-06-24,lab,nt,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202124,2021-06-19,2021-06-24,lab,nu,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
202124,2021-06-19,2021-06-24,region,territories,623.0,,0.0,0.0,0.0,0.0,623.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
202124,2021-06-19,2021-06-24,nation,ca,4809.0,,0.0,0.0,0.0,0.0,4442.0,15.0,1209.0,15.0,0.0,22.0,0.0,0.0,1187.0,21.0,1247.0,0.0,1026.0,71.0,876.0,6.0,0.0
202123,2021-06-12,2021-06-17,lab,nl,240.0,,0.0,0.0,0.0,0.0,239.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,239.0,0.0,240.0,32.0,,,0.0
202123,2021-06-12,2021-06-17,lab,pe,40.0,,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,40.0,0.0,40.0,3.0,40.0,0.0,0.0
202123,2021-06-12,2021-06-17,lab,ns,73.0,,0.0,0.0,0.0,0.0,73.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,68.0,1.0,68.0,0.0,68.0,1.0,68.0,0.0,0.0
202123,2021-06-12,2021-06-17,lab,nb,101.0,,0.0,0.0,0.0,0.0,54.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,9.0,0.0,9.0,0.0,9.0,0.0,0.0
202123,2021-06-12,2021-06-17,region,atlantic,454.0,,0.0,0.0,0.0,0.0,406.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,345.0,3.0,356.0,0.0,357.0,36.0,117.0,0.0,0.0
202123,2021-06-12,2021-06-17,lab,région nord-est,491.0,,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
202123,2021-06-12,2021-06-17,lab,québec-chaudière-appalaches,20.0,,0.0,0.0,0.0,0.0,21.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,,,20.0,0.0,0.0
202123,2021-06-12,2021-06-17,lab,centre-du-québec,4.0,,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,9.0,0.0,,,9.0,0.0,0.0
202123,2021-06-12,2021-06-17,lab,montréal-laval,400.0,,0.0,0.0,0.0,0.0,400.0,15.0,124.0,12.0,0.0,12.0,0.0,0.0,124.0,8.0,124.0,0.0,,,124.0,6.0,0.0
202123,2021-06-12,2021-06-17,lab,ouest du québec,46.0,,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
202123,2021-06-12,2021-06-17,lab,montérégie,2.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
202123,2021-06-12,2021-06-17,region,qc,963.0,,0.0,0.0,0.0,0.0,486.0,15.0,153.0,12.0,0.0,13.0,0.0,0.0,153.0,9.0,153.0,0.0,,,153.0,6.0,0.0
202123,2021-06-12,2021-06-17,lab,p.h.o.l. - ottawa,14.0,,0.0,0.0,0.0,0.0,14.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,0.0
202123,2021-06-12,2021-06-17,lab,cheo - ottawa,58.0,,0.0,0.0,0.0,0.0,58.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,0.0,31.0,3.0,31.0,0.0,0.0
202123,2021-06-12,2021-06-17,lab,p.h.o.l. - kingston,6.0,,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
202123,2021-06-12,2021-06-17,lab,uhn / mount sinai hospital,391.0,,0.0,0.0,0.0,0.0,391.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,55.0,0.0,55.0,0.0,55.0,0.0,0.0
202123,2021-06-12,2021-06-17,lab,p.h.o.l. - toronto,80.0,,0.0,0.0,0.0,0.0,80.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,71.0,0.0,72.0,0.0,71.0,0.0,0.0
202123,2021-06-12,2021-06-17,lab,sick kids hospital - toronto,,,,,,,,,,,,,,,,,,,,,,,
202123,2021-06-12,2021-06-17,lab,sunnybrook & women's college hsc,,,,,,,,,,,,,,,,,,,,,,,
202123,2021-06-12,2021-06-17,lab,p.h.o.l. - sault ste. marie,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202123,2021-06-12,2021-06-17,lab,p.h.o.l. - timmins,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202123,2021-06-12,2021-06-17,lab,st. joseph's - london,,,,,,,,,,,,,,,,,,,,,,,
202123,2021-06-12,2021-06-17,lab,p.h.o.l. - london,15.0,,0.0,0.0,0.0,0.0,15.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0
202123,2021-06-12,2021-06-17,lab,p.h.o.l. - orillia,7.0,,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
202123,2021-06-12,2021-06-17,lab,p.h.o.l. - thunder bay,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202123,2021-06-12,2021-06-17,lab,p.h.o.l. - sudbury,4.0,,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
202123,2021-06-12,2021-06-17,lab,p.h.o.l. - hamilton,9.0,,0.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0
202123,2021-06-12,2021-06-17,lab,p.h.o.l. - peterborough,8.0,,0.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0
202123,2021-06-12,2021-06-17,lab,st. joseph's - hamilton,135.0,,0.0,0.0,0.0,0.0,135.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,135.0,0.0,135.0,5.0,0.0,0.0,0.0
202123,2021-06-12,2021-06-17,region,on,728.0,,0.0,0.0,0.0,0.0,728.0,0.0,358.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0,330.0,0.0,331.0,8.0,195.0,0.0,0.0
202123,2021-06-12,2021-06-17,lab,province of manitoba,1649.0,,1.0,0.0,1.0,0.0,1649.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,81.0,0.0,22.0,0.0,81.0,0.0,0.0
202123,2021-06-12,2021-06-17,lab,province of saskatchewan,123.0,,0.0,0.0,0.0,0.0,122.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,2.0,43.0,0.0,43.0,4.0,43.0,0.0,0.0
202123,2021-06-12,2021-06-17,lab,province of alberta,999.0,,0.0,0.0,0.0,0.0,357.0,0.0,357.0,0.0,0.0,0.0,0.0,0.0,357.0,2.0,357.0,0.0,357.0,37.0,357.0,0.0,0.0
202123,2021-06-12,2021-06-17,region,prairies,2771.0,,1.0,0.0,1.0,0.0,2128.0,0.0,422.0,0.0,0.0,0.0,0.0,0.0,422.0,4.0,481.0,0.0,422.0,41.0,481.0,0.0,0.0
202123,2021-06-12,2021-06-17,region,bc,811.0,,0.0,0.0,0.0,0.0,811.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0,302.0,6.0,302.0,2.0,294.0,25.0,292.0,2.0,0.0
202123,2021-06-12,2021-06-17,lab,yk,154.0,,0.0,0.0,0.0,0.0,154.0,0.0,,,,,,,,,,,,,,,0.0
202123,2021-06-12,2021-06-17,lab,nt,7.0,,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,2.0,7.0,0.0,0.0
202123,2021-06-12,2021-06-17,lab,nu,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202123,2021-06-12,2021-06-17,region,territories,161.0,,0.0,0.0,0.0,0.0,161.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,2.0,7.0,0.0,0.0
202123,2021-06-12,2021-06-17,nation,ca,5888.0,,1.0,0.0,1.0,0.0,4720.0,15.0,1598.0,12.0,0.0,13.0,0.0,0.0,1560.0,22.0,1629.0,2.0,1411.0,112.0,1245.0,8.0,0.0
202122,2021-06-05,2021-06-10,lab,nl,260.0,,0.0,0.0,0.0,0.0,260.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,271.0,0.0,260.0,0.0,260.0,36.0,,,0.0
202122,2021-06-05,2021-06-10,lab,pe,44.0,,0.0,0.0,0.0,0.0,44.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,44.0,0.0,44.0,4.0,44.0,0.0,0.0
202122,2021-06-05,2021-06-10,lab,ns,66.0,,0.0,0.0,0.0,0.0,66.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,63.0,0.0,63.0,2.0,63.0,0.0,0.0
202122,2021-06-05,2021-06-10,lab,nb,143.0,,0.0,0.0,0.0,0.0,104.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,24.0,2.0,24.0,0.0,0.0
202122,2021-06-05,2021-06-10,region,atlantic,513.0,,0.0,0.0,0.0,0.0,474.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,402.0,2.0,391.0,0.0,391.0,44.0,131.0,0.0,0.0
202122,2021-06-05,2021-06-10,lab,région nord-est,447.0,,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
202122,2021-06-05,2021-06-10,lab,québec-chaudière-appalaches,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
202122,2021-06-05,2021-06-10,lab,centre-du-québec,22.0,,0.0,0.0,0.0,0.0,22.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,,,24.0,4.0,0.0
202122,2021-06-05,2021-06-10,lab,montréal-laval,423.0,,0.0,0.0,0.0,0.0,423.0,9.0,118.0,1.0,0.0,2.0,0.0,0.0,118.0,4.0,118.0,0.0,,,118.0,5.0,0.0
202122,2021-06-05,2021-06-10,lab,ouest du québec,72.0,,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
202122,2021-06-05,2021-06-10,lab,montérégie,13.0,,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
202122,2021-06-05,2021-06-10,region,qc,978.0,,0.0,0.0,0.0,0.0,546.0,9.0,142.0,1.0,0.0,2.0,0.0,0.0,142.0,4.0,142.0,0.0,,,142.0,9.0,0.0
202122,2021-06-05,2021-06-10,lab,p.h.o.l. - ottawa,5.0,,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0
202122,2021-06-05,2021-06-10,lab,cheo - ottawa,70.0,,0.0,0.0,0.0,0.0,70.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,25.0,2.0,25.0,0.0,0.0
202122,2021-06-05,2021-06-10,lab,p.h.o.l. - kingston,8.0,,0.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0
202122,2021-06-05,2021-06-10,lab,uhn / mount sinai hospital,344.0,,0.0,0.0,0.0,0.0,344.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,57.0,0.0,57.0,0.0,57.0,0.0,0.0
202122,2021-06-05,2021-06-10,lab,p.h.o.l. - toronto,127.0,,0.0,0.0,0.0,0.0,127.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,117.0,1.0,117.0,2.0,117.0,0.0,0.0
202122,2021-06-05,2021-06-10,lab,sick kids hospital - toronto,,,,,,,,,,,,,,,,,,,,,,,
202122,2021-06-05,2021-06-10,lab,sunnybrook & women's college hsc,,,,,,,,,,,,,,,,,,,,,,,
202122,2021-06-05,2021-06-10,lab,p.h.o.l. - sault ste. marie,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202122,2021-06-05,2021-06-10,lab,p.h.o.l. - timmins,2.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202122,2021-06-05,2021-06-10,lab,st. joseph's - london,,,,,,,,,,,,,,,,,,,,,,,
202122,2021-06-05,2021-06-10,lab,p.h.o.l. - london,7.0,,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0
202122,2021-06-05,2021-06-10,lab,p.h.o.l. - orillia,2.0,,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
202122,2021-06-05,2021-06-10,lab,p.h.o.l. - thunder bay,5.0,,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0
202122,2021-06-05,2021-06-10,lab,p.h.o.l. - sudbury,6.0,,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,0.0
202122,2021-06-05,2021-06-10,lab,p.h.o.l. - hamilton,17.0,,0.0,0.0,0.0,0.0,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,0.0
202122,2021-06-05,2021-06-10,lab,p.h.o.l. - peterborough,12.0,,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,0.0
202122,2021-06-05,2021-06-10,lab,st. joseph's - hamilton,118.0,,0.0,0.0,0.0,0.0,118.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,118.0,1.0,118.0,0.0,118.0,0.0,0.0,0.0,0.0
202122,2021-06-05,2021-06-10,region,on,723.0,,0.0,0.0,0.0,0.0,723.0,0.0,411.0,0.0,0.0,0.0,0.0,0.0,366.0,1.0,366.0,1.0,366.0,4.0,248.0,1.0,0.0
202122,2021-06-05,2021-06-10,lab,province of manitoba,1864.0,,0.0,0.0,0.0,0.0,1864.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,78.0,0.0,12.0,1.0,78.0,0.0,0.0
202122,2021-06-05,2021-06-10,lab,province of saskatchewan,133.0,,0.0,0.0,0.0,0.0,132.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,1.0,50.0,0.0,0.0
202122,2021-06-05,2021-06-10,lab,province of alberta,983.0,,0.0,0.0,0.0,0.0,308.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,308.0,1.0,308.0,0.0,308.0,17.0,308.0,0.0,0.0
202122,2021-06-05,2021-06-10,region,prairies,2980.0,,0.0,0.0,0.0,0.0,2304.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,370.0,2.0,436.0,0.0,370.0,19.0,436.0,0.0,0.0
202122,2021-06-05,2021-06-10,region,bc,1010.0,,0.0,0.0,0.0,0.0,1010.0,0.0,357.0,0.0,0.0,0.0,0.0,0.0,357.0,3.0,357.0,0.0,345.0,22.0,337.0,0.0,0.0
202122,2021-06-05,2021-06-10,lab,yk,41.0,,0.0,0.0,0.0,0.0,41.0,0.0,,,,,,,,,,,,,,,0.0
