epiweek,time_value,issue,geo_type,geo_value,hpiv_positive_tests,adv_positive_tests,hmpv_positive_tests,ev_rv_positive_tests,hcov_positive_tests,rsv_positive_tests
201739,2017-09-30,2017-10-12,nation,ca,65,43.0,16,540.0,9,13.0
201740,2017-10-07,2017-10-12,nation,ca,69,51.0,20,544.0,10,17.0
201735,2017-09-02,2017-10-05,nation,ca,48,15.0,29,222.0,9,8.0
201736,2017-09-09,2017-10-05,nation,ca,42,25.0,6,225.0,2,16.0
201737,2017-09-16,2017-10-05,nation,ca,57,43.0,28,358.0,5,11.0
201738,2017-09-23,2017-10-05,nation,ca,46,40.0,15,422.0,8,19.0
201739,2017-09-30,2017-10-05,nation,ca,61,42.0,15,513.0,8,12.0
201735,2017-09-02,2017-09-28,nation,ca,48,15.0,29,222.0,9,8.0
201736,2017-09-09,2017-09-28,nation,ca,42,25.0,6,225.0,2,16.0
201737,2017-09-16,2017-09-28,nation,ca,57,43.0,28,357.0,5,11.0
201738,2017-09-23,2017-09-28,nation,ca,45,40.0,15,416.0,7,19.0
201735,2017-09-02,2017-09-21,nation,ca,48,15.0,29,222.0,9,8.0
201736,2017-09-09,2017-09-21,nation,ca,42,25.0,6,225.0,2,16.0
201737,2017-09-16,2017-09-21,nation,ca,54,40.0,25,331.0,5,11.0
201735,2017-09-02,2017-09-14,nation,ca,48,15.0,29,222.0,9,8.0
201736,2017-09-09,2017-09-14,nation,ca,39,24.0,6,211.0,2,16.0
201735,2017-09-02,2017-09-07,nation,ca,47,15.0,29,213.0,9,8.0
