epiweek,time_value,issue,geo_type,geo_value,sarscov2_tests,sarscov2_positive_tests,flu_tests,fluah1n1pdm09_positive_tests,fluah3_positive_tests,fluauns_positive_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv1_positive_tests,hpiv2_positive_tests,hpiv3_positive_tests,hpiv4_positive_tests,hpivother_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,evrv_tests,evrv_positive_tests,hcov_tests,hcov_positive_tests
202323,2023-06-10,2023-06-15,lab,mb,915.0,72.0,788.0,0.0,0.0,0.0,0.0,4.0,788.0,4.0,71.0,1.0,2.0,1.0,0.0,0.0,71.0,6.0,87.0,0.0,71.0,26.0,87.0,1.0
202323,2023-06-10,2023-06-15,lab,sk,1213.0,37.0,569.0,0.0,0.0,8.0,8.0,1.0,521.0,1.0,213.0,7.0,3.0,0.0,1.0,0.0,213.0,4.0,213.0,6.0,213.0,50.0,212.0,0.0
202323,2023-06-10,2023-06-15,lab,ab,2949.0,136.0,1973.0,12.0,0.0,0.0,12.0,6.0,1917.0,3.0,626.0,3.0,7.0,9.0,1.0,0.0,626.0,13.0,626.0,0.0,611.0,79.0,626.0,5.0
202323,2023-06-10,2023-06-15,region,prairies,5077.0,245.0,3330.0,12.0,0.0,8.0,20.0,11.0,3226.0,8.0,910.0,11.0,12.0,10.0,2.0,0.0,910.0,23.0,926.0,6.0,895.0,155.0,925.0,6.0
202323,2023-06-10,2023-06-15,region,bc,2171.0,193.0,1619.0,8.0,0.0,1.0,16.0,9.0,1618.0,7.0,490.0,10.0,3.0,8.0,8.0,0.0,490.0,23.0,490.0,8.0,469.0,87.0,469.0,9.0
202323,2023-06-10,2023-06-15,lab,yt,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,,,,,,,,,,,,,,
202323,2023-06-10,2023-06-15,lab,nt,26.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,,,,,,,,,,,22.0,4.0,,
202323,2023-06-10,2023-06-15,lab,nu,87.0,0.0,75.0,1.0,0.0,0.0,1.0,1.0,75.0,2.0,,,,,,,,,,,,,,
202323,2023-06-10,2023-06-15,region,territories,144.0,2.0,110.0,1.0,0.0,0.0,1.0,1.0,110.0,3.0,,,,,,,,,,,22.0,4.0,,
202323,2023-06-10,2023-06-15,nation,ca,24412.0,1819.0,14031.0,33.0,2.0,43.0,82.0,97.0,12953.0,52.0,5412.0,27.0,17.0,58.0,31.0,102.0,5434.0,171.0,5425.0,69.0,4701.0,575.0,4417.0,67.0
202322,2023-06-03,2023-06-08,lab,nl,383.0,36.0,218.0,0.0,0.0,0.0,0.0,0.0,218.0,11.0,218.0,1.0,0.0,3.0,16.0,0.0,218.0,10.0,218.0,3.0,218.0,18.0,218.0,15.0
202322,2023-06-03,2023-06-08,lab,pe,69.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,0.0
202322,2023-06-03,2023-06-08,lab,ns,1042.0,150.0,683.0,0.0,0.0,0.0,0.0,0.0,683.0,2.0,20.0,2.0,0.0,0.0,0.0,0.0,20.0,1.0,20.0,1.0,20.0,1.0,20.0,1.0
202322,2023-06-03,2023-06-08,lab,nb,649.0,65.0,593.0,0.0,0.0,0.0,0.0,1.0,589.0,2.0,62.0,4.0,0.0,0.0,0.0,0.0,62.0,4.0,62.0,2.0,62.0,9.0,62.0,1.0
202322,2023-06-03,2023-06-08,region,atlantic,2143.0,260.0,1504.0,0.0,0.0,0.0,0.0,1.0,1500.0,15.0,305.0,7.0,0.0,5.0,16.0,0.0,305.0,16.0,305.0,7.0,305.0,28.0,305.0,17.0
202322,2023-06-03,2023-06-08,lab,région nord est,1263.0,117.0,1009.0,0.0,0.0,2.0,2.0,5.0,195.0,2.0,40.0,0.0,0.0,3.0,0.0,0.0,40.0,2.0,40.0,0.0,,,40.0,0.0
202322,2023-06-03,2023-06-08,lab,québec chaudière appalaches,1721.0,135.0,376.0,0.0,0.0,1.0,1.0,7.0,376.0,4.0,164.0,0.0,0.0,0.0,1.0,0.0,194.0,13.0,164.0,5.0,,,164.0,0.0
202322,2023-06-03,2023-06-08,lab,centre du québec,1650.0,140.0,176.0,0.0,0.0,0.0,0.0,6.0,173.0,2.0,31.0,0.0,0.0,0.0,1.0,0.0,31.0,1.0,31.0,0.0,,,31.0,0.0
202322,2023-06-03,2023-06-08,lab,montréal laval,2845.0,249.0,1933.0,0.0,0.0,7.0,7.0,43.0,1143.0,13.0,487.0,3.0,0.0,16.0,3.0,0.0,487.0,20.0,489.0,6.0,,,487.0,9.0
202322,2023-06-03,2023-06-08,lab,ouest du québec,1104.0,108.0,266.0,0.0,0.0,1.0,1.0,5.0,266.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,12.0,0.0,,,12.0,0.0
202322,2023-06-03,2023-06-08,lab,montérégie,1255.0,100.0,814.0,0.0,0.0,6.0,6.0,10.0,716.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,,,4.0,0.0
202322,2023-06-03,2023-06-08,region,qc,9838.0,849.0,4574.0,0.0,0.0,17.0,17.0,76.0,2869.0,31.0,738.0,3.0,0.0,19.0,6.0,0.0,768.0,38.0,740.0,11.0,,,738.0,9.0
202322,2023-06-03,2023-06-08,lab,phol ottawa,115.0,31.0,59.0,1.0,0.0,0.0,1.0,0.0,59.0,0.0,44.0,0.0,0.0,0.0,0.0,3.0,44.0,0.0,44.0,0.0,44.0,4.0,44.0,1.0
202322,2023-06-03,2023-06-08,lab,eorla,974.0,74.0,260.0,0.0,0.0,2.0,2.0,4.0,260.0,1.0,28.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,28.0,0.0,28.0,8.0,28.0,1.0
202322,2023-06-03,2023-06-08,lab,phol kingston,279.0,12.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,38.0,0.0,38.0,0.0,38.0,4.0,38.0,4.0
202322,2023-06-03,2023-06-08,lab,uhn mount sinai hospital,1042.0,80.0,621.0,0.0,0.0,4.0,4.0,1.0,621.0,0.0,52.0,0.0,0.0,5.0,0.0,0.0,52.0,0.0,52.0,0.0,52.0,6.0,52.0,1.0
202322,2023-06-03,2023-06-08,lab,phol toronto,476.0,91.0,609.0,3.0,0.0,0.0,2.0,7.0,609.0,2.0,594.0,0.0,0.0,0.0,0.0,47.0,594.0,17.0,594.0,12.0,594.0,76.0,594.0,24.0
202322,2023-06-03,2023-06-08,lab,sick kids hospital toronto,,,,,,,,,,,,,,,,,,,,,,,,
202322,2023-06-03,2023-06-08,lab,shared hospital laboratory,1027.0,62.0,1027.0,3.0,0.0,0.0,3.0,21.0,1027.0,0.0,1031.0,0.0,0.0,0.0,0.0,35.0,1031.0,17.0,1033.0,8.0,1033.0,54.0,1033.0,5.0
202322,2023-06-03,2023-06-08,lab,phol sault ste marie,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,3.0,6.0,0.0
202322,2023-06-03,2023-06-08,lab,phol timmins,75.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,22.0,1.0,22.0,2.0,22.0,2.0
202322,2023-06-03,2023-06-08,lab,st josephs london,835.0,39.0,79.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,53.0,0.0,0.0,0.0,0.0,2.0,53.0,3.0,53.0,2.0,53.0,8.0,53.0,1.0
202322,2023-06-03,2023-06-08,lab,phol london,255.0,18.0,153.0,1.0,0.0,0.0,1.0,0.0,153.0,0.0,130.0,0.0,0.0,0.0,0.0,17.0,130.0,2.0,130.0,5.0,130.0,12.0,130.0,4.0
202322,2023-06-03,2023-06-08,lab,phol orillia,18.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,26.0,0.0,0.0,0.0,0.0,4.0,26.0,0.0,26.0,0.0,26.0,3.0,26.0,1.0
202322,2023-06-03,2023-06-08,lab,phol thunder bay,39.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,1.0,11.0,3.0,11.0,0.0
202322,2023-06-03,2023-06-08,lab,phol sudbury,27.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,11.0,1.0,11.0,0.0
202322,2023-06-03,2023-06-08,lab,phol hamilton,218.0,45.0,125.0,0.0,0.0,0.0,0.0,3.0,125.0,0.0,106.0,0.0,0.0,0.0,0.0,3.0,106.0,8.0,106.0,2.0,106.0,15.0,106.0,4.0
202322,2023-06-03,2023-06-08,lab,phol peterborough,61.0,1.0,71.0,0.0,0.0,0.0,0.0,1.0,71.0,0.0,45.0,0.0,0.0,0.0,0.0,3.0,45.0,3.0,45.0,1.0,45.0,12.0,45.0,2.0
202322,2023-06-03,2023-06-08,lab,st josephs hamilton,1320.0,101.0,1069.0,0.0,0.0,4.0,4.0,14.0,1069.0,1.0,1069.0,0.0,0.0,23.0,0.0,0.0,1069.0,28.0,1069.0,7.0,1069.0,57.0,0.0,0.0
202322,2023-06-03,2023-06-08,lab,sault area hospital,84.0,7.0,84.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,59.0,1.0,0.0,1.0,0.0,0.0,59.0,1.0,59.0,1.0,59.0,16.0,59.0,2.0
202322,2023-06-03,2023-06-08,region,on,6854.0,589.0,4283.0,8.0,0.0,10.0,17.0,51.0,4283.0,7.0,3325.0,1.0,1.0,29.0,0.0,116.0,3325.0,79.0,3327.0,40.0,3327.0,284.0,2258.0,52.0
202322,2023-06-03,2023-06-08,lab,mb,1035.0,76.0,938.0,0.0,0.0,4.0,4.0,5.0,938.0,3.0,73.0,0.0,1.0,0.0,1.0,0.0,73.0,1.0,93.0,2.0,73.0,24.0,93.0,5.0
202322,2023-06-03,2023-06-08,lab,sk,1224.0,36.0,503.0,0.0,0.0,10.0,10.0,1.0,466.0,0.0,206.0,16.0,4.0,1.0,7.0,0.0,206.0,10.0,206.0,4.0,206.0,36.0,206.0,6.0
202322,2023-06-03,2023-06-08,lab,ab,3111.0,217.0,2287.0,8.0,0.0,0.0,8.0,14.0,2198.0,7.0,810.0,4.0,6.0,5.0,2.0,0.0,810.0,8.0,810.0,0.0,810.0,76.0,810.0,11.0
202322,2023-06-03,2023-06-08,region,prairies,5370.0,329.0,3728.0,8.0,0.0,14.0,22.0,20.0,3602.0,10.0,1089.0,20.0,11.0,6.0,10.0,0.0,1089.0,19.0,1109.0,6.0,1089.0,136.0,1109.0,22.0
202322,2023-06-03,2023-06-08,region,bc,2286.0,230.0,1887.0,13.0,1.0,0.0,23.0,4.0,1887.0,5.0,578.0,20.0,3.0,14.0,10.0,0.0,536.0,25.0,536.0,8.0,516.0,74.0,574.0,9.0
202322,2023-06-03,2023-06-08,lab,yt,31.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,,,,,,,,,,,,,,
202322,2023-06-03,2023-06-08,lab,nt,29.0,0.0,29.0,6.0,0.0,0.0,6.0,0.0,29.0,4.0,,,,,,,,,,,29.0,5.0,,
202322,2023-06-03,2023-06-08,lab,nu,130.0,0.0,109.0,0.0,0.0,0.0,0.0,8.0,109.0,3.0,,,,,,,,,,,,,,
202322,2023-06-03,2023-06-08,region,territories,190.0,0.0,152.0,6.0,0.0,0.0,6.0,8.0,152.0,7.0,,,,,,,,,,,29.0,5.0,,
202322,2023-06-03,2023-06-08,nation,ca,26681.0,2257.0,16128.0,35.0,1.0,41.0,85.0,160.0,14293.0,75.0,6035.0,51.0,15.0,73.0,42.0,116.0,6023.0,177.0,6017.0,72.0,5266.0,527.0,4984.0,109.0
202321,2023-05-27,2023-06-01,lab,nl,399.0,39.0,265.0,0.0,0.0,2.0,2.0,0.0,265.0,6.0,265.0,1.0,1.0,4.0,16.0,0.0,265.0,5.0,265.0,2.0,265.0,20.0,265.0,30.0
202321,2023-05-27,2023-06-01,lab,pe,80.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,3.0,0.0,3.0,0.0
202321,2023-05-27,2023-06-01,lab,ns,1175.0,200.0,670.0,0.0,0.0,1.0,1.0,0.0,670.0,4.0,20.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,23.0,0.0,23.0,8.0,23.0,1.0
202321,2023-05-27,2023-06-01,lab,nb,657.0,80.0,627.0,0.0,0.0,0.0,0.0,1.0,619.0,4.0,88.0,7.0,1.0,2.0,0.0,0.0,88.0,2.0,88.0,2.0,88.0,10.0,88.0,3.0
202321,2023-05-27,2023-06-01,region,atlantic,2311.0,326.0,1568.0,0.0,0.0,3.0,3.0,2.0,1560.0,14.0,376.0,8.0,2.0,7.0,16.0,0.0,379.0,12.0,379.0,4.0,379.0,38.0,379.0,34.0
202321,2023-05-27,2023-06-01,lab,région nord est,1280.0,125.0,996.0,0.0,0.0,17.0,17.0,4.0,200.0,1.0,42.0,1.0,0.0,0.0,0.0,0.0,42.0,1.0,42.0,1.0,,,42.0,1.0
202321,2023-05-27,2023-06-01,lab,québec chaudière appalaches,1627.0,113.0,383.0,0.0,0.0,4.0,4.0,8.0,383.0,4.0,155.0,0.0,0.0,0.0,0.0,0.0,187.0,18.0,155.0,4.0,,,155.0,0.0
202321,2023-05-27,2023-06-01,lab,centre du québec,1877.0,172.0,198.0,0.0,0.0,1.0,1.0,4.0,195.0,2.0,31.0,0.0,0.0,1.0,1.0,0.0,31.0,6.0,31.0,0.0,,,31.0,0.0
202321,2023-05-27,2023-06-01,lab,montréal laval,2687.0,214.0,2066.0,0.0,0.0,7.0,7.0,40.0,1110.0,9.0,455.0,0.0,0.0,14.0,6.0,0.0,455.0,20.0,456.0,9.0,,,455.0,4.0
202321,2023-05-27,2023-06-01,lab,ouest du québec,1192.0,110.0,328.0,0.0,0.0,2.0,2.0,14.0,328.0,1.0,25.0,0.0,0.0,1.0,0.0,0.0,25.0,4.0,25.0,0.0,,,25.0,0.0
202321,2023-05-27,2023-06-01,lab,montérégie,1491.0,148.0,925.0,0.0,0.0,1.0,1.0,8.0,777.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,,,4.0,0.0
202321,2023-05-27,2023-06-01,region,qc,10154.0,882.0,4896.0,0.0,0.0,32.0,32.0,78.0,2993.0,20.0,712.0,1.0,0.0,16.0,7.0,0.0,744.0,49.0,713.0,14.0,,,712.0,5.0
202321,2023-05-27,2023-06-01,lab,phol ottawa,242.0,93.0,96.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,57.0,0.0,0.0,0.0,0.0,3.0,57.0,0.0,57.0,0.0,57.0,12.0,57.0,3.0
202321,2023-05-27,2023-06-01,lab,eorla,717.0,42.0,230.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,1.0,24.0,6.0,24.0,1.0
202321,2023-05-27,2023-06-01,lab,phol kingston,329.0,33.0,84.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,36.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,36.0,0.0,36.0,5.0,36.0,1.0
202321,2023-05-27,2023-06-01,lab,uhn mount sinai hospital,998.0,60.0,530.0,0.0,0.0,0.0,0.0,1.0,530.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0
202321,2023-05-27,2023-06-01,lab,phol toronto,401.0,66.0,481.0,1.0,0.0,1.0,2.0,6.0,479.0,3.0,430.0,0.0,0.0,0.0,0.0,28.0,430.0,19.0,430.0,13.0,430.0,58.0,430.0,13.0
202321,2023-05-27,2023-06-01,lab,sick kids hospital toronto,,,,,,,,,,,,,,,,,,,,,,,,
202321,2023-05-27,2023-06-01,lab,shared hospital laboratory,997.0,58.0,996.0,4.0,0.0,0.0,4.0,20.0,996.0,0.0,992.0,0.0,0.0,0.0,0.0,20.0,992.0,11.0,998.0,7.0,998.0,48.0,998.0,6.0
202321,2023-05-27,2023-06-01,lab,phol sault ste marie,23.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,3.0,4.0,0.0
202321,2023-05-27,2023-06-01,lab,phol timmins,63.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,2.0
202321,2023-05-27,2023-06-01,lab,st josephs london,832.0,58.0,103.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,46.0,0.0,0.0,0.0,0.0,4.0,46.0,2.0,46.0,0.0,46.0,8.0,46.0,1.0
202321,2023-05-27,2023-06-01,lab,phol london,290.0,40.0,152.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,133.0,0.0,0.0,0.0,0.0,11.0,133.0,5.0,133.0,6.0,133.0,7.0,133.0,5.0
202321,2023-05-27,2023-06-01,lab,phol orillia,3.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,5.0,28.0,4.0,28.0,1.0,28.0,5.0,28.0,2.0
202321,2023-05-27,2023-06-01,lab,phol thunder bay,39.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0
202321,2023-05-27,2023-06-01,lab,phol sudbury,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,4.0,0.0
202321,2023-05-27,2023-06-01,lab,phol hamilton,149.0,52.0,121.0,1.0,1.0,0.0,2.0,1.0,121.0,1.0,119.0,0.0,0.0,0.0,0.0,10.0,119.0,6.0,119.0,6.0,119.0,11.0,119.0,2.0
202321,2023-05-27,2023-06-01,lab,phol peterborough,40.0,3.0,67.0,1.0,0.0,0.0,1.0,3.0,67.0,0.0,67.0,0.0,0.0,0.0,0.0,3.0,67.0,6.0,67.0,3.0,67.0,22.0,67.0,0.0
202321,2023-05-27,2023-06-01,lab,st josephs hamilton,1343.0,77.0,1100.0,0.0,0.0,2.0,2.0,19.0,1100.0,5.0,1100.0,0.0,0.0,17.0,0.0,0.0,1100.0,22.0,1100.0,7.0,1100.0,77.0,0.0,0.0
202321,2023-05-27,2023-06-01,lab,sault area hospital,86.0,7.0,86.0,0.0,0.0,0.0,0.0,0.0,86.0,2.0,59.0,0.0,0.0,2.0,0.0,0.0,59.0,1.0,59.0,0.0,59.0,13.0,59.0,0.0
202321,2023-05-27,2023-06-01,region,on,6566.0,601.0,4117.0,7.0,1.0,3.0,11.0,53.0,4115.0,11.0,3130.0,0.0,0.0,19.0,0.0,87.0,3130.0,76.0,3136.0,44.0,3136.0,277.0,2036.0,36.0
202321,2023-05-27,2023-06-01,lab,mb,1083.0,101.0,868.0,0.0,0.0,3.0,3.0,1.0,868.0,1.0,87.0,6.0,2.0,0.0,1.0,0.0,87.0,1.0,103.0,1.0,87.0,16.0,103.0,1.0
202321,2023-05-27,2023-06-01,lab,sk,1398.0,74.0,528.0,0.0,0.0,9.0,9.0,2.0,492.0,0.0,191.0,10.0,5.0,2.0,6.0,0.0,191.0,7.0,190.0,1.0,191.0,40.0,191.0,3.0
202321,2023-05-27,2023-06-01,lab,ab,2565.0,167.0,2246.0,12.0,0.0,2.0,14.0,28.0,2170.0,3.0,734.0,7.0,6.0,5.0,1.0,0.0,734.0,15.0,734.0,0.0,734.0,73.0,734.0,11.0
202321,2023-05-27,2023-06-01,region,prairies,5046.0,342.0,3642.0,12.0,0.0,14.0,26.0,31.0,3530.0,4.0,1012.0,23.0,13.0,7.0,8.0,0.0,1012.0,23.0,1027.0,2.0,1012.0,129.0,1028.0,15.0
202321,2023-05-27,2023-06-01,region,bc,2481.0,275.0,1894.0,7.0,0.0,0.0,14.0,8.0,1890.0,5.0,481.0,14.0,1.0,12.0,8.0,0.0,481.0,29.0,481.0,16.0,460.0,72.0,460.0,7.0
202321,2023-05-27,2023-06-01,lab,yt,57.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,,,,,,,,,,,,,,
202321,2023-05-27,2023-06-01,lab,nt,15.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,,,,,,,,,,,13.0,4.0,,
202321,2023-05-27,2023-06-01,lab,nu,121.0,2.0,95.0,0.0,0.0,0.0,0.0,9.0,95.0,2.0,,,,,,,,,,,,,,
202321,2023-05-27,2023-06-01,region,territories,193.0,12.0,124.0,0.0,0.0,0.0,0.0,9.0,124.0,5.0,,,,,,,,,,,13.0,4.0,,
202321,2023-05-27,2023-06-01,nation,ca,26751.0,2438.0,16241.0,26.0,1.0,52.0,86.0,181.0,14212.0,59.0,5711.0,46.0,16.0,61.0,39.0,87.0,5746.0,189.0,5736.0,80.0,5000.0,520.0,4615.0,97.0
202320,2023-05-20,2023-05-25,lab,nl,392.0,36.0,257.0,0.0,0.0,6.0,6.0,1.0,257.0,9.0,257.0,1.0,0.0,6.0,7.0,0.0,257.0,4.0,257.0,1.0,257.0,30.0,257.0,16.0
202320,2023-05-20,2023-05-25,lab,pe,104.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
202320,2023-05-20,2023-05-25,lab,ns,1352.0,260.0,756.0,0.0,0.0,1.0,1.0,1.0,756.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,19.0,0.0,19.0,3.0,19.0,1.0
202320,2023-05-20,2023-05-25,lab,nb,615.0,85.0,599.0,3.0,0.0,0.0,3.0,1.0,593.0,5.0,89.0,0.0,0.0,7.0,0.0,0.0,89.0,5.0,89.0,0.0,89.0,11.0,89.0,8.0
202320,2023-05-20,2023-05-25,region,atlantic,2463.0,385.0,1623.0,3.0,0.0,7.0,10.0,3.0,1617.0,18.0,367.0,1.0,0.0,13.0,7.0,0.0,367.0,10.0,367.0,1.0,367.0,44.0,367.0,25.0
202320,2023-05-20,2023-05-25,lab,région nord est,1472.0,123.0,1041.0,0.0,0.0,26.0,26.0,6.0,199.0,4.0,43.0,1.0,0.0,2.0,0.0,0.0,43.0,4.0,43.0,1.0,,,43.0,1.0
202320,2023-05-20,2023-05-25,lab,québec chaudière appalaches,1995.0,103.0,426.0,0.0,0.0,7.0,7.0,9.0,423.0,2.0,167.0,2.0,0.0,2.0,0.0,0.0,186.0,19.0,167.0,5.0,,,167.0,2.0
202320,2023-05-20,2023-05-25,lab,centre du québec,1661.0,180.0,187.0,0.0,0.0,0.0,0.0,3.0,187.0,3.0,25.0,0.0,0.0,1.0,0.0,0.0,25.0,1.0,25.0,0.0,,,25.0,1.0
202320,2023-05-20,2023-05-25,lab,montréal laval,3097.0,232.0,2244.0,0.0,0.0,13.0,13.0,56.0,1201.0,12.0,463.0,0.0,0.0,20.0,7.0,0.0,463.0,11.0,467.0,9.0,,,463.0,8.0
202320,2023-05-20,2023-05-25,lab,ouest du québec,1375.0,157.0,353.0,0.0,0.0,3.0,3.0,8.0,351.0,4.0,11.0,0.0,0.0,0.0,1.0,0.0,11.0,2.0,11.0,1.0,,,11.0,0.0
202320,2023-05-20,2023-05-25,lab,montérégie,1821.0,158.0,1020.0,0.0,0.0,1.0,1.0,13.0,885.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,,,7.0,2.0
202320,2023-05-20,2023-05-25,region,qc,11421.0,953.0,5271.0,0.0,0.0,50.0,50.0,95.0,3246.0,30.0,716.0,3.0,0.0,25.0,8.0,0.0,735.0,37.0,720.0,16.0,,,716.0,14.0
202320,2023-05-20,2023-05-25,lab,phol ottawa,178.0,60.0,94.0,1.0,0.0,0.0,0.0,0.0,94.0,0.0,57.0,0.0,0.0,0.0,0.0,3.0,57.0,1.0,57.0,0.0,57.0,8.0,57.0,3.0
202320,2023-05-20,2023-05-25,lab,eorla,750.0,33.0,239.0,0.0,0.0,3.0,3.0,3.0,239.0,0.0,21.0,0.0,1.0,1.0,1.0,0.0,21.0,0.0,21.0,0.0,21.0,3.0,21.0,1.0
202320,2023-05-20,2023-05-25,lab,phol kingston,341.0,39.0,80.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,46.0,0.0,0.0,0.0,0.0,6.0,46.0,0.0,46.0,5.0,46.0,3.0,46.0,3.0
202320,2023-05-20,2023-05-25,lab,uhn mount sinai hospital,1099.0,58.0,577.0,0.0,0.0,0.0,0.0,1.0,577.0,10.0,26.0,0.0,0.0,2.0,1.0,0.0,26.0,0.0,26.0,0.0,26.0,2.0,26.0,1.0
202320,2023-05-20,2023-05-25,lab,phol toronto,418.0,84.0,661.0,7.0,0.0,2.0,8.0,6.0,661.0,3.0,592.0,0.0,0.0,0.0,0.0,32.0,592.0,21.0,592.0,28.0,592.0,91.0,592.0,25.0
202320,2023-05-20,2023-05-25,lab,sick kids hospital toronto,,,,,,,,,,,,,,,,,,,,,,,,
202320,2023-05-20,2023-05-25,lab,shared hospital laboratory,1073.0,62.0,1073.0,2.0,0.0,0.0,2.0,21.0,1073.0,3.0,1077.0,0.0,0.0,0.0,0.0,18.0,1077.0,11.0,1076.0,11.0,1076.0,41.0,1076.0,17.0
202320,2023-05-20,2023-05-25,lab,phol sault ste marie,40.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0
202320,2023-05-20,2023-05-25,lab,phol timmins,103.0,20.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,2.0
202320,2023-05-20,2023-05-25,lab,st josephs london,810.0,46.0,113.0,0.0,0.0,0.0,0.0,2.0,113.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,21.0,0.0,21.0,6.0,21.0,0.0
202320,2023-05-20,2023-05-25,lab,phol london,304.0,61.0,168.0,0.0,0.0,0.0,0.0,2.0,168.0,1.0,150.0,0.0,0.0,0.0,0.0,14.0,150.0,3.0,150.0,4.0,150.0,21.0,150.0,3.0
202320,2023-05-20,2023-05-25,lab,phol orillia,7.0,3.0,25.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,25.0,0.0,25.0,9.0,25.0,0.0
202320,2023-05-20,2023-05-25,lab,phol thunder bay,44.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,1.0,14.0,3.0,14.0,0.0
202320,2023-05-20,2023-05-25,lab,phol sudbury,13.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,1.0,12.0,0.0
